state,city,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2010population,2011population,2012population,2013population,2014population,2015population,2016population, populationRecent
Pennsylvania,"Jackson Township, Cambria County",0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,4691,4406,"4,364",4297,4257,4217,4180
Pennsylvania,"Jackson Township, Luzerne County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0, DNR,0,0,0,0,0,4742,4661,"4,652",4615,4605,4637,4648
Ohio,"Jackson Township, Mahoning County",0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,2116,"2,100",2078,2059,2053,2042
Ohio,"Jackson Township, Montgomery County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3826,3697,"3,713",3686,3681,3686,3682
Ohio,"Jackson Township, Stark County",1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,1,0,2,0,1,0,40877,40403,"40,317",40436,40645,40779,40780
Alabama,Jacksons Gap,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,773,No Data,No Data,No Data,No Data,No Data,No Data
Arkansas,Jacksonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14447,14850,"14,856",14816,14755,14708,14950
Florida,Jacksonville Beach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,22140,21653,"21,817",21783,21935,No Data,No Data
New Hampshire,Jaffrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603,5464,"5,451",5417,5392,5342,5270
New Mexico,Jal,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,2133,2070,"2,073",2114,2181,No Data,No Data
Texas,Jamaica Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,1004,"1,013",1006,1020,1041,1059
New Jersey,Jamesburg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,6437,5935,"5,977",5985,6022,6037,6028
New York,Jamestown,0,0,0,0,0,0,0,0,5,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,73,"1,982",1952,1948,1937,82
Wisconsin,Janesville,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63651,63852,"63,642",63603,2243,2247,2253
Texas,Jarrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,1005,"1,048",1051,1047,1123,1209
Indiana,Jasonville,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,No Data,No Data,No Data,No Data,2188,No Data,No Data
Alabama,Jasper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7269,7750,"7,830",7702,7661,7638,7617
Maine,Jay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,2474,"4,848",2480,2478,2465,2479
Pennsylvania,Jeannette,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,9824,9685,"9,650",9493,9450,9340,9274
Georgia,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950,8008,"8,017",7979,7987,7951,7935
Missouri,Jefferson City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8232,8120,"8,149",8213,43372,8392,8549
Pennsylvania,Jefferson Hills Borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,9862,10653,"10,658",11102,11239,11379,11505
New Jersey,Jefferson Township,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,21997,21385,"21,539",21516,21573,21525,21418
Pennsylvania,"Jefferson Township, Lackawanna County",DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,No Data,No Data,No Data,3775,3776,3769,3675
Pennsylvania,"Jefferson Township, Mercer County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,2315,1886,"1,872",1862,1877,1884,1875
Pennsylvania,"Jefferson Township, Washington County",DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,1168,1160,1159,1161
Kentucky,Jeffersontown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26411,26779,"26,874",27017,27124,27027,27006
Indiana,Jeffersonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR, DNR,0,0,0,33421,45183,"45,640",45846,46117,46764,47327
Tennessee,Jellico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,2376,"2,366",2309,2292,2261,2244
Alabama,Jemison,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,3077,No Data,No Data,No Data,No Data,No Data,No Data
Louisiana,Jena,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,No Data,3429,"3,439",No Data,No Data,3383,No Data
Kentucky,Jenkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,2218,"2,203",2131,2101,2068,2077
Pennsylvania,Jenkins Township,0,0,0,0,0,0,0,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,4949,4456,"4,444",4477,4477,4456,4453
Pennsylvania,Jenkintown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0, DNR,4334,4436,"4,456",4449,4441,4450,4432
Oklahoma,Jenks,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0, DNR,0,0,0,0,0,0,1,0,0,0,0,0,17170,17105,No Data,18357,19059,20710,21535
Pennsylvania,Jennerstown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR, DNR, DNR,0,0,0,0,685,697,693,683,683,672,664
Florida,Jennings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14423,14765,"14,735",14752,10138,14738,10140
Pennsylvania,Jermyn,0,0,DNR,DNR,0,DNR,DNR,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,0,2227,2176,"2,171",2165,2151,2142,2082
Idaho,Jerome,0,DNR,DNR,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,1661,"11,115",1650,1650,1658,1645
New Jersey,Jersey City,0,1,1,3,3,5,3,DNR,1,0,0,0,0,3,0,2,2,1,1,0,0,0,3,0, DNR,0,1,3,244201,248423,"251,554",256886,260005,265159,266179
Texas,Jersey Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7268,7780,"7,903",7845,7919,7975,7954
Illinois,Jerseyville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8285,8490,"8,441",8491,8589,8549,8470
Pennsylvania,Jessup,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR, DNR,0,0,0,0,0,0,0,0, DNR,0,0,0,0,4537,No Data,No Data,4653,4624,4582,4460
Georgia,Jesup,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10175,10348,"10,388",10289,10323,10302,9525
Ohio,Jewett,0,0,0,0,0,0,0,0,0,0,DNR,0,0, DNR, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,756,693,692,683,1164,1175,1197
Pennsylvania,Jim Thorpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,4915,4796,"4,782",4734,4708,4661,4614
Georgia,Johns Creek,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59893,77738,"80,037",84093,84256,84655,84629
Illinois,Johnsburg,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,6887,6356,No Data,No Data,6293,6285,6303
Arkansas,Johnson,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,3654,3683
Tennessee,Johnson City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,1691,"1,698",1733,1813,1909,2021
New York,Johnson City Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14384,15242,"15,134",14866,14824,14752,14699
Tennessee,Johnson City3,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,2,2,2,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,No Data,No Data,"64,342",No Data,No Data,No Data,No Data
Pennsylvania,Johnsonburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0, DNR,2625,2491,"2,472",2435,2425,2388,2351
South Carolina,Johnsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,1497,"1,505",1498,1505,1515,1509
Iowa,Johnston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334,2390,"2,354",2286,2324,2331,2345
Illinois,Johnston City,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,3449,No Data,No Data,No Data,No Data,No Data,No Data
Pennsylvania,Johnstown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,0,0,0,4100,4635,"22,360",4862,21755,4926,4973
Illinois,Joliet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,650,600,597,635,662,147991,147886
Oklahoma,Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805,2721,"2,761",2834,2884,2918,3000
Texas,Jones Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128,2063,"2,095",2067,2059,2087,2076
Arkansas,Jonesboro,0,0,0,0,0,0,0,0,0,0,0,DNR,0, DNR, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,4082,1826,"4,798",4672,1782,4601,4752
Tennessee,Jonesborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,5583,5097,"5,146",5163,5202,5283,5338
Missouri,Jonesburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,714,771,771,744,740,733,722
Texas,Jonestown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,1873,"1,935",2024,2030,2068,2074
Michigan,Jonesville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,1046,"1,026",1030,988,977,968
Missouri,Joplin,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50346,50332,"50,654",49272,50751,51412,52001
Minnesota,Jordan,DNR,DNR,1,DNR,DNR,DNR,DNR,0,0,0,DNR,DNR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5731,5512,"5,619",5955,5977,6100,6203
New York,Jordan Village,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,1374,"1,374",1350,1346,1334,1326
Texas,Josephine,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,1139
Texas,Joshua,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6118,6034,"6,072",5966,5945,6029,6101
Texas,Jourdanton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4445,3952,"3,988",4111,4175,4274,4355
Arkansas,Judsonia,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,2034,"2,056",2055,2035,2018,2028
Texas,Junction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,2628,"2,627",2539,2483,2451,2421
Kansas,Junction City,0,0,0,0,0,0,0,DNR,0,DNR,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0, DNR,0,0, DNR,5754,820,824,815,809,807,808
Wisconsin,Juneau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646,2826,"2,819",2775,2695,2673,2669
Pennsylvania,Juniata Valley Regional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,2684,2803,"2,786",2779,No Data,No Data,No Data
Florida,Juno Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,3369,3219,"3,257",3268,3307,No Data,No Data
Florida,Jupiter,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,1,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,51785,55908,"56,674",57826,59039,No Data,No Data
Florida,Jupiter Inlet Colony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,392,405,410,417,426,No Data,No Data
Florida,Jupiter Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,684,828,834,843,858,No Data,No Data
California,Jurupa Valley,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,DNR,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,No Data,96680,No Data,98090,98684,99706,101316
Illinois,Justice,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,"12,988",13055,13055,13044,12974
South Dakota,Kadoka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,662,690,695,699,710,718
Missouri,Kahoka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,2086,"2,048",2039,2035,2042,2013
Washington,Kalama,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2292,2381,"2,369",2316,2305,2349,2410
Michigan,Kalamazoo,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,0,1,0,0,71775,74206,"74,797",75352,75857,76325,76389
Michigan,Kalamazoo Township,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21977,21901,"23,909",24153,24304,24473,24534
Ohio,Kalida,DNR,0,0,0,DNR,DNR,0,0,DNR,0,0,DNR,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,0, DNR,0,1249,1543,"1,532",1553,1551,1562,1566
Montana,Kalispell,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,22568,20104,"20,147",20665,21238,21932,22470
Michigan,Kalkaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,2018,"2,023",2017,2039,2062,2042
Utah,Kamas,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0, DNR,0,0,0, DNR,0,0,0,0,0,0, DNR,1535,1846,"1,899",1926,1947,2033,2095
Idaho,Kamiah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,1309,"1,304",1323,1327,1298,1269
Utah,Kanab,0,DNR,DNR,DNR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714,4395,"4,450",4438,4500,4494,4406
Pennsylvania,Kane,0,0,0,DNR,0,DNR,0,DNR,DNR,0,DNR,DNR,0,0,0, DNR,0,0,0,0,0, DNR,0, DNR,0,0,0, DNR,3705,3742,"3,715",3681,3653,3610,3588
Illinois,Kankakee,0,0,0,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26481,No Data,"27,609",27286,27026,26695,26509
North Carolina,Kannapolis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44084,43166,"43,670",44150,44784,45905,46867
Kansas,Kanopolis,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,No Data,495,493,490,No Data,No Data,470
Missouri,Kansas City,13,16,21,26,8,15,11,13,12,14,16,7,0, DNR, DNR, DNR,6,9,11,5,0,0,0,0,7,7,16,13,483191,461458,"464,073",147618,468417,150370,478364
Louisiana,Kaplan,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0, DNR,0,0, DNR, DNR,0,0,0,0,0, DNR,No Data,No Data,No Data,4596,4618,4610,4619
Texas,Karnes City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3294,3106,"3,114",3201,3278,3382,3437
Minnesota,Kasson,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,5977,No Data,6023,6071,6104,6157
Texas,Katy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14070,14399,"14,642",14837,15238,15969,16589
Texas,Kaufman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9186,6844,"6,934",6865,6971,7047,7245
Wisconsin,Kaukauna,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15948,15529,"15,601",15766,15786,15878,15928
Oklahoma,Kaw City,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,375,No Data,No Data,No Data,No Data,No Data,No Data
Utah,Kaysville,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26200,27827,"28,153",28575,29224,30008,31055
North Carolina,KeDNRsville,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,866,No Data,885,887,881,872
New Jersey,Keansburg,11,6,7,2,3,8,3,2,2,7,2,0,1,0,2,1,1,1,1,1,0,1,1,0, DNR,1,2,2,10579,10139,"10,166",9981,9991,9815,9828
Missouri,Kearney,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31436,8411,"31,392",8977,32513,32885,9629
New Jersey,Kearny,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0, DNR,0,0,0,36400,40819,"41,310",41677,41964,42037,42208
Kansas,Kechi,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,1849,1921,"1,929",1973,1973,1999,2013
Michigan,Keego Harbor,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2828,2968,"2,992",3013,3034,3040,3040
New Hampshire,Keene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6516,6234,"6,259",6071,6072,6168,6206
Colorado,Keenesburg,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,"1,170",1171,1195,1206,1208
Arkansas,Keiser,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0, DNR,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,0,0,0,0,No Data,765,754,733,720,No Data,694
Oregon,Keizer,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36191,36866,"37,160",37018,37189,37488,38165
Texas,Keller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41396,40461,"41,137",42644,43711,45009,47047
Idaho,Kellogg,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,2143,"2,119",2109,2118,2051,2061
Oklahoma,Kellyville,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,1146,1145,1147
Washington,Kelso,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,12141,12112,"12,051",11802,11783,11756,11897
Texas,Kemah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,2527,1810,"1,827",1912,1964,2008,2028
Wyoming,Kemmerer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563,2677,"2,690",2631,2714,2753,2757
Texas,Kemp,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,1380,1178,No Data,No Data,No Data,No Data,No Data
Texas,Kempner,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,1179,No Data,No Data,No Data,No Data,No Data,1075
Alaska,Kenai,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,7422,7533,7680,7770
North Carolina,Kenansville,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,No Data,No Data,878,No Data,No Data,No Data,No Data
Virginia,Kenbridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1253,1272,"1,267",1231,1227,1236,1220
Wisconsin,Kendall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,474,477,471,474,477,476
Indiana,Kendallville,DNR,DNR,DNR,0,0,DNR,DNR,DNR,0,0,DNR,0,0, DNR, DNR, DNR,0,0,0,0, DNR, DNR, DNR,0, DNR,0,0,0,10628,9912,"9,896",9899,9904,9918,9942
Texas,Kendleton,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,395
Texas,Kenedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262,3365,"3,380",3423,3469,3463,3444
Pennsylvania,Kenhorst,0,0,0,0,DNR,0,0,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,2667,2886,"2,886",2870,2871,2861,2865
Illinois,Kenilworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7711,7940,"7,998",8069,8143,8195,8229
North Carolina,Kenly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,1356,"1,381",1394,1414,1440,1472
North Dakota,Kenmare,0,0,0,0,DNR,DNR,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1114,"1,165",1050,1110,1087,1080
Washington,Kenmore,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20935,20781,"21,075",21531,21886,22176,22340
New York,Kenmore Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14652,15492,"15,488",15256,15216,15193,15110
