Table 13,,,,,,,,,,,,,
"Hate Crime Incidents
,,Wilmington,0,0,1,0,0,1,0,0,0,"73,270",
,Universities and Colleges,,2,3,0,0,0,,,,,,
,,University of Delaware,2,3,0,0,0,2,1,1,1,"21,138",
,State Police Agencies,,3,1,2,1,0,,,,,,
,,State Police:,,,,,,,,,,,
,,Kent County,1,0,0,0,0,0,0,1,0,,
,,New Castle County,1,1,0,1,0,0,1,1,1,,
,,Sussex County,1,0,2,0,0,0,1,2,0,,
DISTRICT OF COLUMBIA,Total,,14,4,35,4,0,,,,,,
,Cities,,14,4,35,4,0,,,,,,
,,Washington,14,4,35,4,0,7,16,14,20,"601,723",
FLORIDA,Total,,65,29,29,13,0,,,,,,
,Cities,,36,19,19,7,0,,,,,,
,,Boca Raton,1,3,0,0,0,2,1,1,0,"86,707",
,,Cape Coral,0,0,1,0,0,0,1,0,0,"160,432",
,,Clearwater,3,0,0,0,0,1,0,1,1,"105,647",
,,Coconut Creek,0,1,0,0,0,0,1,0,0,"51,184",
,,Coral Springs,0,1,0,0,0,1,0,0,0,"127,113",
,,Davie,1,0,0,0,0,1,0,0,0,"92,661",
,,Daytona Beach,0,0,1,0,0,0,0,0,1,"63,736",
,,Deland,2,0,0,0,0,1,0,0,1,"27,926",
,,Fort Lauderdale,0,0,2,0,0,1,0,0,1,"186,170",
,,Fort Myers,1,0,0,0,0,0,0,1,0,"66,053",
,,Fort Pierce,0,0,1,0,0,0,0,0,1,"42,797",
,,Fort Walton Beach,0,0,1,0,0,0,0,1,0,"18,432",
,,Gainesville,3,4,2,2,0,1,5,2,3,"116,880",
,,Hallandale,1,1,1,0,0,0,1,2,0,"39,359",
,,Homestead,1,0,0,0,0,0,0,0,1,"63,761",
,,Indian Shores,0,0,1,0,0,1,0,0,0,"4,213",
,,Key Biscayne,0,1,0,0,0,0,0,0,1,"10,097",
,,Key West,0,0,1,0,0,0,0,1,0,"22,167",
,,Kissimmee,1,0,0,0,0,,0,0,1,"64,122",
,,Lake Worth,0,1,0,0,0,1,0,0,0,"35,977",
,,Melbourne,0,2,0,0,0,0,2,0,0,"77,861",
,,Miami Beach,0,0,1,0,0,0,0,0,1,"87,990",
,,Miami Gardens,1,0,0,1,0,0,1,0,1,"110,130",
,,Miramar,0,0,1,0,0,0,0,1,0,"113,385",
,,New Port Richey,1,0,0,0,0,0,1,0,0,"17,634",
,,North Miami,1,1,0,0,0,0,1,0,1,"57,796",
,,North Port,3,1,0,0,0,0,2,1,1,"59,076",
,,Ocoee,1,0,0,1,0,0,0,1,1,"33,650",
,,Orlando,4,0,2,1,0,1,2,3,1,"240,222",
,,Palm Bay,2,0,0,0,0,0,0,2,0,"103,350",
,,Palm Beach Gardens,0,1,0,0,0,0,1,0,0,"51,458",
,,Panama City,2,0,0,0,0,0,1,1,0,"36,593",
,,Pompano Beach,1,0,0,0,0,1,0,0,0,"102,749",
,,Port Richey,0,0,0,1,0,0,0,0,1,"3,426",
,,Port St. Lucie,0,1,0,0,0,0,0,0,1,"163,089",
,,Seminole,1,0,0,0,0,0,0,1,0,"19,055",
,,St. Cloud,0,0,0,1,0,0,0,0,1,"30,245",
,,Surfside,1,0,0,0,0,1,0,0,0,"4,684",
,,Tallahassee,1,0,1,0,0,0,1,1,0,"174,516",
,,Temple Terrace,1,0,0,0,0,1,0,0,0,"22,760",
,,Treasure Island,0,0,1,0,0,0,0,0,1,"7,399",
,,Wilton Manors,0,1,2,0,0,1,1,1,0,"12,873",
,,Winter Haven,2,0,0,0,0,0,1,1,0,"33,981",
,Metropolitan Counties,,25,10,10,5,0,,,,,,
,,Alachua,2,0,1,0,0,1,1,1,0,,
,,Brevard,1,0,0,0,0,0,1,0,0,,
,,Broward,1,1,2,0,0,1,1,2,0,,
,,Clay,1,0,0,1,0,1,1,0,0,,
,,Collier,1,4,1,2,0,0,5,2,1,,
,,Escambia,0,0,2,1,0,0,1,1,1,,
,,Flagler,3,0,0,0,0,0,0,3,0,,
,,Hillsborough,2,0,0,0,0,0,1,0,1,,
,,Martin,1,1,1,0,0,0,3,0,0,,
,,Miami-Dade,1,1,0,0,0,2,0,0,0,,
,,Okaloosa,3,0,0,0,0,0,1,2,0,,
,,Orange,2,0,2,0,0,1,0,1,2,,
,,Osceola,1,0,0,0,0,0,1,0,0,,
,,Palm Beach,0,2,0,0,0,1,0,1,0,,
,,Pasco,0,0,1,0,0,0,1,0,0,,
,,Pinellas,2,0,0,0,0,1,0,0,1,,
,,Polk,1,0,0,0,0,1,0,0,0,,
,,Santa Rosa,3,1,0,0,0,0,2,0,2,,
,,Volusia,0,0,0,1,0,0,0,1,0,,
,Nonmetropolitan Counties,,2,0,0,1,0,,,,,,
,,Highlands,2,0,0,1,0,0,0,2,1,,
,Tribal Agencies,,1,0,0,0,0,,,,,,
,,Seminole Tribal,1,0,0,0,0,0,0,0,1,,
,Other Agencies,,1,0,0,0,0,,,,,,
,,Palm Beach County School District,1,0,0,0,0,0,1,0,0,,
GEORGIA,Total,,11,3,2,1,0,,,,,,
,Cities,,5,0,1,0,0,,,,,,
,,Atlanta,3,0,1,0,0,0,0,1,3,"536,472",
,,LaGrange,1,0,0,0,0,0,1,0,0,"27,712",
,,Sylvania,1,0,0,0,0,1,0,0,0,"2,610",
,Universities and Colleges,,1,2,0,1,0,,,,,,
,,Southern Polytechnic State University,0,0,0,1,0,1,0,0,0,"5,183",
,,University of Georgia,1,2,0,0,0,3,0,0,0,"34,885",
,Metropolitan Counties,,4,1,1,0,0,,,,,,
,,Henry County Police Department,4,1,1,0,0,1,2,2,1,,
,Nonmetropolitan Counties,,1,0,0,0,0,,,,,,
,,White,1,0,0,0,0,0,0,1,0,,
IDAHO,Total,,18,4,2,4,0,,,,,,
,Cities,,16,3,0,4,0,,,,,,
,,Boise,4,1,0,1,0,1,2,2,1,"205,902",
,,Coeur d'Alene4,5,1,0,0,0,3,0,3,0,"44,626",
,,Hailey,0,0,0,1,0,0,0,1,0,"8,242",
,,Idaho Falls,0,1,0,0,0,0,1,0,0,"55,524",
,,Nampa,3,0,0,1,0,1,1,0,2,"84,179",
,,Payette,3,0,0,0,0,1,1,1,0,"7,688",
,,Twin Falls,1,0,0,1,0,1,0,0,1,"43,434",
,Metropolitan Counties,,2,1,1,0,0,,,,,,
,,Ada,0,1,0,0,0,1,0,0,0,,
,,Bonneville,0,0,1,0,0,0,1,0,0,,
,,Kootenai,2,0,0,0,0,0,1,0,1,,
,Nonmetropolitan Counties,,0,0,1,0,0,,,,,,
,,Elmore,0,0,1,0,0,0,0,1,0,,
ILLINOIS,Total,,45,19,20,9,1,,,,,,
,Cities,,32,17,13,8,1,,,,,,
,,Aurora,1,0,0,0,0,0,1,0,0,"174,255",
,,Bradley,0,0,0,1,0,0,0,1,0,"15,131",
,,Burbank,1,0,0,0,0,0,0,0,1,"27,135",
,,Cahokia,1,0,0,0,0,0,1,0,0,"14,826",
,,Carol Stream,0,0,0,1,0,0,0,0,1,"39,577",
,,Casey,1,0,0,0,0,0,0,1,0,"2,829",
,,Centralia,1,0,0,0,0,0,1,0,0,"13,237",
,,Champaign,0,0,1,0,0,0,0,0,1,"80,489",
,,Chicago,6,7,4,0,0,6,2,4,5,"2,833,649",
,,Decatur,3,0,0,0,0,1,1,1,0,"74,857",
,,Downers Grove,1,0,0,0,0,0,0,0,1,"48,574",
,,East Peoria,1,0,0,0,0,1,0,0,0,"22,638",
,,Evanston,0,5,0,0,0,1,2,0,2,"77,418",
,,Evergreen Park,2,0,0,0,0,0,0,2,0,"18,888",
,,Galesburg,1,0,0,0,0,0,0,0,1,"30,424",
,,Grand Ridge,0,0,1,0,0,1,0,0,0,510,
,,Marion,0,0,1,0,0,1,,,,"17,405",
,,Minooka,0,0,1,0,0,0,0,1,0,"11,652",
,,Moline,1,0,0,0,0,0,1,0,0,"42,510",
,,Nauvoo,0,1,0,0,0,1,0,,,"1,136",
,,Normal,0,0,2,0,1,1,0,0,2,"53,014",
,,Oak Lawn,0,1,0,0,0,0,1,0,0,"52,172",
,,Pekin,2,0,0,0,0,2,0,0,0,"33,196",
,,Peoria,0,0,0,1,0,0,1,0,0,"114,557",
,,Rockford,0,0,0,1,0,0,1,0,0,"156,180",
,,Rock Island,0,0,1,0,0,0,0,0,1,"37,534",
,,Salem,1,0,0,0,0,0,1,0,0,"7,180",
,,Skokie,2,1,1,0,0,1,1,2,0,"66,088",
,,Springfield,2,0,1,2,0,1,1,2,1,"117,383",
,,Sycamore,1,0,0,0,0,0,1,0,0,"18,283",
,,Tinley Park,1,1,0,1,0,2,1,0,0,"59,607",
,,Urbana,2,1,0,1,0,0,2,1,1,"39,784",
,,Wood River,1,0,0,0,0,1,0,0,0,"10,787",
,Universities and Colleges,,2,0,4,0,0,,,,,,
,,Illinois State University,0,0,2,0,0,0,0,2,0,"21,184",
,,"Northwestern University, Evanston3",0,0,1,0,0,,,,1,,
,,Oakton Community College,1,0,0,0,0,0,1,,,"12,087",
,,Western Illinois University,1,0,1,0,0,2,0,0,0,"12,679",
,Metropolitan Counties,,11,2,3,1,0,,,,,,
,,Du Page,3,2,1,0,0,3,2,1,0,,
,,Macon,1,0,0,0,0,0,0,0,1,,
,,Madison,1,0,0,0,0,1,0,0,0,,
,,Peoria,2,0,1,1,0,0,2,1,1,,
,,Sangamon,1,0,0,0,0,1,0,0,0,,
,,Will,3,0,0,0,0,2,0,0,1,,
,,Woodford,0,0,1,0,0,0,0,0,1,,
INDIANA,Total,,57,12,17,8,0,,,,,,
,Cities,,42,9,15,8,0,,,,,,
,,Bloomington,7,3,7,1,0,3,6,6,3,"72,286",
,,Fort Wayne,0,4,0,1,0,1,4,0,0,"257,009",
,,Frankfort,0,0,0,1,0,0,1,0,0,"16,533",
,,Goshen,0,0,0,1,0,0,1,0,0,"32,812",
,,Greenwood,1,0,0,0,0,1,0,0,0,"49,847",
,,Hammond,0,0,1,0,0,1,0,0,0,"76,216",
,,Highland,1,0,0,0,0,0,1,0,0,"22,583",
,,Indianapolis,30,2,7,4,0,10,9,16,8,"822,211",
,,La Porte,2,0,0,0,0,0,,2,,"21,282",
,,West Lafayette,1,0,0,0,0,0,0,0,1,"31,945",
,Universities and Colleges,,12,3,2,0,0,,,,,,
,,Indiana State University,4,0,0,0,0,1,0,2,1,"10,534",
,,Indiana University:,,,,,,,,,,,
,,Bloomington,0,1,0,0,0,0,0,,1,"42,347",
,,Indianapolis3,1,0,0,0,0,0,0,1,0,,
,,Purdue University,7,2,2,0,0,6,3,1,1,"41,052",
,Metropolitan Counties,,1,0,0,0,0,,,,,,
,,Elkhart,1,0,0,0,0,0,1,0,0,,
,Nonmetropolitan Counties,,1,0,0,0,0,,,,,,
,,Noble,1,0,0,0,0,0,1,0,0,,
,State Police Agencies,,1,0,0,0,0,,,,,,
,,Indiana State Police,1,0,0,0,0,,,,1,,
IOWA,Total,,10,0,5,2,0,,,,,,
,Cities,,8,0,5,2,0,,,,,,
,,Altoona,0,0,1,0,0,0,0,1,0,"15,012",
,,Bettendorf,1,0,1,0,0,0,0,1,1,"33,690",
,,Clarinda,1,0,0,0,0,0,1,0,0,"5,316",
,,Council Bluffs,1,0,0,0,0,0,0,0,1,"61,181",
,,Davenport,1,0,0,1,0,0,0,1,1,"102,628",
,,Des Moines,0,0,2,0,0,0,1,1,0,"202,564",
,,Dubuque,1,0,0,0,0,0,0,0,1,"57,744",
,,Fairfield,1,0,0,0,0,0,1,0,0,"9,251",
,,Grinnell,0,0,1,0,0,0,1,0,0,"9,147",
,,Iowa City,1,0,0,0,0,1,0,0,0,"70,411",
,,Manchester,0,0,0,1,0,0,0,0,1,"4,880",
,,Pleasant Hill,1,0,0,0,0,0,0,1,0,"8,922",
,Universities and Colleges,,2,0,0,0,0,,,,,,
,,Iowa State University,1,0,0,0,0,0,0,0,1,"27,945",
,,University of Iowa,1,0,0,0,0,0,0,1,0,"28,987",
KANSAS,Total,,32,2,16,8,0,,,,,,
,Cities,,23,2,12,7,0,,,,,,
,,Abilene,2,0,0,0,0,0,0,1,1,"6,284",
,,Andover,1,0,0,0,0,0,1,0,0,"11,091",
,,Atchison,1,0,0,0,0,0,0,0,1,"10,483",
,,Bonner Springs,0,1,0,0,0,0,1,0,0,"7,349",
,,Emporia,0,0,3,0,0,2,1,0,0,"24,856",
,,Hays,2,0,1,0,0,0,0,1,2,"20,537",
,,Hutchinson,1,0,0,0,0,0,1,0,0,"40,981",
,,Independence,1,0,0,0,0,0,1,0,0,"9,203",
,,Iola,2,0,0,0,0,0,1,1,0,"5,704",
,,Lawrence,2,0,0,0,0,0,2,0,0,"93,945",
,,Leavenworth,0,0,1,0,0,0,0,0,1,"35,290",
,,Maize,0,0,0,1,0,0,0,0,1,"3,477",
,,Salina,2,0,0,1,0,0,1,2,0,"46,547",
,,Shawnee,0,0,0,1,0,0,0,1,0,"63,652",
,,Wichita,8,1,7,4,0,3,4,7,6,"376,880",
,,Winfield,1,0,0,0,0,0,1,0,0,"11,126",
,Universities and Colleges,,1,0,1,1,0,,,,,,
,,Emporia State University,0,0,1,0,0,0,0,0,1,"6,314",
,,Kansas State University,1,0,0,1,0,1,1,0,0,"23,581",
,Metropolitan Counties,,8,0,3,0,0,,,,,,
,,Johnson,3,0,1,0,0,0,2,2,0,,
,,Riley County Police Department,0,0,1,0,0,0,0,0,1,,
,,Sedgwick,1,0,0,0,0,0,0,1,0,,
,,Shawnee,4,0,0,0,0,0,0,4,0,,
,,Wyandotte,0,0,1,0,0,0,0,1,0,,
KENTUCKY,Total,,121,13,18,19,2,,,,,,
,Cities,,68,7,11,14,1,,,,,,
,,Ashland,1,0,0,1,0,1,1,0,0,"21,209",
,,Bardstown,4,0,0,1,0,0,1,3,1,"11,339",
,,Beaver Dam,0,0,0,1,0,0,0,0,1,"3,120",
,,Bellevue,1,0,0,0,0,0,0,1,0,"5,822",
,,Bowling Green,3,1,0,2,0,1,2,0,3,"57,308",
,,Calvert City,1,0,0,0,0,0,1,0,0,"2,753",
,,Campbellsville,2,0,0,0,0,0,0,2,0,"11,340",
,,Covington,5,3,4,0,0,2,1,8,1,"43,054",
,,Danville,1,0,0,1,0,0,1,1,0,"15,646",
,,Dayton,0,1,0,0,0,1,0,0,0,"5,418",
,,Elizabethtown,2,0,0,1,0,0,1,2,0,"24,712",
,,Elsmere,1,0,0,0,0,0,0,1,0,"7,999",
,,Eminence,1,0,0,1,0,0,0,0,2,"2,245",
,,Flatwoods,1,0,2,0,0,2,0,0,1,"7,678",
,,Florence,4,0,0,1,0,2,0,2,1,"28,869",
,,Fort Mitchell,1,0,0,0,0,0,0,0,1,"7,539",
,,Fort Thomas,1,0,0,0,0,0,1,0,0,"15,141",
,,Glasgow,1,0,0,0,0,0,1,0,0,"14,381",
,,Grayson,1,0,0,0,0,0,0,0,1,"3,871",
,,Harrodsburg,0,0,1,1,0,0,2,0,0,"8,154",
,,Hopkinsville,3,0,0,0,0,0,0,1,2,"32,265",
,,Horse Cave,1,0,0,0,0,1,0,0,0,"2,292",
,,Independence,2,0,0,0,0,0,0,0,2,"22,935",
,,Irvine,1,0,0,0,0,0,0,1,0,"2,616",
,,Leitchfield,1,0,0,0,0,0,0,1,0,"6,562",
,,Louisa,0,0,0,0,1,0,0,1,0,"2,091",
,,Ludlow,2,0,0,0,0,0,2,0,0,"4,845",
,,Mayfield,0,1,0,0,0,0,0,0,1,"10,149",
,,Morehead,1,0,0,1,0,0,0,1,1,"7,714",
,,Newport,4,0,0,0,0,1,2,1,0,"15,738",
,,Nicholasville,1,0,0,0,0,0,0,0,1,"27,686",
,,Oak Grove,2,0,0,0,0,1,0,1,0,"9,673",
,,Owensboro,4,0,2,0,0,0,4,1,1,"55,848",
,,Paducah,3,0,0,0,0,0,1,2,0,"25,643",
,,Pikeville,2,0,0,0,0,1,0,0,1,"6,407",
,,Princeton,1,0,0,0,0,1,0,0,0,"6,366",
,,Radcliff,0,0,0,1,0,0,0,0,1,"22,251",
,,Richmond,1,1,1,1,0,1,1,1,1,"34,068",
,,Shelbyville,0,0,0,1,0,0,1,0,0,"11,637",
,,Shepherdsville,2,0,0,0,0,0,0,1,1,"9,424",
,,Shively,1,0,0,0,0,0,0,1,0,"16,609",
,,Somerset,1,0,0,0,0,1,0,0,0,"12,266",
,,St. Matthews,1,0,0,0,0,0,0,0,1,"18,885",
,,Taylor Mill,1,0,0,0,0,0,0,0,1,"7,123",
,,Versailles,1,0,0,0,0,0,1,0,0,"7,924",
,,Vine Grove,0,0,1,0,0,0,0,0,1,"4,558",
,,Winchester,1,0,0,0,0,1,0,0,0,"16,754",
,Universities and Colleges,,10,1,1,0,0,,,,,,
,,Eastern Kentucky University,1,0,0,0,0,1,0,0,0,"16,268",
,,Morehead State University,2,0,0,0,0,1,0,0,1,"8,822",
,,Murray State University,1,0,0,0,0,0,0,1,0,"10,071",
,,Northern Kentucky University,4,0,0,0,0,0,0,4,0,"15,378",
,,University of Kentucky,1,0,0,0,0,1,0,0,0,"26,295",
,,University of Louisville,1,1,0,0,0,1,0,0,1,"21,016",
,,Western Kentucky University,0,0,1,0,0,0,0,0,1,"20,712",
,Metropolitan Counties,,15,2,3,2,0,,,,,,
,,Boone,4,2,1,0,0,1,4,2,0,,
,,Bourbon,1,0,0,0,0,1,0,0,0,,
,,Boyd,1,0,0,0,0,0,0,1,0,,
,,Bullitt,2,0,0,0,0,0,1,0,1,,
,,Daviess,0,0,1,0,0,0,0,0,1,,
,,Hardin,0,0,0,1,0,0,0,1,0,,
,,Jessamine,1,0,0,0,0,0,0,0,1,,
,,Kenton County Police Department,1,0,0,0,0,0,1,0,0,,
,,Nelson,1,0,0,1,0,1,0,0,1,,
,,Oldham,1,0,0,0,0,0,0,0,1,,
,,Oldham County Police Department,2,0,0,0,0,0,0,2,0,,
,,Shelby,1,0,0,0,0,1,0,0,0,,
,,Warren,0,0,1,0,0,0,1,0,0,,
,Nonmetropolitan Counties,,19,1,1,1,0,,,,,,
,,Ballard,1,0,0,0,0,0,0,1,0,,
,,Bell,1,0,0,0,0,0,0,0,1,,
,,Calloway,2,0,0,0,0,0,1,1,0,,
,,Franklin,1,0,1,0,0,1,0,0,1,,
,,Fulton,1,0,0,0,0,1,0,0,0,,
,,Hopkins,2,1,0,0,0,0,3,0,0,,
,,Knox,1,0,0,0,0,0,1,0,0,,
,,Lawrence,1,0,0,0,0,0,0,1,0,,
,,Madison,2,0,0,0,0,2,0,0,0,,
,,Marshall,1,0,0,0,0,0,1,0,0,,
,,McCracken,2,0,0,0,0,0,2,0,0,,
,,Menifee,1,0,0,0,0,0,1,0,0,,
,,Rowan,1,0,0,1,0,0,2,0,0,,
,,Simpson,1,0,0,0,0,0,1,0,0,,
,,Washington,1,0,0,0,0,0,0,1,0,,
,State Police Agencies,,4,2,1,2,0,,,,,,
,,State Police:,,,,,,,,,,,
,,Bowling Green,1,0,1,0,0,1,1,0,0,,
,,Dry Ridge,1,0,0,0,0,1,0,0,0,,
,,Madisonville,1,2,0,1,0,2,1,1,0,,
,,Mayfield,0,0,0,1,0,0,0,0,1,,
,,Morehead,1,0,0,0,0,0,1,0,0,,
,Other Agencies,,5,0,1,0,1,,,,,,
,,Cincinnati-Northern Kentucky International Airport,1,0,0,0,0,0,0,1,0,,
,,Fayette County Schools,1,0,0,0,0,0,0,1,0,,
,,Jefferson County Board of Education,3,0,0,0,1,3,0,0,1,,
,,McCracken County Public Schools,0,0,1,0,0,0,0,1,0,,
LOUISIANA,Total,,4,7,2,0,0,,,,,,
,Cities,,1,0,1,0,0,,,,,,
,,Bossier City,1,0,0,0,0,0,0,1,0,"64,232",
,,Plaquemine,0,0,1,0,0,0,0,0,1,"6,646",
,Metropolitan Counties,,2,7,1,0,0,,,,,,
,,Ascension,0,1,0,0,0,0,0,0,1,,
,,Caddo,0,1,0,0,0,0,1,0,0,,
,,Calcasieu,0,5,0,0,0,1,3,1,0,,
,,Grant,1,0,0,0,0,,,,1,,
,,Lafayette,0,0,1,0,0,,1,0,0,,
,,Livingston,1,0,0,0,0,1,,,,,
,Nonmetropolitan Counties,,1,0,0,0,0,,,,,,
,,Madison,1,0,0,0,0,1,0,0,0,,
MAINE,Total,,30,7,18,5,1,,,,,,
,Cities,,20,6,12,5,1,,,,,,
,,Augusta,4,1,2,1,0,0,2,3,3,"18,514",
,,Baileyville,0,0,1,0,0,0,1,0,0,"1,524",
,,Bangor,0,1,0,0,0,1,0,0,0,"31,587",
,,Bar Harbor,0,0,1,0,0,0,0,0,1,"5,243",
,,Belfast,0,1,0,1,0,0,0,1,1,"6,748",
,,Biddeford,3,0,0,0,0,0,0,2,1,"21,511",
,,Bucksport,1,0,0,0,0,0,0,0,1,"4,951",
,,Damariscotta,0,1,0,0,0,0,0,0,1,"1,905",
,,Kittery,1,0,0,0,0,1,0,0,0,"10,632",
,,Lewiston,0,0,1,0,0,1,0,0,0,"35,153",
,,Livermore Falls,0,0,1,0,0,0,0,1,0,"3,134",
,,Old Orchard Beach,1,0,1,0,0,0,0,2,0,"9,494",
,,Paris,0,0,0,1,0,0,0,0,1,"4,942",
,,Portland,3,0,2,1,1,1,4,2,0,"63,166",
,,Rockland,0,0,1,0,0,0,0,0,1,"7,458",
,,Saco,3,1,0,0,0,0,0,1,3,"18,417",
,,Sanford,1,1,1,1,0,2,1,1,0,"21,216",
,,South Portland,2,0,1,0,0,0,2,1,0,"24,144",
,,Yarmouth,1,0,0,0,0,0,0,1,0,"8,157",
,Universities and Colleges,,1,0,2,0,0,,,,,,
,,University of Southern Maine,1,0,2,0,0,1,0,1,1,"9,655",
,Metropolitan Counties,,3,0,2,0,0,,,,,,
,,Androscoggin,0,0,1,0,0,0,0,1,0,,
,,Cumberland,1,0,0,0,0,1,0,0,0,,
,,Sagadahoc,2,0,1,0,0,1,1,1,0,,
,State Police Agencies,,6,1,2,0,0,,,,,,
,,State Police:,,,,,,,,,,,
,,Androscoggin County,0,0,1,0,0,1,0,0,0,,
,,Somerset County,2,1,0,0,0,0,3,0,0,,
,,York County,4,0,1,0,0,2,0,2,1,,
MARYLAND,Total,,44,17,13,6,0,,,,,,
,Cities,,5,2,5,2,0,,,,,,
,,Annapolis,1,0,0,0,0,0,1,0,0,"37,180",
,,Baltimore,3,2,4,2,0,4,2,3,2,"639,929",
,,Laurel,1,0,0,0,0,0,0,1,0,"22,960",
,,Takoma Park,0,0,1,0,0,0,0,1,0,"18,200",
,Universities and Colleges,,0,0,2,1,0,,,,,,
,,Salisbury University,0,0,0,1,0,0,1,0,0,"8,204",
,,Towson University,0,0,1,0,0,0,0,0,1,"21,177",
,,"University of Maryland, College Park",0,0,1,0,0,1,0,0,0,"37,195",
,Metropolitan Counties,,36,14,6,3,0,,,,,,
,,Anne Arundel County Police Department,1,0,0,0,0,0,0,0,1,,
,,Baltimore County Police Department,22,4,3,1,0,16,8,2,4,,
,,Calvert,1,0,0,0,0,0,1,0,0,,
,,Frederick,2,2,0,1,0,1,3,1,0,,
,,Harford,4,0,0,0,0,0,3,0,1,,
,,Montgomery County Police Department,4,8,1,1,0,5,1,3,5,,
,,Prince George's County Police Department,1,0,2,0,0,0,0,1,2,,
,,Wicomico,1,0,0,0,0,0,1,0,0,,
,State Police Agencies,,3,1,0,0,0,,,,,,
,,"State Police, Carroll County",3,1,0,0,0,0,2,2,0,,
MASSACHUSETTS,Total,,148,57,69,42,0,,,,,,
,Cities,,139,50,61,41,0,,,,,,
,,Acton,2,1,0,0,0,1,0,0,2,"21,090",
,,Amherst,2,0,0,1,0,0,2,1,0,"36,004",
,,Andover,0,0,0,1,0,0,1,0,0,"33,505",
,,Arlington,0,1,1,0,0,0,1,1,0,"41,212",
,,Barnstable,3,0,1,1,0,2,0,1,2,"45,599",
,,Belmont,0,1,0,0,0,1,0,0,0,"23,430",
,,Berlin,1,0,0,0,0,0,0,1,0,"2,978",
,,Beverly,2,0,0,0,0,0,1,1,0,"39,064",
,,Billerica,0,2,0,0,0,0,0,1,1,"39,519",
,,Boston,75,15,43,15,0,30,30,46,42,"644,064",
,,Bourne,1,0,0,0,0,1,0,0,0,"19,239",
,,Boylston,2,1,0,0,0,0,2,1,0,"4,384",
,,Braintree,0,0,1,0,0,0,0,0,1,"35,298",
,,Brockton,1,0,0,0,0,0,1,0,0,"92,383",
,,Cambridge,3,1,0,3,0,1,1,2,3,"108,356",
,,Chelsea,0,0,1,0,0,1,0,0,0,"37,335",
,,Chicopee,1,0,0,0,0,0,0,0,1,"55,444",
,,Danvers,0,1,0,1,0,0,0,1,1,"27,165",
,,Dedham,1,0,0,0,0,0,1,0,0,"24,687",
,,Dennis,0,1,0,0,0,0,0,1,0,"15,212",
,,Douglas,0,1,0,0,0,0,1,0,0,"8,109",
,,Duxbury,2,0,0,0,0,1,0,1,0,"14,222",
,,Easthampton,0,0,0,1,0,0,0,1,0,"16,116",
,,East Longmeadow,0,1,0,0,0,0,0,0,1,"15,916",
,,Egremont,2,0,2,0,0,,3,1,,"1,329",
,,Everett,0,0,0,2,0,0,2,0,0,"37,897",
,,Great Barrington,0,1,0,0,0,0,0,0,1,"7,263",
,,Greenfield,0,0,2,0,0,1,1,0,0,"17,625",
,,Hampden,1,0,0,0,0,0,1,0,0,"5,346",
,,Hinsdale,0,1,0,0,0,,,1,,"1,890",
,,Hudson,1,0,0,0,0,0,1,0,0,"19,985",
,,Hull,0,2,0,0,0,0,1,1,0,"11,008",
,,Ipswich,2,0,0,1,0,0,3,0,0,"13,307",
,,Kingston,0,0,1,0,0,0,0,1,0,"12,419",
,,Lee,0,0,0,1,0,0,0,0,1,"5,654",
,,Lincoln,0,2,0,0,0,0,0,0,2,"8,622",
,,Lynn,1,0,0,0,0,0,0,0,1,"86,340",
,,Malden,1,0,1,0,0,2,0,0,0,"55,540",
,,Marblehead,0,2,0,0,0,1,0,1,0,"19,705",
,,Mashpee,1,0,0,0,0,0,1,0,0,"14,347",
,,Medfield,0,0,0,1,0,1,0,0,0,"12,134",
,,Medway,1,0,0,0,0,0,1,0,0,"12,820",
,,Methuen,0,1,0,0,0,0,0,1,0,"43,938",
,,Natick,1,0,0,1,0,0,1,1,0,"32,017",
,,New Bedford,1,0,0,0,0,0,1,0,0,"89,613",
,,Newton,1,2,0,0,0,2,0,1,0,"83,781",
,,North Adams,2,0,0,0,0,2,0,0,0,"13,590",
,,North Attleboro,0,0,0,1,0,0,0,1,0,"27,559",
,,Norton,2,0,0,0,0,0,0,0,2,"19,217",
,,Pittsfield,1,1,0,0,0,0,0,0,2,"41,666",
,,Plymouth,3,2,0,0,0,2,2,0,1,"56,751",
,,Quincy,2,0,0,3,0,0,0,4,1,"90,304",
,,Revere,5,1,1,3,0,2,4,2,2,"51,597",
,,Salem,1,1,0,0,0,,,2,,"41,017",
,,Sharon,0,1,0,0,0,0,0,1,0,"17,903",
,,Southampton,0,0,1,0,0,0,0,1,0,"5,957",
,,Southbridge,1,0,0,1,0,0,0,2,0,"17,305",
,,Spencer,1,0,0,0,0,0,0,1,0,"11,909",
,,Springfield,3,0,5,3,0,1,5,0,5,"154,314",
,,Stoneham,1,0,0,0,0,0,0,0,1,"21,285",
,,Stoughton,0,1,0,0,0,0,1,0,0,"26,866",
,,Waltham,0,1,0,0,0,0,1,0,0,"60,106",
,,Webster,0,0,1,0,0,0,0,0,1,"16,721",
,,Wellesley,1,0,0,0,0,0,0,1,0,"27,143",
,,West Bridgewater,1,0,0,0,0,0,0,0,1,"6,619",
,,Westfield,1,0,0,0,0,0,0,0,1,"41,899",
,,Weymouth,0,0,0,1,0,1,0,0,0,"53,400",
,,Williamsburg,1,0,0,0,0,0,0,0,1,"2,491",
,,Wilmington,0,1,0,0,0,0,0,0,1,"22,230",
,,Winthrop,0,1,0,0,0,0,1,0,0,"19,127",
