state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population
New Jersey,Cities,Westfield,1,0,0,0,"30,637",1,,,
New Jersey,Cities,West Orange,0,0,2,0,"46,505",1,,,
New Jersey,Cities,Westville,1,0,0,0,"4,322",1,,,
New Jersey,Cities,West Windsor Township,0,0,0,1,"27,363",1,,,
New Jersey,Cities,Westwood,0,0,1,0,"11,033",1,,,
New Jersey,Cities,Willingboro Township,0,1,0,0,"31,844",1,,,
New Jersey,Cities,Woodbridge Township,1,1,4,1,"100,612",1,,,
New Jersey,Cities,Woodbury,3,0,0,1,"10,251",1,,,
New Jersey,Cities,Woodbury Heights,1,0,0,0,"3,078",1,,,
Texas,Total,@@DELETE ME@@,,,,,,1,,,
Texas,Cities,@@DELETE ME@@,,,,,,1,,,
Texas,Cities,Arlington,0,2,0,0,"379,295",1,,,
Texas,Cities,Austin,2,0,0,4,"832,901",1,,,
Texas,Cities,Bay City,0,0,1,0,"17,928",1,,,
Texas,Cities,Burkburnett,1,0,0,0,"10,901",1,,,
Texas,Cities,Burleson,0,1,0,0,"37,774",1,,,
Texas,Cities,Center,1,0,0,0,"5,307",1,,,
Texas,Cities,Commerce,0,1,1,0,"8,229",1,,,
Texas,Cities,Copperas Cove,0,0,1,0,"33,009",1,,,
Texas,Cities,Corpus Christi,1,1,2,0,"312,565",1,,,
Texas,Cities,Dallas,3,13,12,2,"1,241,549",1,,,
Texas,Cities,El Paso,2,0,2,0,"675,536",1,,,
Texas,Cities,Everman,0,0,0,1,"6,342",1,,,
Texas,Cities,Garland,0,1,0,0,"234,984",1,,,
Texas,Cities,Gladewater,0,0,1,0,"6,612",1,,,
Texas,Cities,Greenville,0,0,1,0,"26,061",1,,,
Texas,Cities,Hickory Creek,0,0,1,0,"3,414",1,,,
Texas,Cities,Houston,4,2,4,3,"2,177,273",1,,,
Texas,Cities,Kilgore,1,0,0,0,"13,306",1,,,
Texas,Cities,Kyle,0,0,2,0,"29,732",1,,,
Texas,Cities,Lake Jackson,0,0,1,0,"27,862",1,,,
Texas,Cities,Lewisville,2,2,4,0,"100,216",1,,,
Texas,Cities,Missouri City,0,0,1,0,"70,819",1,,,
Texas,Cities,North Richland Hills,0,0,0,1,"65,750",1,,,
Texas,Cities,Richwood,0,1,0,0,"3,642",1,,,
Texas,Cities,Round Rock,0,2,0,0,"106,232",1,,,
Texas,Cities,San Antonio,1,5,4,7,"1,380,123",1,,,
Texas,Cities,Socorro,0,0,0,1,"33,326",1,,,
Texas,Cities,University Park,0,0,1,0,"23,842",1,,,
Texas,Cities,Wichita Falls,0,2,0,1,"105,488",1,,,
Texas,Cities,Wolfe City,0,0,1,0,"1,440",1,,,
