agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
St. Ann,Cities,MISSOURI,12925,27,0,1,,,,
St. Anne,Cities,Illinois,1213,23,0,5,,,,
St. Ansgar,Cities,IOWA,1036,4,0,24,,,,
St. Anthony,Cities,IDAHO,9150,27,0,1,,,,
St. Augustine,Cities,FLORIDA,13847,20,0,8,,,,
St. Augustine Beach,Cities,FLORIDA,6693,20,0,8,,,,
St. Bernard,Metropolitan Counties,LOUISIANA,4371,18,9,1,,,,
St. Charles,Cities,MISSOURI,1990,22,5,1,,,,
St. Charles County Police Department,Metropolitan Counties,Missouri,No Data,7,0,21,,,,
St. Clair,Cities,MICHIGAN,No Data,27,0,1,,,,
St. Clair Boro,Cities,PENNSYLVANIA,2941,14,6,8,,,,
St. Clair Shores,Cities,MICHIGAN,59938,20,0,8,,,,
St. Clair Township,Cities,OHIO,1464,23,4,1,,,,
St. Clairsville,Cities,Ohio,5090,21,2,5,,,,
St. Cloud,Cities,FLORIDA,67341,19,2,7,,,,
St. Croix,Metropolitan Counties,WISCONSIN,No Data,27,0,1,,,,
St. Croix Falls,Cities,WISCONSIN,2048,27,0,1,,,,
St. Elmo,Cities,Illinois,1402,15,0,13,,,,
St. Florian,Cities,ALABAMA,538,4,0,24,,,,
St. Francis,Nonmetropolitan Counties,ARKANSAS,9580,27,0,1,,,,
St. Francois,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,,,,
St. Gabriel,Cities,Louisiana,7075,4,0,24,,,,
St. George,Cities,SOUTH CAROLINA,2197,25,0,3,,,,
St. Helena,Cities,CALIFORNIA,6028,27,0,1,,,,
St. Helens,Cities,OREGON,13184,7,0,21,,,,
St. Henry,Cities,OHIO,2503,19,5,4,,,,
St. Ignace,Cities,MICHIGAN,2376,25,2,1,,,,
St. Ignatius,Cities,MONTANA,820,27,0,1,,,,
St. Jacob,Cities,Illinois,1183,7,0,21,,,,
St. James,Nonmetropolitan Counties,LOUISIANA,4130,26,1,1,,,,
St. Jo,Cities,Texas,1004,7,0,21,,,,
St. John,Cities,KANSAS,6454,27,0,1,,,,
St. John The Baptist,Metropolitan Counties,LOUISIANA,No Data,4,0,24,,,,
St. John the Baptist,Metropolitan Counties,Louisiana,No Data,5,0,23,,,,
St. Johns,Metropolitan Counties,FLORIDA,7916,27,0,1,,,,
St. Johnsbury,Cities,VERMONT,7414,26,0,2,,,,
St. Johnsville Village,Cities,NEW YORK,1687,26,1,1,,,,
St. Joseph,Nonmetropolitan Counties,MICHIGAN,791,27,0,1,,,,
St. Joseph Township,Cities,MICHIGAN,9850,24,2,2,,,,
St. Landry,Nonmetropolitan Counties,LOUISIANA,No Data,14,6,8,,,,
St. Lawrence,Nonmetropolitan Counties,NEW YORK,No Data,21,1,6,,,,
St. Louis,Cities,MISSOURI,7212,26,1,1,,,,
St. Louis County Police Department,Metropolitan Counties,MISSOURI,No Data,9,0,19,,,,
St. Louis Park,Cities,MINNESOTA,48770,7,5,16,,,,
St. Louisville,Cities,Ohio,375,1,3,24,,,,
St. Lucie,Metropolitan Counties,FLORIDA,No Data,20,2,6,,,,
St. Maries,Cities,IDAHO,2310,24,2,2,,,,
St. Martin,Metropolitan Counties,LOUISIANA,No Data,9,10,9,,,,
St. Mary's,Nonmetropolitan Counties,MARYLAND,No Data,19,0,9,,,,
St. Mary's ,Metropolitan Counties,Maryland,No Data,8,0,20,,,,
St. Marys,Cities,GEORGIA,1859,27,0,1,,,,
St. Marys City,Cities,PENNSYLVANIA,12577,23,4,1,,,,
St. Matthews,Cities,KENTUCKY,1978,24,3,1,,,,
St. Michaels,Cities,MARYLAND,1048,27,0,1,,,,
St. Paris,Cities,OHIO,2014,25,2,1,,,,
St. Paul,Cities,MINNESOTA,910,27,0,1,,,,
St. Paul Park,Cities,Minnesota,5388,12,0,16,,,,
St. Pauls,Cities,NORTH CAROLINA,2422,27,0,1,,,,
St. Pete Beach,Cities,FLORIDA,9503,20,0,8,,,,
St. Peter,Cities,Minnesota,11763,14,1,13,,,,
St. Peters,Cities,MISSOURI,57835,17,0,11,,,,
St. Petersburg,Cities,FLORIDA,250772,19,0,9,,,,
St. Robert,Cities,MISSOURI,6112,27,0,1,,,,
St. Stephen,Cities,SOUTH CAROLINA,1829,27,0,1,,,,
St. Tammany,Metropolitan Counties,LOUISIANA,No Data,22,4,2,,,,
Stafford,Cities,KANSAS,18602,27,0,1,,,,
Stafford Township,Cities,NEW JERSEY,26972,23,1,4,,,,
Stagecoach,Cities,TEXAS,589,27,0,1,,,,
Stallings,Cities,NORTH CAROLINA,15569,26,0,2,,,,
Stallion Springs,Cities,CALIFORNIA,2628,27,0,1,,,,
Stamford,Cities,CONNECTICUT,2944,27,0,1,,,,
Stamping Ground,Cities,KENTUCKY,744,23,0,5,,,,
Stamps,Cities,ARKANSAS,1525,27,0,1,,,,
Standish,Cities,MICHIGAN,1442,27,0,1,,,,
Stanfield,Cities,NORTH CAROLINA,2089,22,5,1,,,,
Stanford,Cities,ILLINOIS,3668,27,0,1,,,,
Stanhope,Cities,NEW JERSEY,3372,26,1,1,,,,
Stanislaus,Metropolitan Counties,CALIFORNIA,No Data,21,0,7,,,,
Stanley,Cities,NORTH CAROLINA,3560,27,0,1,,,,
Stanly,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Stanton,Cities,CALIFORNIA,3032,27,0,1,,,,
Stantonsburg,Cities,NORTH CAROLINA,789,27,0,1,,,,
Stanwood,Cities,WASHINGTON,6888,26,0,2,,,,
Staples,Cities,Minnesota,2867,15,0,13,,,,
Stapleton,Cities,Georgia,399,2,1,25,,,,
Star,Cities,NORTH CAROLINA,874,27,0,1,,,,
Star City,Cities,ARKANSAS,2163,27,0,1,,,,
Starbuck,Cities,Minnesota,1258,7,0,21,,,,
Stark,Metropolitan Counties,OHIO,No Data,27,0,1,,,,
Starke,Cities,FLORIDA,5394,20,0,8,,,,
Starkville,Cities,MISSISSIPPI,25661,20,7,1,,,,
Starr,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
State Center,Cities,IOWA,1470,27,0,1,,,,
State College,Cities,PENNSYLVANIA,58119,15,2,11,,,,
Statesboro,Cities,GEORGIA,31176,26,1,1,,,,
Statesville,Cities,NORTH CAROLINA,26557,26,0,2,,,,
Statham,Cities,GEORGIA,2451,6,6,16,,,,
Staunton,Cities,VIRGINIA,24399,26,1,1,,,,
Stayton,Cities,OREGON,8028,25,0,3,,,,
Ste. Genevieve,Nonmetropolitan Counties,MISSOURI,4316,27,0,1,,,,
Steamboat Springs,Cities,COLORADO,12512,19,0,9,,,,
Stearns,Metropolitan Counties,MINNESOTA,No Data,20,7,1,,,,
Steele,Cities,ALABAMA,725,24,3,1,,,,
Steelton,Cities,PENNSYLVANIA,5921,25,2,1,,,,
Steelville,Cities,MISSOURI,1711,27,0,1,,,,
Steger,Cities,ILLINOIS,9502,27,0,1,,,,
Steilacoom,Cities,WASHINGTON,6257,26,0,2,,,,
Stephens,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,,,,
Stephens City,Cities,VIRGINIA,1962,27,0,1,,,,
Stephenson,Nonmetropolitan Counties,ILLINOIS,No Data,27,0,1,,,,
Stephenville,Cities,TEXAS,20787,27,0,1,,,,
Sterling,Cities,COLORADO,No Data,27,0,1,,,,
Sterling Heights,Cities,MICHIGAN,132523,21,0,7,,,,
Sterlington,Cities,LOUISIANA,1609,7,0,21,,,,
Steuben,Nonmetropolitan Counties,INDIANA,No Data,26,1,1,,,,
Steubenville,Cities,Ohio,18137,1,1,26,,,,
Stevens,Nonmetropolitan Counties,WASHINGTON,No Data,24,3,1,,,,
Stevens Point,Cities,WISCONSIN,26587,26,0,2,,,,
Stevenson,Cities,ALABAMA,2017,4,0,24,,,,
Stevensville,Cities,MONTANA,1940,26,0,2,,,,
Stewart,Metropolitan Counties,TENNESSEE,No Data,27,0,1,,,,
Stewartstown,Cities,PENNSYLVANIA,2099,11,1,16,,,,
Stewartsville,Cities,MISSOURI,732,23,4,1,,,,
Stickney,Cities,ILLINOIS,6785,24,3,1,,,,
Stigler,Cities,OKLAHOMA,2783,26,0,2,,,,
Stillmore,Cities,Georgia,539,1,3,24,,,,
Stillwater,Nonmetropolitan Counties,MONTANA,49637,27,0,1,,,,
Stillwater Town,Cities,NEW YORK,6753,27,0,1,,,,
Stillwater Township,Cities,New Jersey,3946,12,0,16,,,,
Stilwell,Cities,OKLAHOMA,4026,26,0,2,,,,
Stinnett,Cities,Texas,1852,3,0,25,,,,
Stockbridge,Cities,MASSACHUSETTS,1235,27,0,1,,,,
Stockertown,Cities,PENNSYLVANIA,914,17,10,1,,,,
Stockport Town,Cities,NEW YORK,2709,24,3,1,,,,
Stockton,Cities,CALIFORNIA,644,26,1,1,,,,
Stoddard,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,,,,
Stokes,Metropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Stone,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,,,,
Stone Harbor,Cities,NEW JERSEY,830,26,0,2,,,,
Stone Mountain,Cities,GEORGIA,6171,25,2,1,,,,
Stone Park,Cities,ILLINOIS,4968,12,0,16,,,,
Stoneboro,Cities,PENNSYLVANIA,1008,21,6,1,,,,
Stoneham,Cities,MASSACHUSETTS,22045,21,0,7,,,,
Stoneville,Cities,NORTH CAROLINA,1034,25,0,3,,,,
Stonewall,Cities,OKLAHOMA,No Data,27,0,1,,,,
Stonewood,Cities,WEST VIRGINIA,1814,8,0,20,,,,
Stonington,Cities,CONNECTICUT,882,25,1,2,,,,
Stony Point Town,Cities,NEW YORK,15599,27,0,1,,,,
Stonycreek Township,Cities,PENNSYLVANIA,2722,13,11,4,,,,
Storey,Metropolitan Counties,NEVADA,No Data,14,1,13,,,,
Storm Lake,Cities,IOWA,10959,27,0,1,,,,
Story,Metropolitan Counties,IOWA,No Data,27,0,1,,,,
Story City,Cities,IOWA,3439,27,0,1,,,,
Stoughton,Cities,MASSACHUSETTS,13148,27,0,1,,,,
Stover,Cities,MISSOURI,1070,27,0,1,,,,
Stow,Cities,OHIO,34792,25,2,1,,,,
Stowe,Cities,VERMONT,4474,27,0,1,,,,
Stowe Township,Cities,PENNSYLVANIA,6247,26,1,1,,,,
Strafford,Cities,MISSOURI,4078,27,0,1,,,,
Strasburg,Cities,MISSOURI,6622,27,0,1,,,,
Stratford,Cities,CONNECTICUT,2085,27,0,1,,,,
Stratham,Cities,NEW HAMPSHIRE,7403,27,0,1,,,,
Strathmoor Village,Cities,KENTUCKY,666,27,0,1,,,,
Stratton,Cities,Colorado,659,15,0,13,,,,
Streamwood,Cities,Illinois,40680,17,1,10,,,,
Streator,Cities,ILLINOIS,13082,27,0,1,,,,
Streetsboro,Cities,OHIO,16364,25,0,3,,,,
Stringtown,Cities,OKLAHOMA,400,27,0,1,,,,
Stronghurst,Cities,ILLINOIS,816,16,8,4,,,,
Strongsville,Cities,OHIO,44626,10,9,9,,,,
Stroud,Cities,OKLAHOMA,2782,26,0,2,,,,
Stroud Area Regional,Cities,PENNSYLVANIA,34242,26,1,1,,,,
Strum,Cities,WISCONSIN,1127,27,0,1,,,,
Struthers,Cities,OHIO,10314,25,0,3,,,,
Stuart,Cities,FLORIDA,16199,17,0,11,,,,
Sturbridge,Cities,MASSACHUSETTS,9520,26,0,2,,,,
Sturgeon,Cities,MISSOURI,914,27,0,1,,,,
Sturgeon Bay,Cities,WISCONSIN,8925,27,0,1,,,,
Sturgis,Cities,KENTUCKY,6699,27,0,1,,,,
Sturtevant,Cities,WISCONSIN,6958,27,0,1,,,,
Stutsman,Nonmetropolitan Counties,NORTH DAKOTA,No Data,27,0,1,,,,
Stuttgart,Cities,ARKANSAS,9002,27,0,1,,,,
Sublette,Nonmetropolitan Counties,WYOMING,No Data,26,0,2,,,,
Sudan,Cities,Texas,913,3,0,25,,,,
Sudbury,Cities,MASSACHUSETTS,19035,27,0,1,,,,
Suffern Village,Cities,NEW YORK,11053,25,0,3,,,,
Suffield,Cities,CONNECTICUT,15641,25,0,3,,,,
Suffolk,Cities,VIRGINIA,88342,27,0,1,,,,
Suffolk County Police Department,Metropolitan Counties,NEW YORK,No Data,0,0,28,,,,
Sugar Creek,Cities,MISSOURI,3315,27,0,1,,,,
Sugar Grove,Cities,Illinois,9142,6,2,20,,,,
Sugar Hill,Cities,New Hampshire,567,19,0,9,,,,
Sugar Land,Cities,TEXAS,90088,25,1,2,,,,
Sugar Mountain,Cities,NORTH CAROLINA,197,27,0,1,,,,
Sugar Notch,Cities,PENNSYLVANIA,970,18,5,5,,,,
Sugarcreek,Cities,PENNSYLVANIA,5085,26,1,1,,,,
Sugarcreek Township,Cities,OHIO,8283,25,0,3,,,,
"Sugarloaf Township, Luzerne County",Cities,PENNSYLVANIA,4111,26,1,1,,,,
Suisun City,Cities,CALIFORNIA,29768,26,0,2,,,,
Sulligent,Cities,ALABAMA,1949,4,0,24,,,,
Sullivan,Nonmetropolitan Counties,NEW YORK,No Data,26,1,1,,,,
Sullivan City,Cities,TEXAS,4223,26,1,1,,,,
Sullivans Island,Cities,SOUTH CAROLINA,1940,27,0,1,,,,
Sully,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,,,,
Sulphur,Cities,OKLAHOMA,5130,23,0,5,,,,
Sulphur Springs,Cities,TEXAS,16227,27,0,1,,,,
Sultan,Cities,WASHINGTON,4826,27,0,1,,,,
Sumas,Cities,WASHINGTON,1386,27,0,1,,,,
Sumiton,Cities,ALABAMA,2566,4,0,24,,,,
Summerdale,Cities,ALABAMA,1181,9,2,17,,,,
Summerhill Township,Cities,PENNSYLVANIA,2354,25,2,1,,,,
Summers,Nonmetropolitan Counties,WEST VIRGINIA,No Data,22,5,1,,,,
Summerset,Cities,SOUTH DAKOTA,2329,27,0,1,,,,
Summersville,Cities,MISSOURI,3459,24,3,1,,,,
Summerton,Cities,SOUTH CAROLINA,959,27,0,1,,,,
Summerville,Cities,SOUTH CAROLINA,50154,23,4,1,,,,
Summit,Nonmetropolitan Counties,COLORADO,4828,27,0,1,,,,
Summit Hill,Cities,PENNSYLVANIA,2937,17,10,1,,,,
Summit Township,Cities,PENNSYLVANIA,2184,26,1,1,,,,
Sumner,Metropolitan Counties,TENNESSEE,9753,27,0,1,,,,
Sumpter Township,Cities,MICHIGAN,9265,26,0,2,,,,
Sumter,Cities,SOUTH CAROLINA,40864,27,0,1,,,,
Sun Prairie,Cities,WISCONSIN,32943,27,0,1,,,,
Sun Valley,Cities,IDAHO,1426,27,0,1,,,,
Sunapee,Cities,NEW HAMPSHIRE,3408,27,0,1,,,,
Sunbright,Cities,Tennessee,544,15,0,13,,,,
Sunbury,Cities,PENNSYLVANIA,9607,24,3,1,,,,
Sundance,Cities,WYOMING,1289,27,0,1,,,,
Sunderland,Cities,MASSACHUSETTS,3652,6,1,21,,,,
Sunflower,Nonmetropolitan Counties,MISSISSIPPI,No Data,5,3,20,,,,
Sunny Isles Beach,Cities,FLORIDA,21931,20,0,8,,,,
Sunnyside,Cities,WASHINGTON,16387,22,0,6,,,,
Sunnyvale,Cities,CALIFORNIA,154108,18,0,10,,,,
Sunray,Cities,TEXAS,1919,16,0,12,,,,
Sunrise,Cities,FLORIDA,94400,19,2,7,,,,
Sunrise Beach Village,Cities,TEXAS,734,27,0,1,,,,
Sunriver,Cities,OREGON,0,25,2,1,,,,
Sunset,Cities,UTAH,5191,27,0,1,,,,
Sunset Beach,Cities,NORTH CAROLINA,3847,27,0,1,,,,
Sunset Hills,Cities,MISSOURI,8548,27,0,1,,,,
Sunset Valley,Cities,TEXAS,708,27,0,1,,,,
Superior,Cities,WISCONSIN,26451,27,0,1,,,,
Surf City,Cities,NEW JERSEY,2256,27,0,1,,,,
Surfside,Cities,FLORIDA,6003,19,0,9,,,,
Surfside Beach,Cities,SOUTH CAROLINA,557,25,2,1,,,,
Surgoinsville,Cities,TENNESSEE,1785,27,0,1,,,,
Surprise,Cities,ARIZONA,130679,25,1,2,,,,
Surrey,Cities,NORTH DAKOTA,1462,27,0,1,,,,
Surry,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Susanville,Cities,CALIFORNIA,14798,26,0,2,,,,
Susquehanna,Cities,Pennsylvania,1543,13,2,13,,,,
Susquehanna Depot,Cities,PENNSYLVANIA,1648,8,0,20,,,,
Susquehanna Regional,Cities,PENNSYLVANIA,8334,22,5,1,,,,
"Susquehanna Township, Dauphin County",Cities,PENNSYLVANIA,24846,25,2,1,,,,
Sussex,Metropolitan Counties,VIRGINIA,No Data,26,0,2,,,,
Sutersville,Cities,PENNSYLVANIA,604,9,3,16,,,,
Sutherlin,Cities,OREGON,7932,21,1,6,,,,
Sutter,Metropolitan Counties,CALIFORNIA,No Data,26,0,2,,,,
Sutter Creek,Cities,CALIFORNIA,2484,27,0,1,,,,
Sutton,Cities,MASSACHUSETTS,No Data,27,0,1,,,,
Suttons Bay,Cities,MICHIGAN,616,16,0,12,,,,
Suwanee,Cities,GEORGIA,19432,26,1,1,,,,
Suwannee,Nonmetropolitan Counties,FLORIDA,No Data,20,0,8,,,,
Swain,Nonmetropolitan Counties,NORTH CAROLINA,No Data,26,0,2,,,,
Swainsboro,Cities,Georgia,7512,16,7,5,,,,
Swampscott,Cities,MASSACHUSETTS,14551,20,0,8,,,,
Swan's Island,Cities,MAINE,332,20,0,8,,,,
Swansboro,Cities,NORTH CAROLINA,3250,27,0,1,,,,
Swansea,Cities,MASSACHUSETTS,904,27,0,1,,,,
Swanton,Cities,OHIO,6500,27,0,1,,,,
Swarthmore,Cities,PENNSYLVANIA,6214,22,5,1,,,,
Swartz Creek,Cities,MICHIGAN,5531,25,0,3,,,,
Swatara Township,Cities,PENNSYLVANIA,24916,26,1,1,,,,
Sweden Township,Cities,Pennsylvania,853,8,15,5,,,,
Swedesboro,Cities,NEW JERSEY,2602,26,1,1,,,,
Sweeny,Cities,TEXAS,3780,27,0,1,,,,
Sweet Grass,Nonmetropolitan Counties,MONTANA,No Data,23,0,5,,,,
Sweet Home,Cities,OREGON,8950,4,0,24,,,,
Sweet Springs,Cities,MISSOURI,1463,26,1,1,,,,
Sweet Water,Cities,Alabama,248,4,0,24,,,,
Sweetwater,Cities,TEXAS,No Data,27,0,1,,,,
Swift,Nonmetropolitan Counties,MINNESOTA,No Data,21,6,1,,,,
Swifton,Cities,Arkansas,748,21,2,5,,,,
Swisher,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Swissvale,Cities,PENNSYLVANIA,8829,25,2,1,,,,
Switzerland,Nonmetropolitan Counties,Indiana,No Data,4,0,24,,,,
Swoyersville,Cities,PENNSYLVANIA,4969,26,1,1,,,,
Sycamore,Cities,ILLINOIS,17750,24,3,1,,,,
Sykesville,Cities,MARYLAND,1131,22,5,1,,,,
Sylacauga,Cities,ALABAMA,12722,11,2,15,,,,
Sylva,Cities,NORTH CAROLINA,2623,24,0,4,,,,
Sylvan Lake,Cities,MICHIGAN,1798,27,0,1,,,,
Sylvania,Cities,GEORGIA,2527,25,1,2,,,,
Sylvania Township,Cities,OHIO,29416,27,0,1,,,,
Sylvester,Cities,GEORGIA,6019,21,2,5,,,,
Syracuse,Cities,UTAH,28011,24,3,1,,,,
Tabor City,Cities,NORTH CAROLINA,3910,27,0,1,,,,
Tacoma,Cities,WASHINGTON,209914,5,0,23,,,,
Taft,Cities,CALIFORNIA,3104,26,1,1,,,,
Tahlequah,Cities,OKLAHOMA,16764,27,0,1,,,,
Tahoka,Cities,TEXAS,2551,25,2,1,,,,
Takoma Park,Cities,MARYLAND,17905,26,0,2,,,,
Talala,Cities,Oklahoma,277,7,0,21,,,,
Talbot,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,,,,
Talbotton,Cities,GEORGIA,874,18,5,5,,,,
Talent,Cities,OREGON,6483,26,0,2,,,,
Taliaferro,Nonmetropolitan Counties,GEORGIA,No Data,18,9,1,,,,
Talihina,Cities,OKLAHOMA,1091,25,1,2,,,,
Talladega,Cities,ALABAMA,16006,8,0,20,,,,
Tallahassee,Cities,FLORIDA,189709,16,3,9,,,,
Tallapoosa,Nonmetropolitan Counties,ALABAMA,3170,20,3,5,,,,
Tallulah,Cities,LOUISIANA,6930,19,4,5,,,,
Tallulah Falls,Cities,GEORGIA,168,26,1,1,,,,
Tama,Nonmetropolitan Counties,IOWA,No Data,27,0,1,,,,
Tamaqua,Cities,PENNSYLVANIA,6777,25,2,1,,,,
Tamarac,Cities,FLORIDA,65516,20,2,6,,,,
Tampa,Cities,FLORIDA,375904,20,2,6,,,,
Taney,Nonmetropolitan Counties,MISSOURI,No Data,26,0,2,,,,
Taneytown,Cities,MARYLAND,6749,27,0,1,,,,
Tangier,Cities,Virginia,726,6,1,21,,,,
Tangipahoa,Metropolitan Counties,Louisiana,No Data,4,3,21,,,,
Taos,Cities,NEW MEXICO,5689,3,1,24,,,,
Tappahannock,Cities,VIRGINIA,2387,27,0,1,,,,
Tarboro,Cities,NORTH CAROLINA,11113,27,0,1,,,,
Tarentum,Cities,PENNSYLVANIA,4449,25,2,1,,,,
Tarkio,Cities,MISSOURI,1459,27,0,1,,,,
Tarpon Springs,Cities,FLORIDA,23965,20,0,8,,,,
Tarrant,Cities,ALABAMA,No Data,27,0,1,,,,
Tarrytown Village,Cities,NEW YORK,11620,26,0,2,,,,
Tatamy,Cities,PENNSYLVANIA,1128,26,1,1,,,,
Tattnall,Nonmetropolitan Counties,GEORGIA,No Data,21,6,1,,,,
Tatum,Cities,TEXAS,1378,27,0,1,,,,
Taunton,Cities,MASSACHUSETTS,56720,10,0,18,,,,
Tavares,Cities,FLORIDA,14518,20,0,8,,,,
Tavistock,Cities,NEW JERSEY,5,27,0,1,,,,
Tawas,Cities,Michigan,4515,23,0,5,,,,
Taylor,Cities,MICHIGAN,No Data,27,0,1,,,,
Taylor Mill,Cities,KENTUCKY,6793,23,0,5,,,,
Taylorsville,Cities,KENTUCKY,2078,27,0,1,,,,
Taylorsville City,Cities,UTAH,59784,8,0,20,,,,
Taylortown,Cities,NORTH CAROLINA,825,27,0,1,,,,
Taylorville,Cities,Illinois,10795,19,0,9,,,,
Tazewell,Cities,TENNESSEE,4521,27,0,1,,,,
Tchula,Cities,MISSISSIPPI,2158,1,3,24,,,,
Tea,Cities,SOUTH DAKOTA,5064,24,0,4,,,,
Teague,Cities,TEXAS,3575,26,0,2,,,,
Teaneck Township,Cities,NEW JERSEY,40988,20,0,8,,,,
Tecumseh,Cities,OKLAHOMA,6662,25,2,1,,,,
Tega Cay,Cities,SOUTH CAROLINA,10032,25,0,3,,,,
Tehachapi,Cities,CALIFORNIA,12770,20,0,8,,,,
Tehama,Nonmetropolitan Counties,CALIFORNIA,No Data,27,0,1,,,,
Tekamah,Cities,Nebraska,1727,3,0,25,,,,
Telfair,Nonmetropolitan Counties,GEORGIA,No Data,9,3,16,,,,
Telford,Cities,PENNSYLVANIA,4860,23,4,1,,,,
Tell City,Cities,INDIANA,7298,16,4,8,,,,
Teller,Metropolitan Counties,COLORADO,No Data,25,0,3,,,,
Tellico Plains,Cities,TENNESSEE,955,27,0,1,,,,
Telluride,Cities,COLORADO,2434,25,0,3,,,,
Temecula,Cities,CALIFORNIA,114381,21,0,7,,,,
Tempe,Cities,ARIZONA,178654,14,1,13,,,,
Temple,Cities,GEORGIA,4329,24,2,2,,,,
Temple City,Cities,CALIFORNIA,36527,21,0,7,,,,
Temple Terrace,Cities,FLORIDA,25972,17,3,8,,,,
Templeton,Cities,MASSACHUSETTS,8169,27,0,1,,,,
Tenafly,Cities,NEW JERSEY,14877,26,0,2,,,,
Tenino,Cities,WASHINGTON,1761,26,0,2,,,,
Tennille,Cities,GEORGIA,1826,26,1,1,,,,
Tensas,Nonmetropolitan Counties,LOUISIANA,No Data,20,3,5,,,,
Tequesta,Cities,FLORIDA,5844,20,0,8,,,,
Terra Alta,Cities,West Virginia,1487,8,0,20,,,,
Terre du Lac,Cities,Missouri,2362,21,2,5,,,,
Terre Haute,Cities,INDIANA,60997,22,2,4,,,,
Terre Hill,Cities,Pennsylvania,1399,19,0,9,,,,
Terrebonne,Metropolitan Counties,Louisiana,No Data,11,12,5,,,,
Terrell,Cities,TEXAS,No Data,27,0,1,,,,
Terrell Hills,Cities,TEXAS,5369,27,0,1,,,,
Terry,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Teterboro,Cities,NEW JERSEY,69,27,0,1,,,,
Teton,Nonmetropolitan Counties,IDAHO,No Data,23,4,1,,,,
Teutopolis,Cities,Illinois,1571,11,1,16,,,,
Tewksbury,Cities,MASSACHUSETTS,31160,27,0,1,,,,
Tewksbury Township,Cities,NEW JERSEY,5862,26,1,1,,,,
Texarkana,Cities,ARKANSAS,37442,27,0,1,,,,
Texas,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,,,,
Texas City,Cities,TEXAS,48095,26,0,2,,,,
Texhoma,Cities,Oklahoma,980,12,0,16,,,,
Texico,Cities,NEW MEXICO,1162,8,4,16,,,,
Thatcher,Cities,ARIZONA,5019,27,0,1,,,,
Thayer,Cities,MISSOURI,2258,27,0,1,,,,
The Colony,Cities,TEXAS,42925,27,0,1,,,,
The Dalles,Cities,OREGON,12186,4,0,24,,,,
The Village,Cities,OKLAHOMA,9493,21,0,7,,,,
Theodosia,Cities,MISSOURI,251,4,0,24,,,,
Theresa,Cities,WISCONSIN,1204,27,0,1,,,,
Thermopolis,Cities,WYOMING,2967,27,0,1,,,,
Thetford,Cities,VERMONT,2603,26,1,1,,,,
Thetford Township,Cities,MICHIGAN,6696,23,0,5,,,,
Thibodaux,Cities,LOUISIANA,14588,25,1,2,,,,
Thief River Falls,Cities,Minnesota,8776,6,1,21,,,,
Thiensville,Cities,WISCONSIN,3167,27,0,1,,,,
Thomas,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,,,,
Thomas Township,Cities,MICHIGAN,11505,26,0,2,,,,
Thomasboro,Cities,Illinois,1134,23,0,5,,,,
Thomaston,Cities,CONNECTICUT,2776,27,0,1,,,,
Thomasville,Cities,ALABAMA,27117,26,1,1,,,,
Thompson,Cities,NORTH DAKOTA,1009,27,0,1,,,,
Thompson Falls,Cities,MONTANA,1334,27,0,1,,,,
Thomson,Cities,GEORGIA,6630,2,2,24,,,,
Thorndale,Cities,TEXAS,1313,26,0,2,,,,
Thornton,Cities,COLORADO,2491,27,0,1,,,,
Thornville,Cities,OHIO,997,26,1,1,,,,
Thorsby,Cities,ALABAMA,2148,4,0,24,,,,
Thousand Oaks,Cities,CALIFORNIA,129853,15,0,13,,,,
Thrall,Cities,TEXAS,936,27,0,1,,,,
Three Forks,Cities,MONTANA,2004,4,0,24,,,,
Three Lakes,Cities,WISCONSIN,2124,27,0,1,,,,
Three Rivers,Cities,MICHIGAN,1996,27,0,1,,,,
Throckmorton,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Throop,Cities,PENNSYLVANIA,3934,24,1,3,,,,
Thunderbolt,Cities,GEORGIA,2641,26,1,1,,,,
Thurmont,Cities,MARYLAND,6507,26,0,2,,,,
Thurston,Metropolitan Counties,WASHINGTON,No Data,17,0,11,,,,
Tiadaghton Valley Regional,Cities,PENNSYLVANIA,6554,26,1,1,,,,
Tiburon,Cities,CALIFORNIA,9263,27,0,1,,,,
Tickfaw,Cities,Louisiana,754,6,1,21,,,,
Ticonderoga Town,Cities,NEW YORK,4965,26,0,2,,,,
Tidioute,Cities,PENNSYLVANIA,670,22,5,1,,,,
Tieton,Cities,WASHINGTON,1264,27,0,1,,,,
Tiffin,Cities,Ohio,17806,1,3,24,,,,
