state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
New York,Cities,Hamilton Village,0,0,0,0,4258,2011
New York,Cities,Hammondsport Village,0,0,0,0,664,2011
New York,Cities,Hancock Village,0,0,0,0,1036,2011
New York,Cities,Harriman Village,0,0,0,DNR,2435,2011
New York,Cities,Harrison Town,0,0,DNR,0,27595,2011
New York,Cities,Hastings-on-Hudson Village,0,0,0,0,7884,2011
New York,Cities,Hempstead Village,0,0,DNR,0,54133,2011
New York,Cities,Herkimer Village,0,0,0,0,7778,2011
New York,Cities,Highland Falls Village,0,0,DNR,DNR,3918,2011
New York,Cities,Highlands Town,0,0,0,0,8630,2011
New York,Cities,Holley Village,0,0,0,0,1819,2011
New York,Cities,Homer Village,0,0,0,0,3306,2011
New York,Cities,Hoosick Falls Village,0,0,DNR,DNR,3517,2011
New York,Cities,Hornell,0,0,0,0,8601,2011
New York,Cities,Hudson,0,0,0,0,6743,2011
New York,Cities,Hudson Falls Village,0,0,0,0,7314,2011
New York,Cities,Hunter Town,0,0,0,0,2744,2011
New York,Cities,Huntington Bay Village,0,0,0,0,1431,2011
New York,Cities,Hyde Park Town,0,0,0,0,21668,2011
New York,Cities,Ilion Village,0,0,0,0,8089,2011
New York,Cities,Independence Town,0,0,0,0,1172,2011
New York,Cities,Inlet Town,0,0,0,0,334,2011
New York,Cities,Irondequoit Town,0,0,0,DNR,51924,2011
New York,Cities,Irvington Village,0,0,0,0,6449,2011
New York,Cities,Ithaca,0,DNR,0,0,30149,2011
New York,Cities,Johnson City Village,0,0,0,0,15242,2011
New York,Cities,Johnstown,0,0,0,0,8782,2011
New York,Cities,Jordan Village,0,0,0,0,1374,2011
New York,Cities,Kenmore Village,0,0,0,0,15492,2011
New York,Cities,Kensington Village,0,0,0,0,1166,2011
New York,Cities,Kent Town,0,0,0,0,13568,2011
New York,Cities,Kings Point Village,0,0,0,DNR,5027,2011
New York,Cities,Kirkland Town,0,0,0,DNR,8410,2011
New York,Cities,Lackawanna,0,0,0,0,18223,2011
New York,Cities,Lake Placid Village,0,0,0,0,2532,2011
New York,Cities,Lake Success Village,0,0,0,0,2947,2011
New York,Cities,Lakewood-Busti,0,0,DNR,0,7384,2011
New York,Cities,Lancaster Town,0,0,0,0,25431,2011
New York,Cities,Le Roy Village,0,0,0,DNR,4411,2011
New York,Cities,Lewisboro Town,0,0,0,0,12467,2011
New York,Cities,Lewiston Town and Village,DNR,0,0,DNR,16335,2011
New York,Cities,Liberty Village,0,0,0,0,4412,2011
New York,Cities,Little Falls,0,0,DNR,DNR,4968,2011
New York,Cities,Liverpool Village,0,0,0,DNR,2358,2011
New York,Cities,Lloyd Harbor Village,0,0,0,0,3676,2011
New York,Cities,Lloyd Town,0,0,0,0,10912,2011
New York,Cities,Lockport,0,0,0,0,21260,2011
New York,Cities,Lowville Village,0,0,0,0,3486,2011
New York,Cities,Lyons Village,0,0,0,DNR,3635,2011
New York,Cities,Macedon Town and Village,0,0,0,0,9189,2011
New York,Cities,Malone Village,0,0,0,0,5938,2011
New York,Cities,Malverne Village,0,0,0,0,8552,2011
New York,Cities,Mamaroneck Village,0,0,0,0,19014,2011
New York,Cities,Manchester Village,0,0,0,0,1717,2011
New York,Cities,Manlius Town,0,0,0,0,24657,2011
New York,Cities,Marcellus Village,0,0,DNR,DNR,1821,2011
New York,Cities,Marlborough Town,0,0,0,DNR,8848,2011
New York,Cities,Massena Village,0,0,0,0,10985,2011
New York,Cities,Maybrook Village,0,0,0,0,2971,2011
New York,Cities,Mechanicville,0,0,0,0,5219,2011
New York,Cities,Menands Village,0,0,0,0,4008,2011
New York,Cities,Middleport Village,0,0,0,0,1848,2011
New York,Cities,Monroe Village,0,0,0,0,8402,2011
New York,Cities,Montgomery Town,0,0,0,0,8936,2011
New York,Cities,Montgomery Village,0,0,DNR,0,3831,2011
New York,Cities,Monticello Village,0,0,0,0,6756,2011
New York,Cities,Moravia Village,0,0,0,0,1288,2011
New York,Cities,Moriah Town,0,0,0,0,3621,2011
New York,Cities,Mount Hope Town,0,0,DNR,DNR,7050,2011
New York,Cities,Mount Kisco Village,0,0,0,DNR,10926,2011
New York,Cities,Mount Pleasant Town,0,0,0,0,26294,2011
New York,Cities,Nassau Village,0,0,0,0,1138,2011
New York,Cities,Newark Village,0,0,0,0,9186,2011
New York,Cities,New Berlin Town,0,0,DNR,DNR,1661,2011
New York,Cities,Newburgh Town,0,0,0,0,29935,2011
New York,Cities,New Paltz Town and Village,0,0,DNR,0,14066,2011
New York,Cities,New Windsor Town,0,0,0,0,25357,2011
New York,Cities,New York Mills Village,0,0,DNR,DNR,3342,2011
New York,Cities,Niagara Town,0,0,0,0,8416,2011
New York,Cities,Niskayuna Town,0,0,0,0,21879,2011
New York,Cities,Nissequogue Village,0,0,0,0,1757,2011
New York,Cities,Norfolk Town,0,0,0,0,4607,2011
New York,Cities,North Greenbush Town,0,0,DNR,DNR,12129,2011
New York,Cities,Northport Village,0,0,0,0,7434,2011
New York,Cities,North Syracuse Village,0,0,0,0,6831,2011
New York,Cities,North Tonawanda,0,0,0,0,31710,2011
New York,Cities,Northville Village,0,0,0,0,1104,2011
New York,Cities,Norwich,0,0,0,0,7222,2011
New York,Cities,Nunda Town and Village,0,0,0,0,3078,2011
New York,Cities,Ogdensburg,0,0,0,0,11178,2011
New York,Cities,Ogden Town,0,0,0,0,19945,2011
New York,Cities,Old Brookville Village,0,0,0,DNR,2144,2011
New York,Cities,Old Westbury Village,0,0,0,0,4692,2011
New York,Cities,Olean,0,0,0,0,14517,2011
New York,Cities,Olive Town,0,0,0,0,4439,2011
New York,Cities,Orchard Park Town,0,0,DNR,0,29185,2011
New York,Cities,Oriskany Village,0,0,DNR,0,1406,2011
New York,Cities,Ossining Village,0,0,0,0,25173,2011
New York,Cities,Oswego City,0,0,0,0,18224,2011
New York,Cities,Owego Village,DNR,DNR,DNR,0,3914,2011
New York,Cities,Oxford Village,0,0,0,0,1457,2011
New York,Cities,Oyster Bay Cove Village,0,0,0,0,2207,2011
New York,Cities,Painted Post Village,0,0,0,0,1817,2011
New York,Cities,Palmyra Village,0,0,0,DNR,3552,2011
New York,Cities,Peekskill,0,0,0,0,23689,2011
New York,Cities,Pelham Manor Village,0,0,0,0,5511,2011
New York,Cities,Pelham Village,0,0,0,0,6941,2011
New York,Cities,Penn Yan Village,0,0,0,0,5182,2011
New York,Cities,Perry Village,0,0,0,0,3690,2011
New York,Cities,Phelps Village,0,0,0,0,1998,2011
New York,Cities,Piermont Village,0,0,0,0,2521,2011
New York,Cities,Pine Plains Town,0,0,DNR,0,2484,2011
New York,Cities,Plattekill Town,0,0,0,0,10546,2011
New York,Cities,Pleasantville Village,0,0,0,0,7051,2011
New York,Cities,Port Byron Village,0,0,DNR,0,1296,2011
New York,Cities,Port Chester Village,0,0,DNR,0,29097,2011
New York,Cities,Port Dickinson Village,0,0,0,0,1648,2011
New York,Cities,Port Jervis,0,0,0,0,8868,2011
New York,Cities,Portville Village,0,0,DNR,DNR,1019,2011
New York,Cities,Port Washington,0,0,DNR,0,18991,2011
New York,Cities,Potsdam Village,0,0,0,0,9470,2011
New York,Cities,Pulaski Village,0,0,0,0,2376,2011
New York,Cities,Quogue Village,0,0,0,0,971,2011
New York,Cities,Red Hook Village,0,0,0,DNR,1970,2011
New York,Cities,Rensselaer City,0,0,0,0,9434,2011
New York,Cities,Rhinebeck Village,0,0,0,0,2669,2011
New York,Cities,Riverhead Town,0,0,0,0,33657,2011
New York,Cities,Rockville Centre Village,0,0,0,0,24131,2011
New York,Cities,Rome,0,0,0,0,33877,2011
New York,Cities,Rosendale Town,0,0,DNR,0,6102,2011
New York,Cities,Rotterdam Town,0,0,0,DNR,29225,2011
New York,Cities,Rouses Point Village,0,0,0,0,2219,2011
New York,Cities,Rye,0,0,DNR,0,15791,2011
New York,Cities,Rye Brook Village,0,0,DNR,DNR,9389,2011
New York,Cities,Sackets Harbor Village,0,0,0,0,1457,2011
New York,Cities,Sag Harbor Village,0,0,0,DNR,2179,2011
New York,Cities,Salamanca,0,0,0,0,5841,2011
New York,Cities,Sands Point Village,0,0,0,0,2687,2011
New York,Cities,Saranac Lake Village,0,0,0,0,5430,2011
New York,Cities,Saugerties Town,0,0,0,DNR,19570,2011
New York,Cities,Scarsdale Village,0,0,DNR,0,17243,2011
New York,Cities,Schodack Town,0,0,0,0,11308,2011
New York,Cities,Schoharie Village,0,DNR,0,DNR,926,2011
New York,Cities,Scotia Village,0,0,0,0,7764,2011
New York,Cities,Seneca Falls Village,0,0,0,0,6711,2011
New York,Cities,Shandaken Town,0,0,0,DNR,3099,2011
New York,Cities,Shawangunk Town,0,0,0,0,14396,2011
New York,Cities,Shelter Island Town,0,0,0,0,2403,2011
New York,Cities,Sherburne Village,0,0,0,0,1373,2011
New York,Cities,Sherrill,0,0,0,0,3085,2011
New York,Cities,Shortsville Village,0,0,0,0,1445,2011
New York,Cities,Sidney Village,0,0,0,0,3918,2011
New York,Cities,Silver Creek Village,0,0,0,0,2668,2011
New York,Cities,Skaneateles Village,0,0,0,0,2461,2011
New York,Cities,Sleepy Hollow Village,0,0,0,0,9914,2011
New York,Cities,Sodus Point Village,0,0,0,0,904,2011
New York,Cities,Solvay Village,0,0,0,0,6614,2011
New York,Cities,Southampton Town,0,0,0,DNR,50030,2011
New York,Cities,Southampton Village,0,0,0,0,3123,2011
New York,Cities,South Glens Falls Village,0,0,0,0,3534,2011
New York,Cities,South Nyack Village,0,0,DNR,0,3526,2011
New York,Cities,Stillwater Town,0,0,0,0,6578,2011
New York,Cities,St. Johnsville Village,DNR,0,0,0,1740,2011
New York,Cities,Stockport Town,0,0,0,0,2828,2011
New York,Cities,Stony Point Town,0,0,0,0,15127,2011
New York,Cities,Syracuse,0,0,0,0,145822,2011
New York,Cities,Tarrytown Village,0,0,0,0,11328,2011
New York,Cities,Ticonderoga Town,0,0,0,0,5065,2011
New York,Cities,Troy,0,0,0,0,50354,2011
New York,Cities,Tupper Lake Village,0,0,0,0,3683,2011
New York,Cities,Tuxedo Park Village,0,0,0,0,626,2011
New York,Cities,Tuxedo Town,0,0,0,0,3014,2011
New York,Cities,Ulster Town,0,0,0,0,12382,2011
New York,Cities,Utica,0,0,0,0,62515,2011
New York,Cities,Vernon Village,0,0,0,0,1177,2011
New York,Cities,Walden Village,0,0,0,0,7009,2011
New York,Cities,Wallkill Town,0,0,0,DNR,27549,2011
New York,Cities,Walton Village,0,0,0,0,3102,2011
New York,Cities,Wappingers Falls Village,0,0,0,DNR,5547,2011
New York,Cities,Warsaw Village,0,0,0,0,3489,2011
New York,Cities,Washingtonville Village,0,0,DNR,DNR,5926,2011
New York,Cities,Waterford Town and Village,0,0,DNR,0,8461,2011
New York,Cities,Waterloo Village,0,0,0,0,5194,2011
New York,Cities,Watertown,0,0,0,0,27144,2011
New York,Cities,Watervliet,0,0,0,0,10300,2011
New York,Cities,Watkins Glen Village,0,0,0,0,1867,2011
New York,Cities,Waverly Village,0,0,0,0,4464,2011
New York,Cities,Wayland Village,0,0,0,0,1873,2011
New York,Cities,Webster Town and Village,0,0,0,0,42833,2011
New York,Cities,Weedsport Village,0,0,0,0,1823,2011
New York,Cities,Wellsville Village,0,0,0,0,4700,2011
New York,Cities,West Carthage Village,0,0,0,DNR,2021,2011
New York,Cities,Westfield Village,0,0,0,0,3238,2011
New York,Cities,Westhampton Beach Village,0,0,0,0,1729,2011
New York,Cities,West Seneca Town,0,0,0,0,44912,2011
New York,Cities,Whitehall Village,0,0,0,0,2626,2011
New York,Cities,Whitesboro Village,0,0,0,0,3789,2011
New York,Cities,Whitestown Town,0,0,0,0,9199,2011
New York,Cities,Windham Town,0,0,0,DNR,1711,2011
New York,Cities,Woodbury Town,0,0,0,DNR,10734,2011
New York,Cities,Woodridge Village,0,0,0,0,851,2011
New York,Cities,Woodstock Town,0,0,0,DNR,5910,2011
New York,Cities,Yorkville Village,0,0,DNR,DNR,2701,2011
New York,Cities,Youngstown Village,0,0,0,0,1944,2011
North Carolina,Cities,Aberdeen,0,0,0,0,6431,2011
North Carolina,Cities,Ahoskie,0,0,0,0,5103,2011
North Carolina,Cities,Andrews,0,0,0,0,1804,2011
North Carolina,Cities,Angier,0,0,0,0,4405,2011
North Carolina,Cities,Apex,0,0,0,0,37951,2011
North Carolina,Cities,Asheboro,0,0,0,0,25329,2011
North Carolina,Cities,Atlantic Beach,0,0,0,0,1514,2011
North Carolina,Cities,Aulander,0,0,0,0,906,2011
North Carolina,Cities,Aurora,0,0,0,0,527,2011
North Carolina,Cities,Ayden,0,0,0,0,4995,2011
North Carolina,Cities,Badin,0,0,0,0,1999,2011
North Carolina,Cities,Bailey,0,0,0,0,576,2011
North Carolina,Cities,Bakersville,0,0,0,0,470,2011
North Carolina,Cities,Bald Head Island,0,0,0,0,160,2011
North Carolina,Cities,Banner Elk,0,0,0,0,1041,2011
North Carolina,Cities,Beaufort,0,0,0,0,4090,2011
North Carolina,Cities,Beech Mountain,0,0,0,0,324,2011
North Carolina,Cities,Belhaven,0,0,0,0,1709,2011
North Carolina,Cities,Belmont,0,0,0,0,10204,2011
North Carolina,Cities,Benson,0,0,0,0,3353,2011
North Carolina,Cities,Bethel,0,0,0,0,1597,2011
North Carolina,Cities,Beulaville,0,0,0,0,1312,2011
North Carolina,Cities,Biltmore Forest,0,0,0,0,1360,2011
North Carolina,Cities,Biscoe,0,0,0,0,1722,2011
North Carolina,Cities,Black Creek,0,0,0,0,779,2011
North Carolina,Cities,Black Mountain,0,0,0,0,7948,2011
North Carolina,Cities,Bladenboro,0,0,0,0,1772,2011
North Carolina,Cities,Blowing Rock,0,0,0,0,1257,2011
North Carolina,Cities,Boiling Spring Lakes,0,0,0,0,5440,2011
North Carolina,Cities,Boiling Springs,0,0,0,0,4706,2011
North Carolina,Cities,Bolton,0,0,0,0,700,2011
North Carolina,Cities,Boone,0,0,0,0,17339,2011
North Carolina,Cities,Boonville,0,0,0,0,1237,2011
North Carolina,Cities,Brevard,0,0,0,0,7705,2011
North Carolina,Cities,Broadway,0,0,0,0,1245,2011
North Carolina,Cities,Brookford,0,0,0,0,387,2011
North Carolina,Cities,Bryson City,0,0,0,0,1442,2011
North Carolina,Cities,Bunn,0,0,0,0,348,2011
North Carolina,Cities,Burgaw,0,0,0,0,3921,2011
North Carolina,Cities,Burnsville,0,0,0,0,1714,2011
North Carolina,Cities,Butner,0,0,0,0,7687,2011
North Carolina,Cities,Cameron,0,0,0,0,289,2011
North Carolina,Cities,Candor,0,0,0,0,851,2011
North Carolina,Cities,Canton,0,0,0,0,4281,2011
North Carolina,Cities,Cape Carteret,0,0,0,0,1941,2011
North Carolina,Cities,Carolina Beach,0,0,0,0,5778,2011
North Carolina,Cities,Carthage,0,0,0,0,2233,2011
North Carolina,Cities,Caswell Beach,0,0,0,0,403,2011
North Carolina,Cities,Catawba,0,0,0,0,611,2011
North Carolina,Cities,Chadbourn,0,0,0,0,1880,2011
North Carolina,Cities,Cherryville,0,0,0,0,5833,2011
North Carolina,Cities,China Grove,0,0,0,0,3608,2011
North Carolina,Cities,Chocowinity,0,0,0,0,830,2011
North Carolina,Cities,Claremont,0,0,0,0,1369,2011
North Carolina,Cities,Clayton,0,0,0,0,16320,2011
North Carolina,Cities,Cleveland,0,0,0,0,882,2011
North Carolina,Cities,Clinton,0,0,0,0,8749,2011
North Carolina,Cities,Clyde,0,0,0,0,1239,2011
North Carolina,Cities,Coats,0,0,0,0,2139,2011
North Carolina,Cities,Columbus,0,0,0,0,1012,2011
North Carolina,Cities,Concord,0,0,0,0,80069,2011
North Carolina,Cities,Conover,0,0,0,0,8269,2011
North Carolina,Cities,Conway,0,0,0,0,847,2011
North Carolina,Cities,Cooleemee,0,0,0,0,972,2011
North Carolina,Cities,Cornelius,0,0,0,0,25181,2011
North Carolina,Cities,Cramerton,0,0,0,0,4218,2011
North Carolina,Cities,Dallas,0,0,0,0,4545,2011
North Carolina,Cities,Davidson,0,0,0,0,11083,2011
North Carolina,Cities,Denton,0,0,0,0,1657,2011
North Carolina,Cities,Dobson,0,0,0,0,1606,2011
North Carolina,Cities,Drexel,0,0,0,0,1882,2011
North Carolina,Cities,Duck,0,0,0,0,374,2011
North Carolina,Cities,East Bend,0,0,0,0,620,2011
North Carolina,Cities,East Spencer,0,0,0,0,1553,2011
North Carolina,Cities,Eden,0,0,0,0,15724,2011
North Carolina,Cities,Edenton,0,0,0,0,5067,2011
North Carolina,Cities,Elizabeth City,0,0,0,0,18920,2011
North Carolina,Cities,Elizabethtown,0,0,0,0,3628,2011
North Carolina,Cities,Elkin,0,0,0,0,4052,2011
North Carolina,Cities,Elon,0,0,0,0,9538,2011
North Carolina,Cities,Emerald Isle,0,0,0,0,3701,2011
North Carolina,Cities,Enfield,0,0,0,0,2564,2011
North Carolina,Cities,Erwin,0,0,0,0,4461,2011
North Carolina,Cities,Fair Bluff,0,0,0,0,963,2011
North Carolina,Cities,Fairmont,0,0,0,0,2697,2011
North Carolina,Cities,Farmville,0,0,0,0,4713,2011
North Carolina,Cities,Fletcher,0,0,0,0,7278,2011
North Carolina,Cities,Forest City,0,0,0,0,7571,2011
North Carolina,Cities,Four Oaks,0,0,0,0,1945,2011
North Carolina,Cities,Foxfire Village,0,0,0,0,913,2011
North Carolina,Cities,Franklin,0,0,0,0,3894,2011
North Carolina,Cities,Franklinton,0,0,0,0,2049,2011
North Carolina,Cities,Fremont,0,0,0,0,1271,2011
North Carolina,Cities,Fuquay-Varina,0,0,0,0,18164,2011
North Carolina,Cities,Garner,0,0,0,0,26071,2011
North Carolina,Cities,Garysburg,0,0,0,0,1070,2011
North Carolina,Cities,Gaston,0,0,0,0,1167,2011
North Carolina,Cities,Gibsonville,0,0,0,0,6491,2011
North Carolina,Cities,Glen Alpine,0,0,0,0,1536,2011
North Carolina,Cities,Goldsboro,0,0,0,0,36899,2011
North Carolina,Cities,Graham,0,0,0,0,14332,2011
North Carolina,Cities,Granite Falls,0,0,0,0,4782,2011
North Carolina,Cities,Granite Quarry,0,0,0,0,2967,2011
North Carolina,Cities,Greenville,0,0,0,0,85626,2011
North Carolina,Cities,Grifton,0,0,0,0,2650,2011
North Carolina,Cities,Hamlet,0,0,0,0,6577,2011
North Carolina,Cities,Havelock,0,0,0,0,20998,2011
North Carolina,Cities,Haw River,0,0,0,0,2327,2011
North Carolina,Cities,Henderson,0,0,0,0,15563,2011
North Carolina,Cities,Hendersonville,0,0,0,0,13304,2011
North Carolina,Cities,Hertford,0,0,0,0,2170,2011
North Carolina,Cities,Highlands,0,0,0,0,936,2011
North Carolina,Cities,Hillsborough,0,0,0,0,6164,2011
North Carolina,Cities,Holden Beach,0,0,0,0,582,2011
North Carolina,Cities,Holly Ridge,0,0,0,0,1284,2011
North Carolina,Cities,Holly Springs,0,0,0,0,24974,2011
North Carolina,Cities,Hot Springs,0,0,0,0,567,2011
North Carolina,Cities,Hudson,0,0,0,0,3824,2011
North Carolina,Cities,Huntersville,0,0,0,0,47366,2011
North Carolina,Cities,Indian Beach,0,0,0,0,113,2011
North Carolina,Cities,Jackson,0,0,0,0,520,2011
North Carolina,Cities,Jacksonville,0,0,0,0,71034,2011
North Carolina,Cities,Jefferson,0,0,0,0,1631,2011
North Carolina,Cities,Jonesville,0,0,0,0,2314,2011
North Carolina,Cities,Kannapolis,0,0,0,0,43166,2011
North Carolina,Cities,Kenansville,0,0,0,0,866,2011
North Carolina,Cities,Kenly,0,0,0,0,1356,2011
North Carolina,Cities,Kings Mountain,0,0,0,0,10427,2011
North Carolina,Cities,Kingstown,0,0,0,0,690,2011
North Carolina,Cities,Kinston,0,0,0,0,21952,2011
North Carolina,Cities,Kitty Hawk,0,0,0,0,3313,2011
North Carolina,Cities,Knightdale,0,0,0,0,11546,2011
North Carolina,Cities,Kure Beach,0,0,0,0,2038,2011
North Carolina,Cities,Lake Lure,0,0,0,0,1207,2011
North Carolina,Cities,Lake Royale,0,0,0,0,2538,2011
North Carolina,Cities,Lake Waccamaw,0,0,0,0,1499,2011
North Carolina,Cities,Landis,0,0,0,0,3148,2011
North Carolina,Cities,Laurel Park,0,0,0,0,2208,2011
North Carolina,Cities,Laurinburg,0,0,0,0,16164,2011
North Carolina,Cities,Leland,0,0,0,0,13699,2011
North Carolina,Cities,Lenoir,0,0,0,0,18459,2011
North Carolina,Cities,Liberty,0,0,0,0,2690,2011
North Carolina,Cities,Lilesville,0,0,0,0,543,2011
North Carolina,Cities,Lillington,0,0,0,0,3235,2011
North Carolina,Cities,Lincolnton,0,0,0,0,10619,2011
North Carolina,Cities,Littleton,0,0,0,0,683,2011
North Carolina,Cities,Locust,0,0,0,0,2967,2011
North Carolina,Cities,Louisburg,0,0,0,0,3402,2011
North Carolina,Cities,Lowell,0,0,0,0,3571,2011
North Carolina,Cities,Lumberton,0,0,0,0,21815,2011
North Carolina,Cities,Madison,0,0,0,0,2274,2011
North Carolina,Cities,Maggie Valley,0,0,0,0,1165,2011
North Carolina,Cities,Magnolia,0,0,0,0,951,2011
North Carolina,Cities,Maiden,0,0,0,0,3352,2011
North Carolina,Cities,Manteo,0,0,0,0,1452,2011
North Carolina,Cities,Marion,0,0,0,0,7937,2011
North Carolina,Cities,Marshall,0,0,0,0,883,2011
North Carolina,Cities,Mars Hill,0,0,0,0,1893,2011
North Carolina,Cities,Marshville,0,0,0,0,2432,2011
North Carolina,Cities,Matthews,0,0,0,0,27543,2011
North Carolina,Cities,Maxton,0,0,0,0,2457,2011
North Carolina,Cities,Mayodan,0,0,0,0,2509,2011
North Carolina,Cities,Maysville,0,0,0,0,1032,2011
North Carolina,Cities,Mebane,0,0,0,0,11537,2011
North Carolina,Cities,Middlesex,0,0,0,0,832,2011
North Carolina,Cities,Mint Hill,0,0,0,0,23010,2011
North Carolina,Cities,Mocksville,0,0,0,0,5115,2011
North Carolina,Cities,Monroe,0,0,0,0,33213,2011
North Carolina,Cities,Montreat,0,0,0,0,732,2011
North Carolina,Cities,Mooresville,0,0,0,0,33126,2011
North Carolina,Cities,Morehead City,0,0,0,0,8771,2011
North Carolina,Cities,Morrisville,0,0,0,0,18812,2011
North Carolina,Cities,Morven,0,0,0,0,517,2011
North Carolina,Cities,Mount Airy,0,0,0,0,10520,2011
North Carolina,Cities,Mount Gilead,0,0,0,0,1196,2011
North Carolina,Cities,Mount Holly,0,0,0,0,13829,2011
North Carolina,Cities,Mount Olive,0,0,0,0,4647,2011
North Carolina,Cities,Murfreesboro,0,0,0,0,2871,2011
North Carolina,Cities,Murphy,0,0,0,0,1648,2011
North Carolina,Cities,Nags Head,0,0,0,0,2792,2011
North Carolina,Cities,Nashville,0,0,0,0,5420,2011
North Carolina,Cities,Navassa,0,0,0,0,1524,2011
North Carolina,Cities,Newland,0,0,0,0,707,2011
North Carolina,Cities,Newport,0,0,0,0,4203,2011
North Carolina,Cities,Newton,0,0,0,0,13132,2011
North Carolina,Cities,Newton Grove,0,0,0,0,576,2011
North Carolina,Cities,Norlina,0,0,0,0,1132,2011
North Carolina,Cities,North Topsail Beach,0,0,0,0,752,2011
North Carolina,Cities,Northwest,0,0,0,0,744,2011
North Carolina,Cities,North Wilkesboro,0,0,0,0,4299,2011
North Carolina,Cities,Norwood,0,0,0,0,2409,2011
North Carolina,Cities,Oakboro,0,0,0,0,1883,2011
North Carolina,Cities,Oak Island,0,0,0,0,6869,2011
North Carolina,Cities,Ocean Isle Beach,0,0,0,0,557,2011
North Carolina,Cities,Old Fort,0,0,0,0,920,2011
North Carolina,Cities,Oxford,0,0,0,0,8568,2011
North Carolina,Cities,Parkton,0,0,0,0,442,2011
North Carolina,Cities,Pembroke,0,0,0,0,3011,2011
North Carolina,Cities,Pikeville,0,0,0,0,687,2011
North Carolina,Cities,Pilot Mountain,0,0,0,0,1496,2011
North Carolina,Cities,Pinebluff,0,0,0,0,1354,2011
North Carolina,Cities,Pinehurst,0,0,0,0,13290,2011
North Carolina,Cities,Pine Knoll Shores,0,0,0,0,1356,2011
North Carolina,Cities,Pine Level,0,0,0,0,1722,2011
North Carolina,Cities,Pinetops,0,0,0,0,1391,2011
North Carolina,Cities,Pineville,0,0,0,0,7574,2011
North Carolina,Cities,Pink Hill,0,0,0,0,559,2011
North Carolina,Cities,Pittsboro,0,0,0,0,3790,2011
North Carolina,Cities,Plymouth,0,0,0,0,3927,2011
North Carolina,Cities,Polkton,0,0,0,0,3418,2011
North Carolina,Cities,Princeton,0,0,0,0,1209,2011
North Carolina,Cities,Raeford,0,0,0,0,4669,2011
North Carolina,Cities,Raleigh,0,0,0,0,409014,2011
North Carolina,Cities,Ramseur,0,0,0,0,1713,2011
North Carolina,Cities,Randleman,0,0,0,0,4165,2011
North Carolina,Cities,Ranlo,0,0,0,0,3478,2011
North Carolina,Cities,Red Springs,0,0,0,0,3471,2011
North Carolina,Cities,Richlands,0,0,0,0,1539,2011
North Carolina,Cities,Rich Square,0,0,0,0,970,2011
North Carolina,Cities,River Bend,0,0,0,0,3159,2011
North Carolina,Cities,Roanoke Rapids,0,0,0,0,15954,2011
North Carolina,Cities,Robbins,0,0,0,0,1111,2011
North Carolina,Cities,Robersonville,0,0,0,0,1507,2011
North Carolina,Cities,Rockingham,0,0,0,0,9679,2011
North Carolina,Cities,Rockwell,0,0,0,0,2135,2011
North Carolina,Cities,Rolesville,0,0,0,0,3834,2011
North Carolina,Cities,Rose Hill,0,0,0,0,1647,2011
North Carolina,Cities,Rowland,0,0,0,0,1050,2011
North Carolina,Cities,Roxboro,0,0,0,0,8468,2011
North Carolina,Cities,Rutherfordton,0,0,0,0,4266,2011
North Carolina,Cities,Salemburg,0,0,0,0,441,2011
North Carolina,Cities,Saluda,0,0,0,0,722,2011
North Carolina,Cities,Sanford,0,0,0,0,28450,2011
North Carolina,Cities,Scotland Neck,0,0,0,0,2085,2011
North Carolina,Cities,Seagrove,0,0,0,0,231,2011
North Carolina,Cities,Selma,0,0,0,0,6150,2011
North Carolina,Cities,Seven Devils,0,0,0,0,194,2011
North Carolina,Cities,Sharpsburg,0,0,0,0,2050,2011
North Carolina,Cities,Shelby,0,0,0,0,20581,2011
North Carolina,Cities,Siler City,0,0,0,0,7987,2011
North Carolina,Cities,Southern Pines,0,0,0,0,12490,2011
North Carolina,Cities,Southern Shores,0,0,0,0,2748,2011
North Carolina,Cities,Southport,0,0,0,0,2869,2011
North Carolina,Cities,Sparta,0,0,0,0,1792,2011
North Carolina,Cities,Spencer,0,0,0,0,3308,2011
North Carolina,Cities,Spindale,0,0,0,0,4376,2011
North Carolina,Cities,Spring Hope,0,0,0,0,1337,2011
North Carolina,Cities,Spring Lake,0,0,0,0,12116,2011
North Carolina,Cities,Spruce Pine,0,0,0,0,2203,2011
North Carolina,Cities,Stallings,0,0,0,0,14006,2011
North Carolina,Cities,Stanfield,0,0,0,0,1505,2011
North Carolina,Cities,Stanley,0,0,0,0,3601,2011
North Carolina,Cities,Stantonsburg,0,0,0,0,794,2011
North Carolina,Cities,Star,0,0,0,0,887,2011
North Carolina,Cities,Statesville,0,0,0,0,24843,2011
North Carolina,Cities,Stoneville,0,0,0,0,1069,2011
North Carolina,Cities,St. Pauls,0,0,0,0,2061,2011
North Carolina,Cities,Sugar Mountain,0,0,0,0,201,2011
North Carolina,Cities,Sunset Beach,0,0,0,0,3617,2011
North Carolina,Cities,Surf City,0,0,0,0,1876,2011
North Carolina,Cities,Swansboro,0,0,0,0,2697,2011
North Carolina,Cities,Tabor City,0,0,0,0,2543,2011
North Carolina,Cities,Tarboro,0,0,0,0,11560,2011
North Carolina,Cities,Taylorsville,0,0,0,0,2125,2011
North Carolina,Cities,Taylortown,0,0,0,0,731,2011
North Carolina,Cities,Thomasville,0,0,0,0,27096,2011
