state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
New Jersey,Cities,West Cape May,0,0,0,0,"1,019",2014
New Jersey,Cities,Westfield,0,0,0,0,"31,017",2014
New Jersey,Cities,West New York,0,0,0,0,"52,791",2014
New Jersey,Cities,West Orange,0,0,0,0,"46,861",2014
New Jersey,Cities,Westville,0,0,0,0,"4,247",2014
New Jersey,Cities,West Wildwood,0,0,0,0,583,2014
New Jersey,Cities,West Windsor Township,0,0,0,0,"28,697",2014
New Jersey,Cities,Westwood,0,0,0,0,"11,129",2014
New Jersey,Cities,Wharton,0,0,0,0,"6,636",2014
New Jersey,Cities,Wildwood,0,0,0,0,"5,205",2014
New Jersey,Cities,Wildwood Crest,0,0,0,0,"3,215",2014
New Jersey,Cities,Willingboro Township,0,0,0,0,"31,944",2014
New Jersey,Cities,Winfield Township,0,0,0,0,"1,502",2014
New Jersey,Cities,Woodbury Heights,0,0,0,0,"3,017",2014
New Jersey,Cities,Woodcliff Lake,0,0,0,0,"5,863",2014
New Jersey,Cities,Woodland Park,0,0,0,0,"12,395",2014
New Jersey,Cities,Woodlynne,0,0,0,0,"2,962",2014
New Jersey,Cities,Wood-Ridge,0,0,0,0,"8,629",2014
New Jersey,Cities,Woolwich Township,0,0,0,0,"11,523",2014
New Jersey,Cities,Wyckoff Township,0,0,0,0,"17,011",2014
New Mexico,Cities,Alamogordo,,0,0,,"31,546",2014
New Mexico,Cities,Jal,0,0,,,"2,181",2014
New Mexico,Cities,Raton,0,0,0,0,"6,455",2014
New Mexico,Cities,Santa Clara,0,0,0,0,"1,677",2014
New York,Cities,Adams Village,0,0,0,0,"1,851",2014
New York,Cities,Addison Town and Village,0,0,0,0,"2,568",2014
New York,Cities,Afton Village,0,0,0,0,820,2014
New York,Cities,Akron Village,0,0,0,0,"2,842",2014
New York,Cities,Albion Village,0,0,0,0,"5,872",2014
New York,Cities,Alexandria Bay Village,0,0,0,0,"1,107",2014
New York,Cities,Alfred Village,0,0,0,0,"4,032",2014
New York,Cities,Allegany Village,0,0,0,,"1,769",2014
New York,Cities,Altamont Village,0,0,0,0,"1,723",2014
New York,Cities,Amherst Town,0,0,0,0,"118,860",2014
New York,Cities,Amity Town and Belmont Village,0,0,0,0,"2,250",2014
New York,Cities,Amityville Village,0,0,0,0,"9,509",2014
New York,Cities,Amsterdam,0,0,0,0,"18,099",2014
New York,Cities,Angelica Village,0,0,0,0,846,2014
New York,Cities,Arcade Village,0,0,0,0,"2,030",2014
New York,Cities,Ardsley Village,0,0,0,0,"4,561",2014
New York,Cities,Asharoken Village,0,0,0,0,656,2014
New York,Cities,Athens Village,0,0,,,"1,624",2014
New York,Cities,Attica Village,0,0,0,0,"2,502",2014
New York,Cities,Auburn,0,0,0,0,"27,314",2014
New York,Cities,Avon Village,0,0,0,0,"3,333",2014
New York,Cities,Bainbridge Village,0,0,0,0,"1,338",2014
New York,Cities,Baldwinsville Village,0,0,0,0,"7,485",2014
New York,Cities,Ballston Spa Village,0,0,0,0,"5,470",2014
New York,Cities,Batavia,0,0,0,0,"15,223",2014
New York,Cities,Bath Village,0,0,0,0,"5,703",2014
New York,Cities,Beacon,0,0,0,0,"14,330",2014
New York,Cities,Bedford Town,0,0,0,0,"17,782",2014
New York,Cities,Bethlehem Town,0,0,0,,"34,653",2014
New York,Cities,Binghamton,0,0,0,0,"46,229",2014
New York,Cities,Black River,0,0,0,0,"1,392",2014
New York,Cities,Blooming Grove Town,0,0,0,0,"11,960",2014
New York,Cities,Bolivar Village,0,0,,,"1,022",2014
New York,Cities,Bolton Town,0,0,0,0,"2,321",2014
New York,Cities,Boonville Village,0,0,0,0,"2,053",2014
New York,Cities,Brant Town,0,0,0,0,"2,063",2014
New York,Cities,Brewster,0,0,0,0,"2,349",2014
New York,Cities,Briarcliff Manor Village,0,0,0,0,"8,060",2014
New York,Cities,Brighton Town,0,0,0,0,"36,884",2014
New York,Cities,Brockport Village,0,0,0,0,"8,405",2014
New York,Cities,Bronxville Village,0,0,0,0,"6,421",2014
New York,Cities,Brownville Village,0,0,0,0,"1,162",2014
New York,Cities,Cairo Town,0,0,0,0,"6,548",2014
New York,Cities,Caledonia Village,0,0,0,0,"2,149",2014
New York,Cities,Cambridge Village,0,0,0,0,"1,844",2014
New York,Cities,Camden Village,0,0,0,0,"2,214",2014
New York,Cities,Camillus Town and Village,0,0,0,0,"24,307",2014
New York,Cities,Canajoharie Village,0,0,0,0,"2,168",2014
New York,Cities,Canandaigua,0,0,0,0,"10,452",2014
New York,Cities,Canastota Village,0,0,0,0,"4,704",2014
New York,Cities,Canisteo Village,0,0,0,0,"2,236",2014
New York,Cities,Canton Village,0,0,0,0,"6,820",2014
New York,Cities,Carmel Town,0,0,0,0,"34,463",2014
New York,Cities,Carroll Town,0,0,0,0,"3,461",2014
New York,Cities,Catskill Village,0,0,0,,"3,949",2014
New York,Cities,Cattaraugus Village,0,0,0,0,975,2014
New York,Cities,Cayuga Heights Village,0,0,0,0,"3,787",2014
New York,Cities,Cazenovia Village,0,0,0,0,"2,760",2014
New York,Cities,Central Square Village,0,0,0,0,"1,839",2014
New York,Cities,Centre Island Village,0,0,0,0,411,2014
New York,Cities,Chatham Village,0,0,0,0,"1,721",2014
New York,Cities,Chester Town,0,0,0,0,"7,958",2014
New York,Cities,Chester Village,0,0,0,0,"3,914",2014
New York,Cities,Chittenango Village,0,0,0,0,"5,031",2014
New York,Cities,Cicero Town,0,0,0,0,"29,671",2014
New York,Cities,Clayton Village,0,0,0,0,"2,027",2014
New York,Cities,Clyde Village,0,0,0,0,"2,031",2014
New York,Cities,Cobleskill Village,0,0,0,0,"4,488",2014
New York,Cities,Coeymans Town,0,0,0,0,"7,441",2014
New York,Cities,Cohocton Town,0,0,0,,"2,540",2014
New York,Cities,Cohoes,0,0,0,0,"16,202",2014
New York,Cities,Colchester Town,0,0,0,,"2,050",2014
New York,Cities,Colonie Town,0,0,0,0,"78,717",2014
New York,Cities,Cooperstown Village,0,0,0,0,"1,830",2014
New York,Cities,Corning,0,0,0,0,"11,041",2014
New York,Cities,Cornwall-on-Hudson Village,0,0,0,0,"2,964",2014
New York,Cities,Cornwall Town,0,0,0,0,"9,527",2014
New York,Cities,Coxsackie Village,0,0,0,,"2,742",2014
New York,Cities,Croton-on-Hudson Village,0,0,0,0,"8,238",2014
New York,Cities,Cuba Town,0,0,,0,"3,209",2014
New York,Cities,Dansville Village,0,0,0,,"4,589",2014
New York,Cities,Deerpark Town,0,0,0,0,"7,750",2014
New York,Cities,Delhi Village,0,0,0,0,"3,028",2014
New York,Cities,Depew Village,0,0,0,0,"15,200",2014
New York,Cities,Deposit Village,0,0,,,"1,607",2014
New York,Cities,Dewitt Town,0,0,0,0,"22,682",2014
New York,Cities,Dexter Village,0,0,0,0,"1,114",2014
New York,Cities,Dolgeville Village,0,0,0,0,"2,173",2014
New York,Cities,Dryden Village,0,0,0,0,"2,134",2014
New York,Cities,Dunkirk,0,0,0,0,"12,275",2014
New York,Cities,Durham Town,0,0,0,0,"2,689",2014
New York,Cities,East Aurora-Aurora Town,0,0,0,0,"13,790",2014
New York,Cities,Eastchester Town,0,0,0,0,"19,965",2014
New York,Cities,East Fishkill Town,0,0,0,0,"29,324",2014
New York,Cities,East Greenbush Town,0,0,0,0,"16,454",2014
New York,Cities,East Hampton Town,0,0,0,0,"19,728",2014
New York,Cities,East Hampton Village,0,0,0,0,"1,108",2014
New York,Cities,East Rochester Village,0,0,0,0,"6,581",2014
New York,Cities,East Syracuse Village,0,0,0,0,"3,030",2014
New York,Cities,Eden Town,0,0,0,0,"7,696",2014
New York,Cities,Ellenville Village,0,0,0,0,"4,114",2014
New York,Cities,Ellicott Town,0,0,0,0,"5,156",2014
New York,Cities,Ellicottville,0,0,0,0,"1,597",2014
New York,Cities,Elmira,0,0,0,0,"28,803",2014
New York,Cities,Elmira Heights Village,0,0,0,0,"4,034",2014
New York,Cities,Elmira Town,0,0,0,0,"5,894",2014
New York,Cities,Elmsford Village,0,0,0,0,"4,808",2014
New York,Cities,Endicott Village,0,0,0,0,"13,096",2014
New York,Cities,Evans Town,0,0,0,,"16,269",2014
New York,Cities,Fairport Village,0,0,0,0,"5,336",2014
New York,Cities,Fallsburg Town,0,0,0,0,"12,169",2014
New York,Cities,Fishkill Village,0,0,0,0,"2,147",2014
New York,Cities,Floral Park Village,0,0,0,0,"15,915",2014
New York,Cities,Florida Village,0,0,0,0,"2,865",2014
New York,Cities,Fort Edward Village,0,0,0,0,"3,292",2014
New York,Cities,Fort Plain Village,0,0,0,0,"2,268",2014
New York,Cities,Frankfort Town,0,0,0,0,"5,010",2014
New York,Cities,Frankfort Village,0,0,0,0,"2,556",2014
New York,Cities,Franklinville Village,0,0,0,0,"1,700",2014
New York,Cities,Fredonia Village,0,0,0,0,"10,831",2014
New York,Cities,Friendship Town,0,0,0,0,"1,950",2014
New York,Cities,Fulton City,0,0,0,0,"11,707",2014
New York,Cities,Garden City Village,0,0,0,0,"22,595",2014
New York,Cities,Gates Town,0,0,0,0,"28,543",2014
New York,Cities,Geneva,0,0,0,0,"13,184",2014
New York,Cities,Germantown Town,0,0,0,0,"1,915",2014
New York,Cities,Glen Cove,0,0,0,0,"27,241",2014
New York,Cities,Glen Park Village,0,0,0,0,518,2014
New York,Cities,Glens Falls,0,0,0,0,"14,518",2014
New York,Cities,Glenville Town,0,0,0,0,"21,819",2014
New York,Cities,Gloversville,0,0,0,0,"15,242",2014
New York,Cities,Goshen Town,0,0,0,0,"8,315",2014
New York,Cities,Goshen Village,0,0,0,0,"5,375",2014
New York,Cities,Gowanda Village,0,0,0,0,"2,662",2014
New York,Cities,Granville Village,0,0,0,0,"2,472",2014
New York,Cities,Great Neck Estates Village,0,0,0,,"2,809",2014
New York,Cities,Greece Town,0,0,0,0,"97,144",2014
New York,Cities,Greene Village,0,0,0,0,"1,540",2014
New York,Cities,Green Island Village,0,0,0,0,"2,620",2014
New York,Cities,Greenport Town,0,0,0,0,"4,049",2014
New York,Cities,Greenwich Village,0,0,0,0,"1,756",2014
New York,Cities,Greenwood Lake Village,0,0,0,0,"3,105",2014
New York,Cities,Groton Village,0,0,0,0,"2,417",2014
New York,Cities,Guilderland Town,0,0,0,0,"33,958",2014
New York,Cities,Hamburg Town,0,0,0,0,"45,656",2014
New York,Cities,Hamburg Village,0,0,0,0,"9,546",2014
New York,Cities,Hamilton Village,0,0,0,0,"4,163",2014
New York,Cities,Hammondsport Village,0,0,0,0,650,2014
New York,Cities,Harriman Village,0,0,0,0,"2,486",2014
New York,Cities,Harrison Town,0,0,0,0,"28,130",2014
New York,Cities,Hastings-on-Hudson Village,0,0,0,0,"7,970",2014
New York,Cities,Haverstraw Town,0,0,0,0,"37,422",2014
New York,Cities,Hempstead Village,0,0,0,0,"55,722",2014
New York,Cities,Herkimer Village,0,0,0,0,"7,646",2014
New York,Cities,Highland Falls Village,0,0,0,,"3,827",2014
New York,Cities,Highlands Town,0,0,0,0,"8,400",2014
New York,Cities,Holley Village,0,0,0,0,"1,769",2014
New York,Cities,Homer Village,0,0,0,0,"3,240",2014
New York,Cities,Hoosick Falls Village,0,0,0,0,"3,436",2014
New York,Cities,Hornell,0,0,0,0,"8,453",2014
New York,Cities,Horseheads Village,0,0,0,,"6,731",2014
New York,Cities,Hudson,0,0,0,0,"6,632",2014
New York,Cities,Hudson Falls Village,0,0,0,0,"7,305",2014
New York,Cities,Huntington Bay Village,0,0,0,0,"1,429",2014
New York,Cities,Hyde Park Town,0,0,0,0,"21,326",2014
New York,Cities,Ilion Village,0,0,0,0,"7,969",2014
New York,Cities,Independence Town,0,0,0,0,"1,188",2014
New York,Cities,Inlet Town,0,0,0,0,328,2014
New York,Cities,Interlaken Village,0,0,0,0,606,2014
New York,Cities,Irondequoit Town,0,0,0,0,"51,390",2014
New York,Cities,Irvington Village,0,0,0,0,"6,581",2014
New York,Cities,Ithaca,0,0,0,0,"30,639",2014
New York,Cities,Jamestown,0,0,0,0,"30,646",2014
New York,Cities,Johnson City Village,0,0,0,0,"14,824",2014
New York,Cities,Johnstown,0,0,0,0,"8,439",2014
New York,Cities,Jordan Village,0,0,0,0,"1,346",2014
New York,Cities,Kenmore Village,0,0,0,0,"15,216",2014
New York,Cities,Kensington Village,0,0,0,0,"1,178",2014
New York,Cities,Kent Town,0,0,0,0,"13,401",2014
New York,Cities,Kings Point Village,0,0,0,0,"5,065",2014
New York,Cities,Kingston,0,0,0,0,"23,702",2014
New York,Cities,Kirkland Town,0,0,0,0,"8,347",2014
New York,Cities,Lackawanna,0,0,0,0,"17,931",2014
New York,Cities,Lake Success Village,0,0,0,0,"3,053",2014
New York,Cities,Lakewood-Busti,0,0,0,0,"7,265",2014
New York,Cities,Lancaster Town,0,0,0,0,"36,760",2014
New York,Cities,Larchmont Village,0,0,0,0,"5,971",2014
New York,Cities,Le Roy Village,0,0,0,0,"4,325",2014
New York,Cities,Lewisboro Town,0,0,0,0,"12,712",2014
New York,Cities,Lewiston Town and Village,0,0,0,0,"16,145",2014
New York,Cities,Liberty Village,0,0,0,0,"4,251",2014
New York,Cities,Little Falls,0,0,0,0,"4,875",2014
New York,Cities,Liverpool Village,0,0,0,0,"2,307",2014
New York,Cities,Lloyd Harbor Village,0,0,0,0,"3,680",2014
New York,Cities,Lloyd Town,0,0,0,0,"10,669",2014
New York,Cities,Lockport,0,0,0,0,"20,799",2014
New York,Cities,Long Beach,0,0,0,0,"33,613",2014
New York,Cities,Lowville Village,0,0,0,0,"3,438",2014
New York,Cities,Lynbrook Village,0,0,0,0,"19,506",2014
New York,Cities,Lyons Village,0,0,0,0,"3,517",2014
New York,Cities,Macedon Town and Village,0,0,0,0,"9,081",2014
New York,Cities,Malone Village,0,0,0,0,"5,853",2014
New York,Cities,Malverne Village,0,0,0,0,"8,549",2014
New York,Cities,Mamaroneck Town,0,0,0,0,"12,226",2014
New York,Cities,Mamaroneck Village,0,0,0,0,"19,309",2014
New York,Cities,Manchester Village,0,0,0,0,"1,671",2014
New York,Cities,Marcellus Village,0,0,0,0,"1,783",2014
New York,Cities,Marlborough Town,0,0,0,0,"8,738",2014
New York,Cities,Massena Village,0,0,0,0,"10,785",2014
New York,Cities,Maybrook Village,0,0,0,0,"3,157",2014
New York,Cities,Mechanicville,0,0,0,0,"5,192",2014
New York,Cities,Medina Village,0,0,0,0,"5,913",2014
New York,Cities,Menands Village,0,0,0,0,"4,005",2014
New York,Cities,Middleport Village,0,0,0,0,"1,798",2014
New York,Cities,Millbrook Village,0,0,,,"1,431",2014
New York,Cities,Millerton Village,0,0,0,0,"3,939",2014
New York,Cities,Montgomery Town,0,0,0,0,"8,959",2014
New York,Cities,Montgomery Village,0,0,0,0,"4,481",2014
New York,Cities,Monticello Village,0,0,0,0,"6,693",2014
New York,Cities,Moravia Village,0,0,0,0,"1,261",2014
New York,Cities,Moriah Town,0,0,0,0,"3,572",2014
New York,Cities,Mount Hope Town,0,0,0,0,"7,173",2014
New York,Cities,Mount Kisco Village,0,0,0,0,"11,112",2014
New York,Cities,Mount Morris Village,0,0,0,0,"2,891",2014
New York,Cities,Mount Pleasant Town,0,0,0,0,"26,931",2014
New York,Cities,Nassau Village,0,0,0,0,"1,119",2014
New York,Cities,Newark Village,0,0,0,0,"8,908",2014
New York,Cities,New Berlin Town,0,0,0,0,"1,595",2014
New York,Cities,Newburgh,0,0,0,0,"28,378",2014
New York,Cities,Newburgh Town,0,0,0,0,"30,826",2014
New York,Cities,New Castle Town,0,0,0,0,"18,012",2014
New York,Cities,New Hartford Town and Village,0,0,0,0,"20,308",2014
New York,Cities,New Paltz Town and Village,0,0,0,0,"14,074",2014
New York,Cities,New Windsor Town,0,0,0,0,"26,307",2014
New York,Cities,New York Mills Village,0,0,0,0,"3,323",2014
New York,Cities,Niagara Town,0,0,0,0,"8,162",2014
New York,Cities,Niskayuna Town,0,0,0,0,"22,245",2014
New York,Cities,Nissequogue Village,0,0,0,,"1,757",2014
New York,Cities,Norfolk Town,0,0,0,0,"4,558",2014
New York,Cities,North Castle Town,0,0,0,0,"12,224",2014
New York,Cities,North Greenbush Town,0,0,0,0,"12,152",2014
New York,Cities,Northport Village,0,0,0,0,"7,406",2014
New York,Cities,North Syracuse Village,0,0,0,0,"6,941",2014
New York,Cities,North Tonawanda,0,0,0,0,"30,986",2014
New York,Cities,Northville Village,0,0,0,0,"1,084",2014
New York,Cities,Norwich,0,0,0,0,"6,985",2014
New York,Cities,Nunda Town and Village,0,0,0,0,"2,992",2014
New York,Cities,Ocean Beach Village,0,0,0,0,79,2014
New York,Cities,Ogdensburg,0,0,0,0,"10,990",2014
New York,Cities,Ogden Town,0,0,0,0,"20,198",2014
New York,Cities,Old Brookville Village,0,0,0,0,"2,179",2014
New York,Cities,Old Westbury Village,0,0,0,0,"4,600",2014
New York,Cities,Olean,0,0,0,0,"14,083",2014
New York,Cities,Olive Town,0,0,0,0,"4,353",2014
New York,Cities,Oneida,0,0,0,0,"11,231",2014
New York,Cities,Orchard Park Town,0,0,0,0,"29,507",2014
New York,Cities,Oriskany Village,0,0,0,0,"1,388",2014
New York,Cities,Ossining Village,0,0,0,0,"25,455",2014
New York,Cities,Oswego City,0,0,0,0,"18,113",2014
New York,Cities,Owego Village,0,0,0,0,"3,794",2014
New York,Cities,Oxford Village,0,0,0,0,"1,432",2014
New York,Cities,Oyster Bay Cove Village,0,0,0,0,"4,248",2014
New York,Cities,Painted Post Village,0,0,,,"2,092",2014
New York,Cities,Palmyra Village,0,0,0,0,"3,451",2014
New York,Cities,Peekskill,0,0,0,0,"24,083",2014
New York,Cities,Pelham Manor Village,0,0,0,0,"5,586",2014
New York,Cities,Pelham Village,0,0,0,0,"7,017",2014
New York,Cities,Penn Yan Village,0,0,0,0,"5,087",2014
New York,Cities,Perry Village,0,0,0,0,"3,599",2014
New York,Cities,Phelps Village,0,0,0,0,"1,961",2014
New York,Cities,Piermont Village,0,0,0,0,"2,565",2014
New York,Cities,Pine Plains Town,0,,0,0,"2,446",2014
New York,Cities,Plattekill Town,0,0,0,0,"10,274",2014
New York,Cities,Plattsburgh City,0,0,0,0,"19,875",2014
New York,Cities,Pleasantville Village,0,0,0,0,"7,151",2014
New York,Cities,Port Byron Village,0,0,0,0,"1,263",2014
New York,Cities,Port Chester Village,0,0,0,0,"29,513",2014
New York,Cities,Port Dickinson Village,0,,0,0,"1,599",2014
New York,Cities,Port Jervis,0,0,0,0,"8,627",2014
New York,Cities,Portville Village,0,0,0,0,992,2014
New York,Cities,Port Washington,0,0,0,0,"19,094",2014
New York,Cities,Potsdam Village,0,0,0,0,"9,775",2014
New York,Cities,Pound Ridge Town,0,0,0,0,"5,234",2014
New York,Cities,Pulaski Village,0,0,0,0,"2,345",2014
New York,Cities,Quogue Village,0,0,0,0,982,2014
New York,Cities,Ramapo Town,0,0,0,0,"88,881",2014
New York,Cities,Red Hook Village,0,0,0,0,"1,967",2014
New York,Cities,Rensselaer City,0,0,0,0,"9,575",2014
New York,Cities,Rhinebeck Village,0,0,0,0,"2,631",2014
New York,Cities,Riverhead Town,0,0,,,"33,696",2014
New York,Cities,Rockville Centre Village,0,0,0,0,"24,127",2014
New York,Cities,Rome,0,0,0,0,"32,615",2014
New York,Cities,Rosendale Town,0,0,0,0,"5,985",2014
New York,Cities,Rotterdam Town,0,0,0,0,"29,340",2014
New York,Cities,Rouses Point Village,0,0,0,0,"2,186",2014
New York,Cities,Rye,0,0,0,0,"16,016",2014
New York,Cities,Rye Brook Village,0,0,0,0,"9,544",2014
New York,Cities,Sackets Harbor Village,0,0,0,0,"1,510",2014
New York,Cities,Sag Harbor Village,0,0,0,0,"2,275",2014
New York,Cities,Salamanca,0,0,0,0,"5,653",2014
New York,Cities,Sands Point Village,0,0,0,0,"2,727",2014
New York,Cities,Saranac Lake Village,0,0,0,0,"5,333",2014
New York,Cities,Saratoga Springs,0,0,0,0,"27,496",2014
New York,Cities,Saugerties Town,0,0,0,0,"19,227",2014
New York,Cities,Scarsdale Village,0,0,0,0,"17,710",2014
New York,Cities,Schenectady,0,0,0,0,"65,834",2014
New York,Cities,Schodack Town,0,0,0,0,"11,667",2014
New York,Cities,Schoharie Village,0,0,0,0,857,2014
New York,Cities,Scotia Village,0,0,0,0,"7,808",2014
New York,Cities,Seneca Falls Town,0,0,0,0,"9,135",2014
New York,Cities,Shandaken Town,0,0,0,0,"3,018",2014
New York,Cities,Shawangunk Town,0,0,0,0,"14,156",2014
New York,Cities,Shelter Island Town,0,0,0,0,"2,416",2014
New York,Cities,Sherburne Village,0,0,0,,"1,350",2014
New York,Cities,Sherrill,0,0,0,0,"3,083",2014
New York,Cities,Shortsville Village,0,0,0,0,"1,429",2014
New York,Cities,Sidney Village,0,0,0,0,"3,763",2014
New York,Cities,Skaneateles Village,0,0,0,0,"2,453",2014
New York,Cities,Sleepy Hollow Village,0,0,0,0,"10,051",2014
New York,Cities,Sodus Point Village,0,0,0,0,879,2014
New York,Cities,Sodus Village,0,0,0,0,"1,792",2014
New York,Cities,Solvay Village,0,0,0,0,"6,467",2014
New York,Cities,Southampton Town,0,0,0,0,"50,819",2014
New York,Cities,Southampton Village,0,0,0,0,"3,158",2014
New York,Cities,South Glens Falls Village,0,0,0,0,"3,621",2014
New York,Cities,South Nyack Village,0,0,0,0,"3,602",2014
New York,Cities,Stillwater Town,0,0,0,0,"6,604",2014
New York,Cities,St. Johnsville Village,0,0,0,0,"1,687",2014
New York,Cities,Stockport Town,0,0,0,0,"2,744",2014
New York,Cities,Stony Point Town,0,0,0,0,"15,408",2014
New York,Cities,Suffern Village,0,0,0,0,"10,975",2014
New York,Cities,Syracuse,0,0,0,0,"144,534",2014
New York,Cities,Tarrytown Village,0,0,0,0,"11,531",2014
New York,Cities,Ticonderoga Town,0,0,0,0,"4,979",2014
New York,Cities,Tonawanda,0,0,0,0,"14,958",2014
New York,Cities,Tonawanda Town,0,0,0,0,"58,077",2014
New York,Cities,Troy,0,0,0,0,"49,950",2014
New York,Cities,Trumansburg Village,0,0,0,0,"1,840",2014
New York,Cities,Tuckahoe Village,0,0,0,0,"6,620",2014
New York,Cities,Tupper Lake Village,0,0,0,0,"3,630",2014
New York,Cities,Tuxedo Park Village,0,0,0,0,612,2014
New York,Cities,Tuxedo Town,0,0,0,0,"2,987",2014
New York,Cities,Ulster Town,0,0,0,0,"12,112",2014
New York,Cities,Utica,0,0,0,0,"61,702",2014
New York,Cities,Vernon Village,0,0,0,0,"1,166",2014
New York,Cities,Vestal Town,0,0,0,0,"28,019",2014
New York,Cities,Walden Village,0,0,0,0,"6,847",2014
New York,Cities,Wallkill Town,0,0,0,0,"28,211",2014
New York,Cities,Walton Village,0,0,0,0,"2,980",2014
New York,Cities,Warsaw Village,0,0,0,0,"3,397",2014
New York,Cities,Warwick Town,0,0,0,0,"18,334",2014
New York,Cities,Washingtonville Village,0,0,0,0,"5,788",2014
New York,Cities,Waterford Town and Village,0,0,0,0,"8,398",2014
New York,Cities,Waterloo Village,0,0,0,0,"5,185",2014
New York,Cities,Watertown,0,0,0,0,"28,009",2014
New York,Cities,Watervliet,0,0,0,0,"10,235",2014
New York,Cities,Watkins Glen Village,0,0,0,0,"1,871",2014
New York,Cities,Waverly Village,0,0,0,0,"4,344",2014
New York,Cities,Wayland Village,0,0,0,0,"1,843",2014
New York,Cities,Webb Town,,,,0,"1,837",2014
New York,Cities,Webster Town and Village,0,0,0,0,"44,230",2014
New York,Cities,Weedsport Village,0,0,0,0,"1,796",2014
New York,Cities,Wellsville Village,0,0,0,0,"4,576",2014
New York,Cities,Westfield Village,0,0,0,0,"3,147",2014
New York,Cities,Westhampton Beach Village,0,0,0,0,"1,753",2014
New York,Cities,West Seneca Town,0,0,0,0,"44,866",2014
New York,Cities,Whitehall Village,0,0,0,0,"2,598",2014
New York,Cities,White Plains,0,0,0,0,"58,103",2014
New York,Cities,Whitesboro Village,0,0,0,0,"3,727",2014
New York,Cities,Whitestown Town,0,0,0,0,"9,307",2014
New York,Cities,Windham Town,0,0,0,0,"1,682",2014
New York,Cities,Wolcott Village,0,0,0,0,"1,646",2014
New York,Cities,Woodbury Town,0,0,0,0,"10,739",2014
New York,Cities,Woodridge Village,0,0,,0,800,2014
New York,Cities,Woodstock Town,0,0,0,0,"5,907",2014
New York,Cities,Yorkville Village,0,0,0,,"2,655",2014
New York,Cities,Youngstown Village,0,0,0,0,"1,896",2014
North Carolina,Cities,Aberdeen,0,0,0,0,"7,044",2014
North Carolina,Cities,Ahoskie,0,0,0,0,"5,017",2014
North Carolina,Cities,Albemarle,0,0,0,0,"16,033",2014
North Carolina,Cities,Andrews,0,0,0,0,"1,751",2014
North Carolina,Cities,Angier,0,0,0,0,"4,806",2014
North Carolina,Cities,Apex,0,0,0,0,"43,411",2014
North Carolina,Cities,Archdale,0,0,0,0,"11,588",2014
North Carolina,Cities,Asheboro,0,0,0,0,"26,078",2014
North Carolina,Cities,Atlantic Beach,0,0,0,0,"1,505",2014
North Carolina,Cities,Aulander,0,0,0,0,853,2014
North Carolina,Cities,Aurora,0,0,0,0,518,2014
North Carolina,Cities,Ayden,0,0,0,0,"5,078",2014
North Carolina,Cities,Badin,0,0,0,0,"1,982",2014
North Carolina,Cities,Bailey,0,0,0,0,565,2014
North Carolina,Cities,Bakersville,0,0,0,0,452,2014
North Carolina,Cities,Bald Head Island,0,0,0,0,169,2014
North Carolina,Cities,Banner Elk,0,0,0,0,"1,078",2014
North Carolina,Cities,Beaufort,0,0,0,0,"4,215",2014
North Carolina,Cities,Beech Mountain,0,0,0,0,320,2014
North Carolina,Cities,Belhaven,0,0,0,0,"1,594",2014
North Carolina,Cities,Belmont,0,0,0,0,"10,453",2014
North Carolina,Cities,Benson,0,0,0,0,"3,526",2014
North Carolina,Cities,Bessemer City,0,0,0,0,"5,466",2014
North Carolina,Cities,Bethel,0,0,0,0,"1,627",2014
North Carolina,Cities,Beulaville,0,0,0,0,"1,355",2014
North Carolina,Cities,Biltmore Forest,0,0,0,0,"1,428",2014
North Carolina,Cities,Biscoe,0,0,0,0,"1,686",2014
North Carolina,Cities,Black Creek,0,0,0,0,765,2014
North Carolina,Cities,Black Mountain,0,0,0,0,"8,138",2014
North Carolina,Cities,Bladenboro,0,0,0,0,"1,745",2014
North Carolina,Cities,Blowing Rock,0,0,0,0,"1,237",2014
North Carolina,Cities,Boiling Spring Lakes,0,0,0,0,"5,672",2014
North Carolina,Cities,Boiling Springs,0,0,0,0,"4,598",2014
North Carolina,Cities,Bolton,0,0,0,0,677,2014
North Carolina,Cities,Boone,0,0,0,0,"18,496",2014
North Carolina,Cities,Boonville,0,0,0,0,"1,224",2014
North Carolina,Cities,Brevard,0,0,0,0,"7,636",2014
North Carolina,Cities,Bridgeton,0,0,0,0,451,2014
North Carolina,Cities,Broadway,0,0,0,0,"1,292",2014
North Carolina,Cities,Brookford,0,0,0,0,380,2014
North Carolina,Cities,Bryson City,0,0,0,0,"1,423",2014
North Carolina,Cities,Bunn,0,0,0,0,356,2014
North Carolina,Cities,Burgaw,0,0,0,0,"4,093",2014
North Carolina,Cities,Burnsville,0,0,0,0,"1,663",2014
North Carolina,Cities,Butner,0,0,0,0,"7,722",2014
North Carolina,Cities,Cameron,0,0,0,0,298,2014
North Carolina,Cities,Candor,0,0,0,0,839,2014
North Carolina,Cities,Canton,0,0,0,0,"4,129",2014
North Carolina,Cities,Cape Carteret,0,0,0,0,"2,058",2014
North Carolina,Cities,Carolina Beach,0,0,0,0,"6,053",2014
North Carolina,Cities,Carrboro,0,0,0,0,"21,240",2014
North Carolina,Cities,Carthage,0,0,0,0,"2,356",2014
North Carolina,Cities,Cary,0,0,0,0,"154,978",2014
