state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
Missouri,Cities,Ash Grove,0,0,0,0,"1,471",2015
Missouri,Cities,Ashland,0,0,0,0,"3,881",2015
Missouri,Cities,Aurora,0,0,0,0,"7,437",2015
Missouri,Cities,Auxvasse,0,0,0,0,989,2015
Missouri,Cities,Ava,0,0,0,0,"2,966",2015
Missouri,Cities,Ballwin,0,0,0,0,"30,526",2015
Missouri,Cities,Bates City,,,,0,219,2015
Missouri,Cities,Battlefield,0,0,0,0,"6,009",2015
Missouri,Cities,Bella Villa,0,0,0,0,737,2015
Missouri,Cities,Belle,0,0,0,0,"1,533",2015
Missouri,Cities,Bellefontaine Neighbors,0,0,0,0,"10,797",2015
Missouri,Cities,Bellerive,0,0,0,0,188,2015
Missouri,Cities,Bellflower,0,0,0,0,364,2015
Missouri,Cities,Bel-Nor,0,0,0,0,"1,483",2015
Missouri,Cities,Bel-Ridge,0,0,0,0,"2,721",2015
Missouri,Cities,Belton,0,0,0,0,"23,170",2015
Missouri,Cities,Berkeley,0,0,0,0,"9,074",2015
Missouri,Cities,Bernie,0,0,0,0,"1,949",2015
Missouri,Cities,Bertrand,0,0,0,0,800,2015
Missouri,Cities,Bethany,0,0,0,0,"3,126",2015
Missouri,Cities,Beverly Hills,0,0,0,0,567,2015
Missouri,Cities,Billings,0,0,0,0,"1,081",2015
Missouri,Cities,Birch Tree,0,0,0,0,667,2015
Missouri,Cities,Bismarck,0,0,0,0,"1,480",2015
Missouri,Cities,Blackburn,0,0,0,0,251,2015
Missouri,Cities,Bloomfield,0,0,0,0,"1,901",2015
Missouri,Cities,Blue Springs,0,0,0,0,"53,792",2015
Missouri,Cities,Bolivar,0,0,0,0,"10,630",2015
Missouri,Cities,Bonne Terre,0,0,0,0,"7,058",2015
Missouri,Cities,Boonville,0,0,0,0,"8,392",2015
Missouri,Cities,Bourbon,0,0,0,0,"1,627",2015
Missouri,Cities,Bowling Green,0,0,0,0,"5,550",2015
Missouri,Cities,Branson,0,0,0,0,"11,517",2015
Missouri,Cities,Branson West,0,0,0,0,446,2015
Missouri,Cities,Braymer,0,0,0,0,841,2015
Missouri,Cities,Breckenridge Hills,0,0,0,0,"4,714",2015
Missouri,Cities,Brentwood,0,0,0,0,"8,041",2015
Missouri,Cities,Bridgeton,0,0,0,0,"11,842",2015
Missouri,Cities,Brookfield,,0,0,0,"4,322",2015
Missouri,Cities,Bucklin,0,0,0,0,442,2015
Missouri,Cities,Buckner,0,0,0,0,"3,070",2015
Missouri,Cities,Buffalo,0,0,0,0,"3,028",2015
Missouri,Cities,Butler,0,0,0,0,"4,105",2015
Missouri,Cities,Butterfield Village,0,0,0,0,462,2015
Missouri,Cities,Byrnes Mill,0,0,0,0,"2,845",2015
Missouri,Cities,Cabool,0,0,0,0,"2,121",2015
Missouri,Cities,California,0,0,0,0,"4,380",2015
Missouri,Cities,Calverton Park,0,0,0,0,"1,286",2015
Missouri,Cities,Camden,,0,0,0,186,2015
Missouri,Cities,Camden Point,,0,0,0,534,2015
Missouri,Cities,Camdenton,0,0,0,0,"3,869",2015
Missouri,Cities,Cameron,0,0,0,0,"9,719",2015
Missouri,Cities,Campbell,0,0,0,0,"1,938",2015
Missouri,Cities,Canalou,0,0,0,0,310,2015
Missouri,Cities,Canton,0,0,0,0,"2,366",2015
Missouri,Cities,Cape Girardeau,0,0,0,0,"39,439",2015
Missouri,Cities,Cardwell,0,0,0,0,694,2015
Missouri,Cities,Carl Junction,0,0,0,0,"7,709",2015
Missouri,Cities,Carrollton,0,0,0,0,"3,637",2015
Missouri,Cities,Carterville,0,0,0,0,"1,841",2015
Missouri,Cities,Carthage,0,0,0,0,"14,234",2015
Missouri,Cities,Caruthersville,0,0,0,0,"5,931",2015
Missouri,Cities,Cassville,0,0,0,0,"3,288",2015
Missouri,Cities,Catron,0,,,,63,2015
Missouri,Cities,Center,0,0,0,0,509,2015
Missouri,Cities,Centralia,0,0,0,0,"4,210",2015
Missouri,Cities,Chaffee,0,0,0,,"2,922",2015
Missouri,Cities,Charlack,0,0,0,0,"1,372",2015
Missouri,Cities,Charleston,0,,0,0,"5,906",2015
Missouri,Cities,Chamois,,0,,,385,2015
Missouri,Cities,Chesterfield,0,0,0,0,"47,848",2015
Missouri,Cities,Chillicothe,0,0,0,0,"9,520",2015
Missouri,Cities,Clarkton,0,0,0,0,"1,243",2015
Missouri,Cities,Claycomo,0,0,0,0,"1,479",2015
Missouri,Cities,Clayton,0,0,0,0,"15,868",2015
Missouri,Cities,Cleveland,0,0,0,0,663,2015
Missouri,Cities,Clever,0,0,0,0,"2,503",2015
Missouri,Cities,Clinton,0,0,0,0,"9,018",2015
Missouri,Cities,Cole Camp,0,0,0,0,"1,110",2015
Missouri,Cities,Concordia,0,0,0,0,"2,374",2015
Missouri,Cities,Conway,0,0,0,0,775,2015
Missouri,Cities,Cool Valley,0,0,0,0,"1,187",2015
Missouri,Cities,Cooter,0,0,,0,441,2015
Missouri,Cities,Corder,0,0,0,0,395,2015
Missouri,Cities,Cottleville,0,0,0,0,"4,104",2015
Missouri,Cities,Country Club Hills,0,0,0,0,"1,270",2015
Missouri,Cities,Country Club Village,0,0,0,0,"2,480",2015
Missouri,Cities,Crane,0,0,0,0,"1,374",2015
Missouri,Cities,Creighton,0,0,0,0,341,2015
Missouri,Cities,Crestwood,0,0,0,0,"11,961",2015
Missouri,Cities,Creve Coeur,0,0,0,0,"17,877",2015
Missouri,Cities,Crocker,0,0,0,0,"1,071",2015
Missouri,Cities,Crystal City,0,0,0,0,"4,835",2015
Missouri,Cities,Crystal Lakes,,0,0,0,348,2015
Missouri,Cities,Cuba,0,0,0,0,"3,393",2015
Missouri,Cities,Curryville,,,0,0,228,2015
Missouri,Cities,Deepwater,0,,,,420,2015
Missouri,Cities,Delta,0,0,0,0,438,2015
Missouri,Cities,Desloge,0,0,0,0,"4,886",2015
Missouri,Cities,De Soto,0,0,0,0,"6,487",2015
Missouri,Cities,Des Peres,0,0,0,0,"8,573",2015
Missouri,Cities,Dexter,0,0,0,0,"7,992",2015
Missouri,Cities,Diamond,0,0,0,0,928,2015
Missouri,Cities,Dixon,0,0,0,0,"1,501",2015
Missouri,Cities,Doniphan,0,0,0,0,"2,003",2015
Missouri,Cities,Doolittle,0,0,0,0,605,2015
Missouri,Cities,Drexel,0,0,0,0,954,2015
Missouri,Cities,Duenweg,0,0,0,0,"1,300",2015
Missouri,Cities,Duquesne,0,0,0,0,"1,727",2015
Missouri,Cities,Easton,,0,0,0,240,2015
Missouri,Cities,East Prairie,0,0,,,"3,184",2015
Missouri,Cities,Edgar Springs,0,0,0,0,203,2015
Missouri,Cities,Edina,0,0,0,0,"1,124",2015
Missouri,Cities,Edmundson,0,0,0,0,837,2015
Missouri,Cities,Eldon,0,0,0,0,"4,671",2015
Missouri,Cities,El Dorado Springs,0,0,0,0,"3,568",2015
Missouri,Cities,Ellisville,0,0,0,0,"9,283",2015
Missouri,Cities,Ellsinore,0,0,0,0,448,2015
Missouri,Cities,Elsberry,0,0,0,0,"1,984",2015
Missouri,Cities,Eminence,0,0,0,0,589,2015
Missouri,Cities,Emma,0,0,0,0,239,2015
Missouri,Cities,Essex,0,,,0,459,2015
Missouri,Cities,Eureka,0,0,0,0,"10,626",2015
Missouri,Cities,Everton,0,0,0,0,299,2015
Missouri,Cities,Excelsior Springs,0,0,0,0,"11,584",2015
Missouri,Cities,Exeter,0,0,,0,769,2015
Missouri,Cities,Fair Grove,0,0,0,0,"1,451",2015
Missouri,Cities,Fair Play,0,0,0,0,462,2015
Missouri,Cities,Fairview,0,0,0,0,382,2015
Missouri,Cities,Farmington,0,0,0,0,"18,321",2015
Missouri,Cities,Fayette,0,0,0,0,"2,713",2015
Missouri,Cities,Ferguson,0,0,0,0,"21,059",2015
Missouri,Cities,Ferrelview,0,0,,0,464,2015
Missouri,Cities,Festus,0,0,0,0,"11,953",2015
Missouri,Cities,Fleming,0,0,0,0,124,2015
Missouri,Cities,Flordell Hills,0,0,0,0,815,2015
Missouri,Cities,Florissant,0,0,0,0,"52,310",2015
Missouri,Cities,Foley,0,0,0,0,167,2015
Missouri,Cities,Fordland,0,0,0,0,803,2015
Missouri,Cities,Foristell,0,0,0,0,516,2015
Missouri,Cities,Forsyth,0,0,0,0,"2,435",2015
Missouri,Cities,Freeman,0,0,0,0,481,2015
Missouri,Cities,Frontenac,0,0,0,0,"3,553",2015
Missouri,Cities,Fulton,0,0,0,0,"12,887",2015
Missouri,Cities,Gallatin,0,0,0,0,"1,747",2015
Missouri,Cities,Garden City,0,0,0,0,"1,624",2015
Missouri,Cities,Gasconade,,,0,0,213,2015
Missouri,Cities,Gerald,0,0,0,0,"1,318",2015
Missouri,Cities,Gideon,0,0,0,0,"1,035",2015
Missouri,Cities,Glasgow,0,0,0,0,"1,106",2015
Missouri,Cities,Glendale,0,0,0,0,"5,926",2015
Missouri,Cities,Glen Echo Park,0,0,0,0,160,2015
Missouri,Cities,Goodman,0,0,0,0,"1,243",2015
Missouri,Cities,Gower,0,0,0,0,"1,474",2015
Missouri,Cities,Grain Valley,0,0,0,0,"13,328",2015
Missouri,Cities,Granby,0,0,0,0,"2,133",2015
Missouri,Cities,Grandview,0,0,0,0,"25,491",2015
Missouri,Cities,Greendale,0,0,0,0,654,2015
Missouri,Cities,Greenfield,0,0,0,0,"1,313",2015
Missouri,Cities,Green Ridge,,0,0,0,493,2015
Missouri,Cities,Greenville,0,0,0,0,490,2015
Missouri,Cities,Greenwood,0,0,0,0,"5,541",2015
Missouri,Cities,Hallsville,0,0,0,0,"1,555",2015
Missouri,Cities,Hamilton,0,0,0,0,"1,694",2015
Missouri,Cities,Hannibal,0,0,0,0,"17,888",2015
Missouri,Cities,Hardin,0,0,0,,543,2015
Missouri,Cities,Harrisonville,0,0,0,0,"9,971",2015
Missouri,Cities,Hartville,0,0,0,0,594,2015
Missouri,Cities,Hawk Point,0,0,0,0,681,2015
Missouri,Cities,Hayti,0,0,0,0,"2,790",2015
Missouri,Cities,Hazelwood,0,0,0,0,"25,659",2015
Missouri,Cities,Henrietta,,,0,0,362,2015
Missouri,Cities,Herculaneum,0,0,0,0,"3,936",2015
Missouri,Cities,Hermann,0,0,0,0,"2,365",2015
Missouri,Cities,Higginsville,0,0,0,0,"4,641",2015
Missouri,Cities,Highlandville,0,0,0,0,939,2015
Missouri,Cities,Hillsboro,0,0,0,0,"3,062",2015
Missouri,Cities,Hillsdale,0,0,0,0,"1,525",2015
Missouri,Cities,Holcomb,0,0,0,0,613,2015
Missouri,Cities,Holden,0,0,0,0,"2,300",2015
Missouri,Cities,Hollister,0,0,0,0,"4,496",2015
Missouri,Cities,Holts Summit,0,0,0,0,"3,590",2015
Missouri,Cities,Hornersville,0,0,0,0,641,2015
Missouri,Cities,Houston,0,0,0,0,"2,077",2015
Missouri,Cities,Howardville,0,0,0,0,366,2015
Missouri,Cities,Humansville,0,0,0,0,"1,034",2015
Missouri,Cities,Huntsville,,,0,0,"1,515",2015
Missouri,Cities,Iberia,0,0,0,0,748,2015
Missouri,Cities,Indian Point,0,0,,0,513,2015
Missouri,Cities,Iron Mountain Lake,0,0,0,0,707,2015
Missouri,Cities,Ironton,0,0,0,0,"1,400",2015
Missouri,Cities,Jackson,0,0,0,0,"14,905",2015
Missouri,Cities,Jasper,0,0,0,0,918,2015
Missouri,Cities,Jefferson City,0,0,0,0,"43,127",2015
Missouri,Cities,Jennings,0,0,0,0,"14,738",2015
Missouri,Cities,Jonesburg,0,0,,0,733,2015
Missouri,Cities,Kahoka,0,0,0,0,"2,042",2015
Missouri,Cities,Kearney,0,0,0,0,"9,475",2015
Missouri,Cities,Kennett,0,0,0,0,"10,763",2015
Missouri,Cities,Kimberling City,0,0,0,0,"2,312",2015
Missouri,Cities,Kimmswick,0,0,0,0,158,2015
Missouri,Cities,King City,0,0,0,0,"1,032",2015
Missouri,Cities,Kinloch,0,0,0,0,299,2015
Missouri,Cities,Kirkwood,0,0,,0,"27,690",2015
Missouri,Cities,Knob Noster,0,0,0,0,"2,811",2015
Missouri,Cities,Laddonia,0,0,0,0,511,2015
Missouri,Cities,Ladue,0,0,0,0,"8,590",2015
Missouri,Cities,La Grange,0,0,0,0,933,2015
Missouri,Cities,Lake Lotawana,0,0,0,0,"1,995",2015
Missouri,Cities,Lake Ozark,0,0,0,0,"1,699",2015
Missouri,Cities,Lakeshire,0,0,0,0,"1,428",2015
Missouri,Cities,Lake St. Louis,0,0,0,0,"15,119",2015
Missouri,Cities,Lake Tapawingo,0,0,0,0,725,2015
Missouri,Cities,Lake Waukomis,0,0,0,0,903,2015
Missouri,Cities,Lake Winnebago,0,0,0,0,"1,137",2015
Missouri,Cities,Lamar,0,0,0,0,"4,402",2015
Missouri,Cities,La Monte,0,,0,0,"1,134",2015
Missouri,Cities,Lanagan,0,0,0,0,412,2015
Missouri,Cities,La Plata,0,0,0,0,"1,346",2015
Missouri,Cities,Lathrop,,,,0,"2,003",2015
Missouri,Cities,Laurie,0,0,0,0,929,2015
Missouri,Cities,Lawson,0,0,0,0,"2,411",2015
Missouri,Cities,Leadington,0,0,0,0,437,2015
Missouri,Cities,Leadwood,0,0,0,0,"1,222",2015
Missouri,Cities,Leasburg,0,0,,0,336,2015
Missouri,Cities,Lebanon,0,0,0,0,"14,682",2015
Missouri,Cities,Lexington,0,0,0,0,"4,573",2015
Missouri,Cities,Liberal,0,0,0,0,727,2015
Missouri,Cities,Liberty,0,0,0,0,"30,668",2015
Missouri,Cities,Licking,0,0,0,0,"3,105",2015
Missouri,Cities,Lilbourn,0,0,0,0,"1,130",2015
Missouri,Cities,Lincoln,0,0,0,0,"1,178",2015
Missouri,Cities,Linn,0,0,0,0,"1,434",2015
Missouri,Cities,Linn Creek,0,0,0,0,244,2015
Missouri,Cities,Lockwood,,,,0,904,2015
Missouri,Cities,Lone Jack,0,0,0,0,"1,088",2015
Missouri,Cities,Louisiana,0,0,0,0,"3,310",2015
Missouri,Cities,Macon,0,0,0,0,"5,481",2015
Missouri,Cities,Malden,0,0,0,0,"4,162",2015
Missouri,Cities,Manchester,0,0,0,0,"18,222",2015
Missouri,Cities,Mansfield,0,0,0,0,"1,253",2015
Missouri,Cities,Maplewood,0,0,0,0,"7,945",2015
Missouri,Cities,Marble Hill,0,0,0,0,"1,514",2015
Missouri,Cities,Marceline,0,0,0,0,"2,135",2015
Missouri,Cities,Marionville,0,0,0,0,"2,174",2015
Missouri,Cities,Marquand,0,0,0,0,208,2015
Missouri,Cities,Marshall,0,0,0,0,"13,032",2015
Missouri,Cities,Marshfield,0,0,0,0,"7,049",2015
Missouri,Cities,Marthasville,0,0,0,0,"1,147",2015
Missouri,Cities,Martinsburg,0,0,0,0,308,2015
Missouri,Cities,Maryland Heights,0,0,0,0,"27,390",2015
Missouri,Cities,Matthews,0,0,0,0,632,2015
Missouri,Cities,Maysville,0,0,0,0,"1,090",2015
Missouri,Cities,Memphis,0,0,0,0,"1,840",2015
Missouri,Cities,Merriam Woods,0,0,0,0,"1,764",2015
Missouri,Cities,Mexico,0,0,0,0,"11,703",2015
Missouri,Cities,Milan,0,0,0,0,"1,848",2015
Missouri,Cities,Miller,0,0,0,0,682,2015
Missouri,Cities,Miner,0,0,0,0,956,2015
Missouri,Cities,Moberly,0,0,0,0,"13,859",2015
Missouri,Cities,Moline Acres,0,0,0,0,"2,431",2015
Missouri,Cities,Monett,0,0,0,0,"8,941",2015
Missouri,Cities,Monroe City,0,0,0,0,"2,467",2015
Missouri,Cities,Montgomery City,0,0,0,0,"2,753",2015
Missouri,Cities,Morehouse,0,0,0,0,919,2015
Missouri,Cities,Moscow Mills,0,0,0,0,"2,560",2015
Missouri,Cities,Mound City,0,0,0,0,"1,047",2015
Missouri,Cities,Mountain Grove,0,0,0,0,"4,652",2015
Missouri,Cities,Mountain View,0,0,0,0,"2,667",2015
Missouri,Cities,Mount Vernon,0,0,0,0,"4,489",2015
Missouri,Cities,Napoleon,0,0,0,0,217,2015
Missouri,Cities,Neosho,0,0,0,0,"12,205",2015
Missouri,Cities,Nevada,0,0,0,0,"8,275",2015
Missouri,Cities,New Bloomfield,0,0,0,0,681,2015
Missouri,Cities,Newburg,0,0,0,0,451,2015
Missouri,Cities,New Florence,0,0,0,0,728,2015
Missouri,Cities,New Franklin,0,0,0,0,"1,086",2015
Missouri,Cities,New Haven,0,0,0,0,"2,092",2015
Missouri,Cities,New London,0,0,0,0,978,2015
Missouri,Cities,New Madrid,0,0,0,0,"2,991",2015
Missouri,Cities,Niangua,0,0,0,0,405,2015
Missouri,Cities,Nixa,0,0,0,0,"20,946",2015
Missouri,Cities,Noel,0,0,0,0,"1,830",2015
Missouri,Cities,Normandy,0,0,0,0,"4,977",2015
Missouri,Cities,North Kansas City,0,0,0,0,"4,397",2015
Missouri,Cities,Northmoor,0,0,0,0,329,2015
Missouri,Cities,Northwoods,0,0,0,0,"4,193",2015
Missouri,Cities,Oak Grove,0,0,0,0,"7,889",2015
Missouri,Cities,Oakland,0,0,0,0,"1,379",2015
Missouri,Cities,Oakview Village,0,0,0,0,395,2015
Missouri,Cities,Odessa,,,,0,"5,141",2015
Missouri,Cities,O'Fallon,0,0,0,0,"85,063",2015
Missouri,Cities,Old Monroe,0,0,,0,284,2015
Missouri,Cities,Olivette,0,0,0,0,"7,868",2015
Missouri,Cities,Oran,0,0,,,"1,271",2015
Missouri,Cities,Oregon,0,0,0,0,766,2015
Missouri,Cities,Oronogo,0,0,0,0,"2,401",2015
Missouri,Cities,Orrick,0,0,0,0,806,2015
Missouri,Cities,Osage Beach,0,0,0,0,"4,406",2015
Missouri,Cities,Osceola,0,0,0,0,907,2015
Missouri,Cities,Owensville,0,0,0,0,"2,612",2015
Missouri,Cities,Ozark,0,0,0,0,"19,110",2015
Missouri,Cities,Pacific,0,0,0,0,"7,139",2015
Missouri,Cities,Palmyra,0,0,0,0,"3,612",2015
Missouri,Cities,Park Hills,0,0,0,0,"8,581",2015
Missouri,Cities,Parkville,0,0,0,0,"6,234",2015
Missouri,Cities,Parma,0,0,,,661,2015
Missouri,Cities,Pasadena Park,0,0,0,0,461,2015
Missouri,Cities,Peculiar,0,0,0,0,"4,839",2015
Missouri,Cities,Perry,0,0,0,0,702,2015
Missouri,Cities,Perryville,0,0,0,0,"8,434",2015
Missouri,Cities,Pevely,0,0,0,0,"5,646",2015
Missouri,Cities,Piedmont,0,0,0,0,"1,983",2015
Missouri,Cities,Pierce City,0,0,0,0,"1,265",2015
Missouri,Cities,Pilot Grove,,0,0,0,759,2015
Missouri,Cities,Pilot Knob,0,0,0,0,720,2015
Missouri,Cities,Pine Lawn,0,0,0,0,"3,462",2015
Missouri,Cities,Pineville,,0,0,0,789,2015
Missouri,Cities,Platte City,0,0,0,0,"4,854",2015
Missouri,Cities,Platte Woods,0,0,0,0,402,2015
Missouri,Cities,Plattsburg,0,0,0,0,"2,243",2015
Missouri,Cities,Pleasant Hill,0,0,0,0,"8,280",2015
Missouri,Cities,Pleasant Hope,0,0,0,0,610,2015
Missouri,Cities,Pleasant Valley,0,0,0,0,"3,079",2015
Missouri,Cities,Polo,0,0,0,0,535,2015
Missouri,Cities,Poplar Bluff,0,0,0,0,"17,289",2015
Missouri,Cities,Portageville,0,0,0,0,"3,137",2015
Missouri,Cities,Potosi,0,0,0,0,"2,673",2015
Missouri,Cities,Purcell,0,0,0,0,393,2015
Missouri,Cities,Purdy,0,0,0,0,"1,098",2015
Missouri,Cities,Puxico,0,,0,0,868,2015
Missouri,Cities,Queen City,0,0,,,584,2015
Missouri,Cities,Randolph,0,0,,,55,2015
Missouri,Cities,Raymore,0,0,0,0,"20,141",2015
Missouri,Cities,Raytown,0,0,0,0,"29,465",2015
Missouri,Cities,Reeds Spring,0,0,0,0,871,2015
Missouri,Cities,Republic,0,0,0,0,"15,910",2015
Missouri,Cities,Rich Hill,0,0,0,0,"1,336",2015
Missouri,Cities,Richland,0,0,0,0,"1,828",2015
Missouri,Cities,Richmond,0,0,0,0,"5,601",2015
Missouri,Cities,Richmond Heights,0,0,0,0,"8,479",2015
Missouri,Cities,Risco,0,0,0,0,327,2015
Missouri,Cities,Riverside,0,0,0,0,"3,132",2015
Missouri,Cities,Riverview,0,0,0,0,"2,835",2015
Missouri,Cities,Rockaway Beach,0,0,0,0,868,2015
Missouri,Cities,Rock Hill,0,0,0,0,"4,645",2015
Missouri,Cities,Rock Port,0,0,0,0,"1,235",2015
Missouri,Cities,Rogersville,0,0,0,0,"3,368",2015
Missouri,Cities,Rosebud,0,0,0,0,407,2015
Missouri,Cities,Salem,0,0,0,0,"5,015",2015
Missouri,Cities,Salisbury,0,0,0,0,"1,577",2015
Missouri,Cities,Sarcoxie,0,0,0,0,"1,294",2015
Missouri,Cities,Savannah,0,0,0,0,"5,142",2015
Missouri,Cities,Scott City,0,0,0,0,"4,488",2015
Missouri,Cities,Sedalia,0,0,0,0,"21,513",2015
Missouri,Cities,Seligman,0,0,0,0,838,2015
Missouri,Cities,Senath,0,0,0,0,"1,727",2015
Missouri,Cities,Seneca,0,0,0,0,"2,407",2015
Missouri,Cities,Seymour,0,0,0,0,"1,947",2015
Missouri,Cities,Shelbina,0,0,0,0,"1,618",2015
Missouri,Cities,Shrewsbury,0,0,0,0,"6,199",2015
Missouri,Cities,Sikeston,0,0,0,0,"16,376",2015
Missouri,Cities,Silex,0,,,0,313,2015
Missouri,Cities,Slater,0,0,0,0,"1,847",2015
Missouri,Cities,Smithville,0,0,0,0,"9,278",2015
Missouri,Cities,Southwest City,0,0,0,0,964,2015
Missouri,Cities,Sparta,0,0,0,,"1,793",2015
Missouri,Cities,St. Ann,0,0,0,0,"12,940",2015
Missouri,Cities,St. Charles,0,0,0,0,"68,624",2015
Missouri,Cities,St. Clair,0,0,0,0,"4,695",2015
Missouri,Cities,Steele,0,0,0,0,"2,114",2015
Missouri,Cities,Steelville,0,0,0,0,"1,727",2015
Missouri,Cities,Ste. Genevieve,0,0,0,0,"4,488",2015
Missouri,Cities,Stewartsville,0,0,,0,732,2015
Missouri,Cities,St. James,0,0,0,0,"4,136",2015
Missouri,Cities,St. John,0,0,0,0,"6,466",2015
Missouri,Cities,St. Marys,0,0,0,0,347,2015
Missouri,Cities,Stover,0,0,0,0,"1,074",2015
Missouri,Cities,Strafford,0,0,0,0,"2,373",2015
Missouri,Cities,Strasburg,0,0,0,0,142,2015
Missouri,Cities,St. Robert,0,0,0,0,"6,146",2015
Missouri,Cities,Sturgeon,0,0,0,0,910,2015
Missouri,Cities,Sugar Creek,0,0,0,0,"3,331",2015
Missouri,Cities,Sullivan,0,0,0,0,"7,044",2015
Missouri,Cities,Summersville,0,0,0,0,498,2015
Missouri,Cities,Sunset Hills,0,0,0,0,"8,535",2015
Missouri,Cities,Sweet Springs,0,0,,0,"1,480",2015
Missouri,Cities,Tarkio,0,0,0,0,"1,481",2015
Missouri,Cities,Terre du Lac,0,0,0,0,"2,355",2015
Missouri,Cities,Thayer,0,0,0,0,"2,237",2015
Missouri,Cities,Tipton,0,0,0,0,"3,380",2015
Missouri,Cities,Town and Country,0,0,0,0,"11,006",2015
Missouri,Cities,Tracy,0,0,0,0,223,2015
Missouri,Cities,Trenton,0,0,0,0,"5,944",2015
Missouri,Cities,Trimble,0,,,,627,2015
Missouri,Cities,Troy,0,0,0,0,"11,542",2015
Missouri,Cities,Truesdale,0,0,0,0,727,2015
Missouri,Cities,Union,0,0,0,0,"11,002",2015
Missouri,Cities,Unionville,0,0,0,0,"1,793",2015
Missouri,Cities,Urbana,0,0,0,0,404,2015
Missouri,Cities,Van Buren,0,0,0,0,833,2015
Missouri,Cities,Vandalia,0,0,0,0,"4,196",2015
Missouri,Cities,Velda City,0,0,0,0,"1,403",2015
Missouri,Cities,Velda Village Hills,0,0,0,0,"1,059",2015
Missouri,Cities,Verona,0,0,0,0,599,2015
Missouri,Cities,Versailles,0,0,0,0,"2,435",2015
Missouri,Cities,Viburnum,0,0,0,0,665,2015
Missouri,Cities,Vienna,0,0,0,0,596,2015
Missouri,Cities,Vinita Park,0,0,0,0,"1,886",2015
Missouri,Cities,Vinita Terrace,,,0,0,278,2015
Missouri,Cities,Walnut Grove,0,0,0,0,759,2015
Missouri,Cities,Wardell,,0,0,0,404,2015
Missouri,Cities,Warrensburg,0,0,0,0,"20,236",2015
Missouri,Cities,Warsaw,0,0,0,0,"2,110",2015
Missouri,Cities,Warson Woods,0,0,0,0,"1,956",2015
Missouri,Cities,Washburn,0,0,0,0,432,2015
Missouri,Cities,Washington,0,0,0,0,"14,030",2015
Missouri,Cities,Waverly,0,0,0,,820,2015
Missouri,Cities,Waynesville,0,0,0,0,"5,478",2015
Missouri,Cities,Weatherby Lake,0,0,0,0,"1,828",2015
Missouri,Cities,Webb City,0,0,0,0,"11,085",2015
Missouri,Cities,Webster Groves,0,0,0,0,"23,236",2015
Missouri,Cities,Wellington,,,0,0,783,2015
Missouri,Cities,Wellston,0,0,0,0,"2,330",2015
Missouri,Cities,Wellsville,0,0,0,0,"1,154",2015
Missouri,Cities,Wentzville,0,0,0,0,"35,084",2015
Missouri,Cities,Weston,0,0,,0,"1,731",2015
Missouri,Cities,West Plains,0,0,0,0,"12,331",2015
Missouri,Cities,West Sullivan,,0,0,0,119,2015
Missouri,Cities,Wheaton,0,0,0,0,695,2015
Missouri,Cities,Willard,0,0,0,0,"5,495",2015
Missouri,Cities,Willow Springs,0,0,0,0,"2,144",2015
Missouri,Cities,Winfield,0,0,0,0,"1,430",2015
Missouri,Cities,Winona,0,0,0,0,"1,317",2015
Missouri,Cities,Wood Heights,0,0,0,0,700,2015
Missouri,Cities,Woodson Terrace,0,0,0,0,"4,071",2015
Missouri,Cities,Wright City,0,0,0,0,"3,476",2015
Missouri,Cities,Wyatt,,,0,0,315,2015
Montana,Cities,Baker,0,0,0,0,"1,955",2015
Montana,Cities,Belgrade,0,0,0,0,"7,882",2015
Montana,Cities,Boulder,0,0,0,0,"1,207",2015
Montana,Cities,Bozeman,0,0,0,0,"42,826",2015
Montana,Cities,Bridger,0,0,0,0,738,2015
Montana,Cities,Chinook,,0,0,0,"1,237",2015
Montana,Cities,Colstrip,0,0,0,0,"2,339",2015
Montana,Cities,Columbia Falls,0,0,0,0,"4,983",2015
Montana,Cities,Columbus,0,0,0,0,"2,021",2015
Montana,Cities,Conrad,0,0,0,0,"2,609",2015
Montana,Cities,Cut Bank,0,0,0,0,"3,025",2015
Montana,Cities,Deer Lodge,0,0,0,0,"2,996",2015
Montana,Cities,Dillon,0,0,0,0,"4,244",2015
Montana,Cities,East Helena,0,0,0,0,"2,071",2015
Montana,Cities,Ennis,0,0,0,0,881,2015
Montana,Cities,Eureka,0,0,0,0,"1,088",2015
Montana,Cities,Fort Benton,0,0,0,0,"1,497",2015
Montana,Cities,Glasgow,0,0,0,0,"3,413",2015
Montana,Cities,Glendive,0,0,0,0,"5,524",2015
Montana,Cities,Great Falls,0,0,0,0,"59,252",2015
Montana,Cities,Hamilton,0,0,0,0,"4,652",2015
Montana,Cities,Havre,0,0,0,0,"9,873",2015
Montana,Cities,Hot Springs,0,0,0,0,553,2015
Montana,Cities,Laurel,0,0,0,0,"6,988",2015
Montana,Cities,Lewistown,0,0,0,0,"5,856",2015
Montana,Cities,Libby,0,0,0,0,"2,659",2015
Montana,Cities,Livingston,0,0,0,0,"7,303",2015
Montana,Cities,Manhattan,0,0,0,0,"1,585",2015
Montana,Cities,Miles City,0,0,0,0,"8,851",2015
Montana,Cities,Missoula,0,0,0,0,"70,553",2015
Montana,Cities,Plains,0,0,0,0,"1,072",2015
Montana,Cities,Polson,0,0,0,0,"4,634",2015
Montana,Cities,St. Ignatius,0,0,0,0,853,2015
