year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookAtMe
,Nan,Nan,Kenton,0,0,0,0,1293,
,Nan,Nan,Kimball,0,0,0,0,1408,
,Nan,Nan,Kingston Springs,0,0,0,0,2781,
,Nan,Nan,La Follette,0,0,0,0,7523,
,Nan,Nan,Lake City,0,0,0,0,1797,
,Nan,Nan,La Vergne,0,0,0,0,32882,
,Nan,Nan,Lebanon,0,0,0,0,26426,
,Nan,Nan,Lenoir City,0,0,0,0,8720,
,Nan,Nan,Lewisburg,0,0,0,0,11200,
,Nan,Nan,Livingston,0,0,0,0,4095,
,Nan,Nan,Lookout Mountain,0,0,0,0,1849,
,Nan,Nan,Loretto,0,0,0,0,1729,
,Nan,Nan,Madisonville,0,0,0,0,4618,
,Nan,Nan,Martin,0,0,0,0,11576,
,Nan,Nan,Maryville,0,0,0,0,27713,
,Nan,Nan,Mason,0,0,0,0,1624,
,Nan,Nan,Maury City,0,0,0,0,680,
,Nan,Nan,Maynardville,0,0,0,0,2435,
,Nan,Nan,McEwen,0,0,0,0,1766,
,Nan,Nan,McKenzie,0,0,0,0,5358,
,Nan,Nan,Medina,0,0,0,0,3510,
,Nan,Nan,Middleton,0,0,0,0,712,
,Nan,Nan,Millersville,0,0,0,0,6498,
,Nan,Nan,Minor Hill,0,0,0,0,542,
,Nan,Nan,Monteagle,0,0,0,0,1203,
,Nan,Nan,Monterey,0,0,0,0,2876,
,Nan,Nan,Mountain City,0,0,0,0,2554,
,Nan,Nan,Mount Carmel,0,0,0,0,5478,
,Nan,Nan,Mount Juliet,0,0,0,0,23885,
,Nan,Nan,Mount Pleasant,0,0,0,0,4602,
,Nan,Nan,Munford,0,0,0,0,5980,
,Nan,Nan,Murfreesboro,0,0,0,0,109736,
,Nan,Nan,Newbern,0,0,0,0,3343,
,Nan,Nan,New Hope,0,0,0,0,1092,
,Nan,Nan,New Johnsonville,0,0,0,0,1969,
,Nan,Nan,New Market,0,0,0,0,1346,
,Nan,Nan,New Tazewell,0,0,0,0,3064,
,Nan,Nan,Niota,0,0,0,0,725,
,Nan,Nan,Nolensville,0,0,0,0,5914,
,Nan,Nan,Norris,0,0,0,0,1504,
,Nan,Nan,Oakland,0,0,0,0,6683,
,Nan,Nan,Obion,0,0,0,0,1129,
,Nan,Nan,Oliver Springs,0,0,0,0,3260,
,Nan,Nan,Oneida,0,0,0,0,3786,
,Nan,Nan,Paris,0,0,0,0,10248,
,Nan,Nan,Parsons,0,0,0,0,2394,
,Nan,Nan,Petersburg,0,0,0,0,549,
,Nan,Nan,Pigeon Forge,0,0,0,0,5928,
,Nan,Nan,Pikeville,0,0,0,0,1623,
,Nan,Nan,Piperton,0,0,0,0,1458,
,Nan,Nan,Pittman Center,0,0,0,0,507,
,Nan,Nan,Plainview,0,0,0,0,2144,
,Nan,Nan,Pleasant View,0,0,0,0,4186,
,Nan,Nan,Powells Crossroads,0,0,0,0,1334,
,Nan,Nan,Pulaski,0,0,0,0,7941,
,Nan,Nan,Puryear,0,0,0,0,677,
,Nan,Nan,Red Bank,0,0,0,0,11756,
,Nan,Nan,Red Boiling Springs,0,0,0,0,1122,
,Nan,Nan,Ridgely,0,0,0,0,1811,
,Nan,Nan,Ridgetop,0,0,0,0,1891,
,Nan,Nan,Ripley,0,0,0,0,8521,
,Nan,Nan,Rockwood,0,0,0,0,5612,
,Nan,Nan,Rogersville,0,0,0,0,4460,
,Nan,Nan,Rossville,0,0,0,0,670,
,Nan,Nan,Rutherford,0,0,0,0,1161,
,Nan,Nan,Rutledge,0,0,0,0,1132,
,Nan,Nan,Saltillo,0,0,0,0,306,
,Nan,Nan,Samburg,0,0,0,0,219,
,Nan,Nan,Savannah,0,0,0,0,7045,
,Nan,Nan,Scotts Hill,0,0,0,0,993,
,Nan,Nan,Selmer,0,0,0,0,4436,
,Nan,Nan,Sewanee,0,0,0,0,2332,
,Nan,Nan,Sharon,0,0,0,0,953,
,Nan,Nan,Shelbyville,0,0,0,0,20518,
,Nan,Nan,Signal Mountain,0,0,0,0,7622,
,Nan,Nan,Smithville,0,0,0,0,4571,
,Nan,Nan,Smyrna,0,0,0,0,40335,
,Nan,Nan,Sneedville,0,0,0,0,1400,
,Nan,Nan,Soddy-Daisy,0,0,0,0,12829,
,Nan,Nan,Somerville,0,0,0,0,3122,
,Nan,Nan,South Carthage,0,0,0,0,1334,
,Nan,Nan,South Fulton,0,0,0,0,2375,
,Nan,Nan,South Pittsburg,0,0,0,0,3019,
,Nan,Nan,Sparta,0,0,0,0,4969,
,Nan,Nan,Spencer,0,0,0,0,1615,
,Nan,Nan,Spring City,0,0,0,0,1999,
,Nan,Nan,St. Joseph,0,0,0,0,789,
,Nan,Nan,Surgoinsville,0,0,0,0,1817,
,Nan,Nan,Sweetwater,0,0,0,0,5816,
,Nan,Nan,Tazewell,0,0,0,0,2238,
,Nan,Nan,Tellico Plains,0,0,0,0,888,
,Nan,Nan,Tiptonville,0,0,0,0,4504,
,Nan,Nan,Toone,0,0,0,0,367,
,Nan,Nan,Townsend,0,0,0,0,452,
,Nan,Nan,Tracy City,0,0,0,0,1494,
,Nan,Nan,Trenton,0,0,0,0,4302,
,Nan,Nan,Trezevant,0,0,0,0,867,
,Nan,Nan,Troy,0,0,0,0,1383,
,Nan,Nan,Tullahoma,0,0,0,0,18823,
,Nan,Nan,Tusculum,0,0,0,0,2687,
,Nan,Nan,Wartburg,0,0,0,0,926,
,Nan,Nan,Wartrace,0,0,0,0,657,
,Nan,Nan,Watauga,0,0,0,0,462,
,Nan,Nan,Watertown,0,0,0,0,1490,
,Nan,Nan,Waverly,0,0,0,0,4142,
,Nan,Nan,Waynesboro,0,0,0,0,2471,
,Nan,Nan,Westmoreland,0,0,0,0,2226,
,Nan,Nan,White Bluff,0,0,0,0,3235,
,Nan,Nan,White Pine,0,0,0,0,2216,
,Nan,Nan,Whiteville,0,0,0,0,4680,
,Nan,Nan,Whitwell,0,0,0,0,1714,
,Nan,Nan,Winfield,0,0,0,0,976,
,Nan,Nan,Woodbury,0,0,0,0,2704,
,Nan,Universities and Colleges,Austin Peay State University,0,0,0,0,10723,
,Nan,Nan,Christian Brothers University,0,0,0,0,1828,
,Nan,Nan,East Tennessee State University,0,0,0,0,14952,
,Nan,Nan,Northeast State Community College,0,0,0,0,6775,
,Nan,Nan,Southwest Tennessee Community College,0,0,0,0,13362,
,Nan,Nan,Tennessee State University,0,0,0,0,8930,
,Nan,Nan,Tennessee Technological University,0,0,0,0,11538,
,Nan,Nan,University of Memphis,0,0,0,0,22420,
,Nan,Nan,University of Tennessee:,Nan,Nan,Nan,Nan,,
,Nan,Nan,Chattanooga,0,0,0,0,10781,
,Nan,Nan,Health Sciences Center3,0,0,0,0,,
,Nan,Nan,Knoxville,0,0,0,0,30300,
,Nan,Nan,Martin,0,0,0,0,8467,
,Nan,Nan,Vanderbilt University,0,0,0,0,12714,
,Nan,Nan,Volunteer State Community College,0,0,0,0,8989,
,Nan,Nan,Walters State Community College,0,0,0,0,6959,
,Nan,Metropolitan Counties,Bradley,0,0,0,0,,
,Nan,Nan,Cannon,0,0,0,0,,
,Nan,Nan,Carter,0,0,0,0,,
,Nan,Nan,Chester,0,0,0,0,,
,Nan,Nan,Dickson,0,0,0,0,,
,Nan,Nan,Fayette,0,0,0,0,,
,Nan,Nan,Grainger,0,0,0,0,,
,Nan,Nan,Hamblen,0,0,0,0,,
,Nan,Nan,Hartsville/Trousdale,0,0,0,0,,
,Nan,Nan,Hawkins,0,0,0,0,,
,Nan,Nan,Hickman,0,0,0,0,,
,Nan,Nan,Loudon,0,0,0,0,,
,Nan,Nan,Macon,0,0,0,0,,
,Nan,Nan,Madison,0,0,0,0,,
,Nan,Nan,Marion,0,0,0,0,,
,Nan,Nan,Polk,0,0,0,0,,
,Nan,Nan,Robertson,0,0,0,0,,
,Nan,Nan,Sequatchie,0,0,0,0,,
,Nan,Nan,Smith,0,0,0,0,,
,Nan,Nan,Tipton,0,0,0,0,,
,Nan,Nan,Unicoi,0,0,0,0,,
,Nan,Nan,Union,0,0,0,0,,
,Nan,Nan,Williamson,0,0,0,0,,
,Nan,Nonmetropolitan Counties,Bedford,0,0,0,0,,
,Nan,Nan,Bledsoe,0,0,0,0,,
,Nan,Nan,Campbell,0,0,0,0,,
,Nan,Nan,Carroll,0,0,0,0,,
,Nan,Nan,Claiborne,0,0,0,0,,
,Nan,Nan,Clay,0,0,0,0,,
,Nan,Nan,Cocke,0,0,0,0,,
,Nan,Nan,Coffee,0,0,0,0,,
,Nan,Nan,Crockett,0,0,0,0,,
,Nan,Nan,Cumberland,0,0,0,0,,
,Nan,Nan,Decatur,0,0,0,0,,
,Nan,Nan,DeKalb,0,0,0,0,,
,Nan,Nan,Dyer,0,0,0,0,,
,Nan,Nan,Fentress,0,0,0,0,,
,Nan,Nan,Franklin,0,0,0,0,,
,Nan,Nan,Giles,0,0,0,0,,
,Nan,Nan,Greene,0,0,0,0,,
,Nan,Nan,Grundy,0,0,0,0,,
,Nan,Nan,Hancock,0,0,0,0,,
,Nan,Nan,Hardeman,0,0,0,0,,
,Nan,Nan,Hardin,0,0,0,0,,
,Nan,Nan,Haywood,0,0,0,0,,
,Nan,Nan,Henderson,0,0,0,0,,
,Nan,Nan,Henry,0,0,0,0,,
,Nan,Nan,Houston,0,0,0,0,,
,Nan,Nan,Humphreys,0,0,0,0,,
,Nan,Nan,Jackson,0,0,0,0,,
,Nan,Nan,Johnson,0,0,0,0,,
,Nan,Nan,Lake,0,0,0,0,,
,Nan,Nan,Lauderdale,0,0,0,0,,
,Nan,Nan,Lawrence,0,0,0,0,,
,Nan,Nan,Lewis,0,0,0,0,,
,Nan,Nan,Lincoln,0,0,0,0,,
,Nan,Nan,Marshall,0,0,0,0,,
,Nan,Nan,McMinn,0,0,0,0,,
,Nan,Nan,McNairy,0,0,0,0,,
,Nan,Nan,Meigs,0,0,0,0,,
,Nan,Nan,Monroe,0,0,0,0,,
,Nan,Nan,Moore,0,0,0,0,,
,Nan,Nan,Morgan,0,0,0,0,,
,Nan,Nan,Obion,0,0,0,0,,
,Nan,Nan,Overton,0,0,0,0,,
,Nan,Nan,Perry,0,0,0,0,,
,Nan,Nan,Pickett,0,0,0,0,,
,Nan,Nan,Putnam,0,0,0,0,,
,Nan,Nan,Rhea,0,0,0,0,,
,Nan,Nan,Roane,0,0,0,0,,
,Nan,Nan,Scott,0,0,0,0,,
,Nan,Nan,Sevier,0,0,0,0,,
,Nan,Nan,Van Buren,0,0,0,0,,
,Nan,Nan,Warren,0,0,0,0,,
,Nan,Nan,Wayne,0,0,0,0,,
,Nan,Nan,Weakley,0,0,0,0,,
,Nan,Nan,White,0,0,0,0,,
,Nan,State Police Agencies,Department of Safety,0,0,0,0,,
,Nan,Other Agencies,Alcoholic Beverage Commission,0,0,0,0,,
,Nan,Nan,Chattanooga Housing Authority,0,0,0,0,,
,Nan,Nan,Chattanooga Metropolitan Airport,0,0,0,0,,
,Nan,Nan,"Department of Correction, Internal Affairs",0,0,0,0,,
,Nan,Nan,Dickson Parks and Recreation,0,0,0,0,,
,Nan,Nan,Drug Task Force:,Nan,Nan,Nan,Nan,,
,Nan,Nan,1st Judicial District,0,0,0,0,,
,Nan,Nan,2nd Judicial District,0,0,0,0,,
,Nan,Nan,3rd Judicial District,0,0,0,0,,
,Nan,Nan,4th Judicial District,0,0,0,0,,
,Nan,Nan,5th Judicial District,0,0,0,0,,
,Nan,Nan,8th Judicial District,0,0,0,0,,
,Nan,Nan,9th Judicial District,0,0,0,0,,
,Nan,Nan,10th Judicial District,0,0,0,0,,
,Nan,Nan,12th Judicial District,0,0,0,0,,
,Nan,Nan,13th Judicial District,0,0,0,0,,
,Nan,Nan,14th Judicial District,0,0,0,0,,
,Nan,Nan,15th Judicial District,0,0,0,0,,
,Nan,Nan,17th Judicial District,0,0,0,0,,
,Nan,Nan,18th Judicial District,0,0,0,0,,
,Nan,Nan,19th Judicial District,0,0,0,0,,
,Nan,Nan,21st Judicial District,0,0,0,0,,
,Nan,Nan,22nd Judicial District,0,0,0,0,,
,Nan,Nan,23rd Judicial District,0,0,0,0,,
,Nan,Nan,24th Judicial District,0,0,0,0,,
,Nan,Nan,25th Judicial District,0,0,0,0,,
,Nan,Nan,27th Judicial District,0,0,0,0,,
,Nan,Nan,31st Judicial District,0,0,0,0,,
,Nan,Nan,Knoxville Metropolitan Airport,0,0,0,0,,
,Nan,Nan,Memphis International Airport,0,0,0,0,,
,Nan,Nan,Metropolitan Nashville Park Police,0,0,0,0,,
,Nan,Nan,Nashville International Airport,0,0,0,0,,
,Nan,Nan,Smyrna/Rutherford County Airport Authority,0,0,0,0,,
,Nan,Nan,State Fire Marshal,0,0,0,0,,
,Nan,Nan,State Park Rangers:,Nan,Nan,Nan,Nan,,
,Nan,Nan,Bicentennial Capital Mall,0,0,0,0,,
,Nan,Nan,Big Hill Pond,0,0,0,0,,
,Nan,Nan,Big Ridge,0,0,0,0,,
,Nan,Nan,Bledsoe Creek,0,0,0,0,,
,Nan,Nan,Booker T. Washington,0,0,0,0,,
,Nan,Nan,Burgess Falls Natural Area,0,0,0,0,,
,Nan,Nan,Cedars of Lebanon,0,0,0,0,,
,Nan,Nan,Chickasaw,0,0,0,0,,
,Nan,Nan,Cove Lake,0,0,0,0,,
,Nan,Nan,Cumberland Mountain,0,0,0,0,,
,Nan,Nan,Cumberland Trail,0,0,0,0,,
,Nan,Nan,David Crockett,0,0,0,0,,
,Nan,Nan,Davy Crockett Birthplace,0,0,0,0,,
,Nan,Nan,Dunbar Cave Natural Area,0,0,0,0,,
,Nan,Nan,Edgar Evins,0,0,0,0,,
,Nan,Nan,Fall Creek Falls,0,0,0,0,,
,Nan,Nan,Fort Loudon State Historical Park,0,0,0,0,,
,Nan,Nan,Fort Pillow State Historical Park,0,0,0,0,,
,Nan,Nan,Frozen Head Natural Area,0,0,0,0,,
,Nan,Nan,Harpeth Scenic Rivers,0,0,0,0,,
,Nan,Nan,Harrison Bay,0,0,0,0,,
,Nan,Nan,Henry Horton,0,0,0,0,,
,Nan,Nan,Hiwassee/Ocoee State Scenic Rivers,0,0,0,0,,
,Nan,Nan,Indian Mountain,0,0,0,0,,
,Nan,Nan,Johnsonville State Historical Park,0,0,0,0,,
,Nan,Nan,Long Hunter,0,0,0,0,,
,Nan,Nan,Meeman-Shelby Forest,0,0,0,0,,
,Nan,Nan,Montgomery Bell,0,0,0,0,,
,Nan,Nan,Mousetail Landing,0,0,0,0,,
,Nan,Nan,Natchez Trace,0,0,0,0,,
,Nan,Nan,Nathan Bedford Forrest,0,0,0,0,,
,Nan,Nan,Norris Dam,0,0,0,0,,
,Nan,Nan,Old Stone Fort State Archaeological Park,0,0,0,0,,
,Nan,Nan,Panther Creek,0,0,0,0,,
,Nan,Nan,Paris Landing,0,0,0,0,,
,Nan,Nan,Pickett,0,0,0,0,,
,Nan,Nan,Pickwick Landing,0,0,0,0,,
,Nan,Nan,Pinson Mounds State Archaeological Park,0,0,0,0,,
,Nan,Nan,Radnor Lake Natural Area,0,0,0,0,,
,Nan,Nan,Red Clay State Historical Park,0,0,0,0,,
,Nan,Nan,Reelfoot Lake,0,0,0,0,,
,Nan,Nan,Roan Mountain,0,0,0,0,,
,Nan,Nan,Rock Island,0,0,0,0,,
,Nan,Nan,Sgt. Alvin C. York,0,0,0,0,,
,Nan,Nan,South Cumberland Recreation Area,0,0,0,0,,
,Nan,Nan,Standing Stone,0,0,0,0,,
,Nan,Nan,Sycamore Shoals State Historic Park,0,0,0,0,,
,Nan,Nan,Tim's Ford,0,0,0,0,,
,Nan,Nan,T.O. Fuller,0,0,0,0,,
,Nan,Nan,Warrior's Path,0,0,0,0,,
,Nan,Nan,TennCare Office of Inspector General,0,0,0,0,,
,Nan,Nan,"Tennessee Department of Revenue, Special Investigations Unit",0,Nan,0,Nan,,
,Nan,Nan,Tri-Cities Regional Airport,0,0,0,0,,
,Nan,Nan,West Tennessee Violent Crime Task Force,0,0,0,0,,
,Nan,Nan,Wildlife Resources Agency:,Nan,Nan,Nan,Nan,,
,Nan,Nan,Region 1,0,0,0,0,,
,Nan,Nan,Region 2,0,0,0,0,,
,Nan,Nan,Region 3,0,0,0,0,,
,Nan,Nan,Region 4,0,0,0,0,,
,Texas,Cities,Abernathy,0,0,0,0,2864,
,Nan,Nan,Abilene,0,0,0,0,119526,
,Nan,Nan,Addison,0,0,0,0,13331,
,Nan,Nan,Alamo,0,0,0,0,18739,
,Nan,Nan,Alamo Heights,0,0,0,0,7179,
,Nan,Nan,Alice,0,0,0,0,19506,
,Nan,Nan,Alpine,0,0,0,0,6029,
,Nan,Nan,Alton,0,0,0,0,12601,
,Nan,Nan,Alvarado,0,0,0,0,3865,
,Nan,Nan,Amarillo,0,0,0,0,194708,
,Nan,Nan,Andrews,0,0,0,0,11321,
,Nan,Nan,Angleton,0,0,0,0,19259,
,Nan,Nan,Anna,0,0,0,0,8423,
,Nan,Nan,Anson,0,0,0,0,2481,
,Nan,Nan,Aransas Pass,0,0,0,0,8377,
,Nan,Nan,Archer City,0,0,0,0,1873,
,Nan,Nan,Arcola,0,0,0,0,1677,
,Nan,Nan,Argyle,0,0,0,0,3351,
,Nan,Nan,Arlington,0,0,0,0,373128,
,Nan,Nan,Arp,0,0,0,0,990,
,Nan,Nan,Athens,0,0,0,0,12977,
,Nan,Nan,Atlanta,0,0,0,0,5794,
,Nan,Nan,Aubrey,0,0,0,0,2650,
,Nan,Nan,Azle,0,0,0,0,11177,
,Nan,Nan,Baird,0,0,0,0,1527,
,Nan,Nan,Balch Springs,0,0,0,0,24227,
,Nan,Nan,Balcones Heights,0,0,0,0,3003,
,Nan,Nan,Ballinger,0,0,0,0,3846,
,Nan,Nan,Bangs,0,0,0,0,1637,
,Nan,Nan,Bastrop,0,0,0,0,7370,
,Nan,Nan,Bay City,0,0,0,0,17985,
,Nan,Nan,Bayou Vista,0,0,0,0,1569,
,Nan,Nan,Baytown,0,0,0,0,73313,
,Nan,Nan,Bee Cave,0,0,0,0,4008,
,Nan,Nan,Beeville,0,0,0,0,13134,
,Nan,Nan,Bellaire,0,0,0,0,17210,
,Nan,Nan,Bellmead,0,0,0,0,10109,
,Nan,Nan,Bellville,0,0,0,0,4183,
,Nan,Nan,Belton,0,0,0,0,18599,
,Nan,Nan,Benbrook,0,0,0,0,21681,
,Nan,Nan,Bertram,0,0,0,0,1381,
,Nan,Nan,Beverly Hills,0,0,0,0,2037,
,Nan,Nan,Big Sandy,0,0,0,0,1371,
,Nan,Nan,Big Spring,0,0,0,0,27856,
,Nan,Nan,Bishop,0,0,0,0,3200,
,Nan,Nan,Blanco,0,0,0,0,1776,
,Nan,Nan,Bloomburg,0,0,0,0,413,
,Nan,Nan,Blue Mound,0,0,0,0,2444,
,Nan,Nan,Boerne,0,0,0,0,10691,
,Nan,Nan,Bogata,0,0,0,0,1177,
,Nan,Nan,Bonham,0,0,0,0,10340,
,Nan,Nan,Borger,0,0,0,0,13530,
,Nan,Nan,Bovina,0,0,0,0,1907,
,Nan,Nan,Bowie,0,0,0,0,5328,
,Nan,Nan,Brackettville,0,0,0,0,1724,
,Nan,Nan,Brady,0,0,0,0,5644,
,Nan,Nan,Brazoria,0,0,0,0,3083,
,Nan,Nan,Breckenridge,0,0,0,0,5902,
,Nan,Nan,Bremond,0,0,0,0,949,
,Nan,Nan,Brenham,0,0,0,0,16047,
,Nan,Nan,Bridge City,0,0,0,0,8005,
,Nan,Nan,Bridgeport,0,0,0,0,6102,
,Nan,Nan,Brookshire,0,0,0,0,4801,
,Nan,Nan,Brookside Village,0,0,0,0,1555,
,Nan,Nan,Brownfield,0,0,0,0,9860,
,Nan,Nan,Brownsville,0,0,0,0,178706,
,Nan,Nan,Brownwood,0,0,0,0,19694,
,Nan,Nan,Bruceville-Eddy,0,0,0,0,1506,
,Nan,Nan,Bryan,0,0,0,0,77804,
,Nan,Nan,Buda,0,0,0,0,7449,
,Nan,Nan,Bullard,0,0,0,0,2515,
,Nan,Nan,Bulverde,0,0,0,0,4727,
,Nan,Nan,Burkburnett,0,0,0,0,11038,
,Nan,Nan,Burleson,0,0,0,0,37462,
,Nan,Nan,Burnet,0,0,0,0,6113,
,Nan,Nan,Cactus,0,0,0,0,3246,
,Nan,Nan,Caddo Mills,0,0,0,0,1366,
,Nan,Nan,Caldwell,0,0,0,0,4190,
,Nan,Nan,Calvert,0,0,0,0,1217,
,Nan,Nan,Cameron,0,0,0,0,5669,
,Nan,Nan,Canton,0,0,0,0,3656,
,Nan,Nan,Canyon,0,0,0,0,13583,
,Nan,Nan,Carthage,0,0,0,0,6922,
,Nan,Nan,Castle Hills,0,0,0,0,4203,
,Nan,Nan,Castroville,0,0,0,0,2736,
,Nan,Nan,Celina,0,0,0,0,6155,
,Nan,Nan,Center,0,0,0,0,5302,
,Nan,Nan,Childress,0,0,0,0,6233,
,Nan,Nan,Chillicothe,0,0,0,0,722,
,Nan,Nan,Cibolo,0,0,0,0,15672,
,Nan,Nan,Cisco,0,0,0,0,3981,
,Nan,Nan,Clarksville,0,0,0,0,3354,
,Nan,Nan,Cleburne,0,0,0,0,29954,
,Nan,Nan,Cleveland,0,0,0,0,7836,
,Nan,Nan,Clifton,0,0,0,0,3514,
,Nan,Nan,Clint,0,0,0,0,945,
,Nan,Nan,Clute,0,0,0,0,11447,
,Nan,Nan,Clyde,0,0,0,0,3791,
,Nan,Nan,Cockrell Hill,0,0,0,0,4281,
,Nan,Nan,Coleman,0,0,0,0,4808,
,Nan,Nan,College Station,0,0,0,0,95832,
,Nan,Nan,Colleyville,0,0,0,0,23287,
,Nan,Nan,Collinsville,0,0,0,0,1658,
,Nan,Nan,Colorado City,0,0,0,0,4233,
,Nan,Nan,Columbus,0,0,0,0,3732,
,Nan,Nan,Comanche,0,0,0,0,4426,
,Nan,Nan,Combes,0,0,0,0,2956,
,Nan,Nan,Commerce,0,0,0,0,8248,
,Nan,Nan,Conroe,0,0,0,0,57390,
,Nan,Nan,Converse,0,0,0,0,18581,
,Nan,Nan,Coppell,0,0,0,0,39472,
,Nan,Nan,Corinth,0,0,0,0,20354,
,Nan,Nan,Corrigan,0,0,0,0,1629,
,Nan,Nan,Cottonwood Shores,0,0,0,0,1147,
,Nan,Nan,Crandall,0,0,0,0,2918,
,Nan,Nan,Crane,0,0,0,0,3424,
,Nan,Nan,Crockett,0,0,0,0,7096,
,Nan,Nan,Crosbyton,0,0,0,0,1778,
,Nan,Nan,Crowell,0,0,0,0,968,
,Nan,Nan,Crowley,0,0,0,0,13108,
,Nan,Nan,Crystal City,0,0,0,0,7288,
,Nan,Nan,Cuero,0,0,0,0,6985,
,Nan,Nan,Cumby,0,0,0,0,793,
,Nan,Nan,Daingerfield,0,0,0,0,2614,
,Nan,Nan,Dalhart,0,0,0,0,8097,
,Nan,Nan,Dalworthington Gardens,0,0,0,0,2307,
,Nan,Nan,Danbury,0,0,0,0,1751,
,Nan,Nan,Dayton,0,0,0,0,7394,
,Nan,Nan,Decatur,0,0,0,0,6169,
,Nan,Nan,Deer Park,0,0,0,0,32684,
,Nan,Nan,De Kalb,0,0,0,0,1735,
,Nan,Nan,De Leon,0,0,0,0,2293,
,Nan,Nan,Del Rio,0,0,0,0,36340,
,Nan,Nan,Denver City,0,0,0,0,4573,
,Nan,Nan,DeSoto,0,0,0,0,50079,
,Nan,Nan,Devine,0,0,0,0,4442,
,Nan,Nan,Diboll,0,0,0,0,4876,
,Nan,Nan,Dickinson,0,0,0,0,19073,
,Nan,Nan,Dilley,0,0,0,0,3976,
,Nan,Nan,Dimmitt,0,0,0,0,4485,
,Nan,Nan,Donna,0,0,0,0,16130,
,Nan,Nan,Double Oak,0,0,0,0,2927,
,Nan,Nan,Driscoll,0,0,0,0,755,
,Nan,Nan,Dublin,0,0,0,0,3731,
,Nan,Nan,Dumas,0,0,0,0,15000,
,Nan,Nan,Duncanville,0,0,0,0,39335,
,Nan,Nan,Eagle Lake,0,0,0,0,3716,
,Nan,Nan,Eagle Pass,0,0,0,0,26800,
,Nan,Nan,Early,0,0,0,0,2820,
,Nan,Nan,Eastland,0,0,0,0,4043,
,Nan,Nan,East Mountain,0,0,0,0,814,
,Nan,Nan,Edcouch,0,0,0,0,3228,
,Nan,Nan,Edgewood,0,0,0,0,1471,
,Nan,Nan,Edinburg,0,0,0,0,78722,
,Nan,Nan,Edna,0,0,0,0,5615,
,Nan,Nan,El Campo,0,0,0,0,11846,
,Nan,Nan,Electra,0,0,0,0,2850,
,Nan,Nan,Elgin,0,0,0,0,8306,
,Nan,Nan,Elsa,0,0,0,0,5779,
,Nan,Nan,Ennis,0,0,0,0,18903,
,Nan,Nan,Euless,0,0,0,0,52356,
,Nan,Nan,Everman,0,0,0,0,6237,
,Nan,Nan,Fairfield,0,0,0,0,3013,
,Nan,Nan,Fair Oaks Ranch,0,0,0,0,6112,
,Nan,Nan,Falfurrias,0,0,0,0,5086,
,Nan,Nan,Farmers Branch,0,0,0,0,29218,
,Nan,Nan,Farmersville,0,0,0,0,3370,
,Nan,Nan,Farwell,0,0,0,0,1392,
,Nan,Nan,Ferris,0,0,0,0,2487,
,Nan,Nan,Flatonia,0,0,0,0,1412,
,Nan,Nan,Florence,0,0,0,0,1160,
,Nan,Nan,Floresville,0,0,0,0,6584,
,Nan,Nan,Flower Mound,0,0,0,0,66030,
,Nan,Nan,Floydada,0,0,0,0,3102,
,Nan,Nan,Forest Hill,0,0,0,0,12615,
,Nan,Nan,Fort Stockton,0,0,0,0,8457,
,Nan,Nan,Frankston,0,0,0,0,1255,
,Nan,Nan,Fredericksburg,0,0,0,0,10752,
,Nan,Nan,Freeport,0,0,0,0,12303,
,Nan,Nan,Freer,0,0,0,0,2877,
,Nan,Nan,Friendswood,0,0,0,0,36558,
,Nan,Nan,Friona,0,0,0,0,4210,
,Nan,Nan,Frisco,0,0,0,0,119451,
,Nan,Nan,Gainesville,0,0,0,0,16339,
,Nan,Nan,Galena Park,0,0,0,0,11116,
,Nan,Nan,Ganado,0,0,0,0,2045,
,Nan,Nan,Garden Ridge,0,0,0,0,3328,
,Nan,Nan,Gatesville,0,0,0,0,16082,
,Nan,Nan,Georgetown,0,0,0,0,48397,
,Nan,Nan,Giddings,0,0,0,0,4984,
,Nan,Nan,Gilmer,0,0,0,0,5008,
,Nan,Nan,Gladewater,0,0,0,0,6577,
,Nan,Nan,Glenn Heights,0,0,0,0,11515,
,Nan,Nan,Godley,0,0,0,0,1030,
,Nan,Nan,Gonzales,0,0,0,0,7389,
,Nan,Nan,Gorman,0,0,0,0,1106,
,Nan,Nan,Graham,0,0,0,0,9090,
,Nan,Nan,Granbury,0,0,0,0,8146,
,Nan,Nan,Grand Prairie,0,0,0,0,179087,
,Nan,Nan,Grand Saline,0,0,0,0,3202,
,Nan,Nan,Granger,0,0,0,0,1449,
,Nan,Nan,Granite Shoals,0,0,0,0,5013,
,Nan,Nan,Grapeland,0,0,0,0,1520,
,Nan,Nan,Grapevine,0,0,0,0,47309,
,Nan,Nan,Greenville,0,0,0,0,26095,
,Nan,Nan,Gregory,0,0,0,0,1947,
,Nan,Nan,Groesbeck,0,0,0,0,4419,
,Nan,Nan,Groves,0,0,0,0,16484,
,Nan,Nan,Gruver,0,0,0,0,1219,
,Nan,Nan,Gun Barrel City,0,0,0,0,5791,
,Nan,Nan,Hale Center,0,0,0,0,2299,
,Nan,Nan,Hallsville,0,0,0,0,3652,
,Nan,Nan,Haltom City,0,0,0,0,43301,
,Nan,Nan,Hamlin,0,0,0,0,2169,
,Nan,Nan,Harker Heights,0,0,0,0,27262,
,Nan,Nan,Harlingen,0,0,0,0,66214,
,Nan,Nan,Haskell,0,0,0,0,3392,
