state,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
New York,Salamanca,0,0,1,0,5691,2013
New York,Salamanca,0,0,0,0,5653,2014
New York,Salamanca,0,0,0,0,5614,2015
New York,Salamanca,0,0,0,0,5545,2016
Georgia,Sale City,0,0,0,0,350,2016
Arkansas,Salem,0,0,0,0,1591,2010
Arkansas,Salem,0,0,0,0,1647,2011
Arkansas,Salem,0,0,0,0,1647,2012
Arkansas,Salem,0,0,0,0,1650,2013
Arkansas,Salem,0,0,0,0,1652,2014
Arkansas,Salem,0,0,0,0,1621,2015
Arkansas,Salem,0,0,0,0,1635,2016
Illinois,Salem,0,1,0,0,7180,2010
Illinois,Salem,0,0,0,0,7508,2011
Illinois,Salem,0,0,0,0,7465,2012
Illinois,Salem,0,0,0,0,7349,2013
Illinois,Salem,0,0,0,0,7318,2014
Illinois,Salem,0,0,0,0,7298,2015
Illinois,Salem,0,1,0,0,7249,2016
Indiana,Salem,0,0,0,0,6216,2014
Massachusetts,Salem,DNR,DNR,2,DNR,41017,2010
Massachusetts,Salem,0,2,0,0,41592,2011
Massachusetts,Salem,DNR,DNR,2,0,42025,2012
Massachusetts,Salem,0,0,0,1,42468,2013
Massachusetts,Salem,1,1,1,1,42847,2014
Massachusetts,Salem,3,1,2,1,43090,2015
Massachusetts,Salem,0,2,3,0,42888,2016
Missouri,Salem,0,0,0,0,4898,2010
Missouri,Salem,0,0,0,0,4968,2011
Missouri,Salem,0,0,0,0,4965,2012
Missouri,Salem,0,0,0,0,4966,2013
Missouri,Salem,0,0,0,0,5020,2014
Missouri,Salem,0,0,0,0,5015,2015
Missouri,Salem,0,0,0,0,4998,2016
New Hampshire,Salem,0,0,0,0,28814,2011
New Hampshire,Salem,0,0,0,0,28926,2012
New Hampshire,Salem,0,0,0,0,28882,2013
New Hampshire,Salem,0,0,0,0,28921,2014
New Hampshire,Salem,0,0,0,0,29086,2015
New Hampshire,Salem,0,0,0,0,28949,2016
New Jersey,Salem,0,0,0,0,5855,2010
New Jersey,Salem,0,0,0,0,5163,2011
New Jersey,Salem,0,0,0,0,5158,2012
New Jersey,Salem,0,0,1,0,5175,2013
New Jersey,Salem,0,0,0,0,4996,2014
New Jersey,Salem,0,0,0,0,4933,2015
New Jersey,Salem,DNR,0,0,0,4849,2016
Ohio,Salem,0,0,1,1,11676,2010
Ohio,Salem,0,1,0,0,12312,2011
Ohio,Salem,0,1,1,0,12269,2012
Ohio,Salem,0,0,0,0,12115,2013
Ohio,Salem,0,0,0,0,12085,2014
Ohio,Salem,0,0,0,0,12033,2015
Ohio,Salem,1,0,3,0,11943,2016
Oregon,Salem,3,1,1,1,155820,2010
Oregon,Salem,0,5,1,0,156283,2011
Oregon,Salem,1,1,1,1,157353,2012
Oregon,Salem,9,3,2,0,158234,2013
Oregon,Salem,2,0,2,0,162028,2014
Oregon,Salem,0,2,3,1,163320,2015
Oregon,Salem,3,1,2,2,166508,2016
South Carolina,Salem,0,0,DNR,DNR,133,2010
South Carolina,Salem,0,0,0,0,136,2012
South Carolina,Salem,0,0,0,0,135,2013
South Carolina,Salem,0,0,0,0,150,2014
South Carolina,Salem,0,0,0,0,147,2015
South Carolina,Salem,0,0,0,0,148,2016
Utah,Salem,0,0,0,0,6906,2010
Utah,Salem,0,0,0,0,6547,2011
Utah,Salem,0,0,0,0,6692,2012
Utah,Salem,0,0,0,0,6867,2013
Utah,Salem,0,0,0,0,7052,2014
Utah,Salem,0,0,0,0,7446,2015
Utah,Salem,0,0,0,0,7696,2016
Virginia,Salem,0,0,0,0,25623,2010
Virginia,Salem,0,0,0,0,25098,2011
Virginia,Salem,0,0,0,0,25236,2012
Virginia,Salem,0,0,0,0,25066,2013
Virginia,Salem,0,0,0,0,25415,2014
Virginia,Salem,0,0,0,0,25556,2015
Virginia,Salem,0,0,0,0,25396,2016
West Virginia,Salem,0,0,0,0,2078,2010
Pennsylvania,Salem Township,0,0,0,0,4252,2013
Pennsylvania,"Salem Township, Luzerne County",0,0,0,0,4268,2011
Pennsylvania,Salem Township: Luzerne County,0,0,0,0,4121,2010
Pennsylvania,Salem Township: Luzerne County,0,0,0,0,4257,2012
Pennsylvania,Salem Township: Luzerne County,0,0,0,0,4225,2014
Pennsylvania,Salem Township: Luzerne County,0,0,DNR,0,4210,2015
Pennsylvania,Salem Township: Luzerne County,0,0,0,0,4197,2016
North Carolina,Salemburg,0,0,0,0,458,2010
North Carolina,Salemburg,0,0,0,0,441,2011
North Carolina,Salemburg,0,0,0,0,441,2012
North Carolina,Salemburg,0,0,0,0,435,2013
North Carolina,Salemburg,0,0,0,0,442,2014
North Carolina,Salemburg,0,0,0,0,437,2015
North Carolina,Salemburg,0,0,0,0,436,2016
Colorado,Salida,0,0,0,0,5337,2010
Colorado,Salida,0,0,0,0,5327,2011
Colorado,Salida,0,0,0,0,5347,2012
Colorado,Salida,0,0,0,0,5346,2013
Colorado,Salida,0,0,0,0,5454,2014
Colorado,Salida,0,0,0,0,5450,2015
Colorado,Salida,0,0,0,0,5516,2016
Kansas,Salina,0,1,2,0,46547,2010
Kansas,Salina,2,2,0,0,48010,2011
Kansas,Salina,0,0,1,3,48155,2012
Kansas,Salina,0,0,0,0,48120,2013
Kansas,Salina,0,2,0,0,47850,2014
Kansas,Salina,0,0,1,2,47874,2015
Kansas,Salina,0,0,1,2,47805,2016
Oklahoma,Salina,DNR,DNR,0,0,1378,2015
Oklahoma,Salina,0,0,0,0,1381,2016
Utah,Salina,0,0,0,0,2324,2010
Utah,Salina,0,0,0,0,2537,2011
Utah,Salina,0,0,0,0,2543,2012
Utah,Salina,0,0,0,0,2492,2013
Utah,Salina,0,0,0,0,2506,2014
Utah,Salina,0,0,DNR,0,2495,2015
Utah,Salina,DNR,0,0,0,2527,2016
California,Salinas,0,0,0,0,144242,2010
California,Salinas,0,1,0,1,152210,2011
California,Salinas,0,0,0,0,154413,2012
California,Salinas,0,0,0,2,155742,2013
California,Salinas,0,1,0,0,156908,2014
California,Salinas,0,0,2,1,158185,2015
California,Salinas,0,1,0,0,158729,2016
Michigan,Saline,0,0,0,0,8942,2010
Michigan,Saline,0,0,0,1,8803,2011
Michigan,Saline,0,0,0,1,8899,2012
Michigan,Saline,0,0,0,1,9028,2013
Michigan,Saline,0,1,0,0,9146,2014
Michigan,Saline,1,0,0,0,9246,2015
Michigan,Saline,0,0,1,0,9158,2016
Ohio,Saline Township,0,0,0,0,1316,2010
Ohio,Saline Township,DNR,0,0,DNR,1354,2011
Ohio,Saline Township,0,0,0,0,1336,2012
Ohio,Saline Township,0,0,DNR,DNR,1312,2013
Ohio,Saline Township,0,0,0,0,1298,2014
Ohio,Saline Township,0,0,0,0,1295,2015
Ohio,Saline Township,0,0,0,0,1290,2016
Ohio,Salineville,0,1,0,0,1307,2012
Ohio,Salineville,0,0,0,0,1289,2013
Ohio,Salineville,0,0,0,0,1281,2014
Ohio,Salineville,0,0,0,0,1277,2015
Ohio,Salineville,0,0,0,0,1266,2016
Maryland,Salisbury,0,0,0,0,29046,2010
Maryland,Salisbury,0,0,0,0,30631,2011
Maryland,Salisbury,0,0,0,0,30778,2012
Maryland,Salisbury,0,0,0,0,31517,2013
Maryland,Salisbury,2,0,0,0,31779,2014
Maryland,Salisbury,0,0,0,0,33125,2015
Maryland,Salisbury,0,0,0,0,33417,2016
Massachusetts,Salisbury,0,0,0,0,8612,2010
Massachusetts,Salisbury,0,0,0,0,8333,2011
Massachusetts,Salisbury,0,0,0,0,8422,2012
Massachusetts,Salisbury,0,0,0,0,8490,2013
Massachusetts,Salisbury,0,0,0,0,8676,2014
Massachusetts,Salisbury,0,0,1,0,8813,2015
Massachusetts,Salisbury,0,0,0,0,9425,2016
Missouri,Salisbury,0,0,0,0,1513,2010
Missouri,Salisbury,0,0,0,0,1624,2011
Missouri,Salisbury,0,0,0,0,1600,2012
Missouri,Salisbury,0,0,0,0,1565,2013
Missouri,Salisbury,0,0,0,0,1560,2014
Missouri,Salisbury,0,0,0,0,1577,2015
Missouri,Salisbury,0,0,0,0,1550,2016
North Carolina,Salisbury,1,1,0,0,31106,2010
North Carolina,Salisbury,1,1,0,1,34089,2011
North Carolina,Salisbury,1,1,0,2,33919,2012
North Carolina,Salisbury,0,0,0,1,33626,2013
North Carolina,Salisbury,1,0,0,0,33627,2014
North Carolina,Salisbury,0,1,2,0,33761,2015
North Carolina,Salisbury,0,1,0,2,34121,2016
Pennsylvania,Salisbury Township,0,0,0,0,14197,2010
Pennsylvania,Salisbury Township,0,0,0,0,13548,2011
Pennsylvania,Salisbury Township,0,0,0,0,13657,2012
Pennsylvania,Salisbury Township,0,0,0,0,13672,2013
Pennsylvania,Salisbury Township,0,0,0,0,13646,2014
Pennsylvania,Salisbury Township,0,DNR,DNR,0,13715,2015
Pennsylvania,Salisbury Township,0,0,0,0,13762,2016
South Carolina,Salley,0,0,0,0,418,2010
South Carolina,Salley,0,0,0,0,403,2011
South Carolina,Salley,0,0,0,0,404,2012
South Carolina,Salley,0,0,1,0,412,2013
South Carolina,Salley,0,0,0,0,417,2014
South Carolina,Salley,0,0,0,DNR,418,2015
South Carolina,Salley,0,0,DNR,DNR,420,2016
Oklahoma,Sallisaw,0,1,0,0,8985,2010
Oklahoma,Sallisaw,0,0,0,0,8975,2011
Oklahoma,Sallisaw,0,0,1,0,8929,2012
Oklahoma,Sallisaw,0,0,0,0,8586,2013
Oklahoma,Sallisaw,0,0,0,0,8559,2014
Oklahoma,Sallisaw,0,1,0,0,8581,2015
Oklahoma,Sallisaw,0,0,0,0,8530,2016
Idaho,Salmon,0,0,0,0,3120,2010
Idaho,Salmon,0,0,0,0,3146,2011
Idaho,Salmon,0,0,0,0,3145,2012
Idaho,Salmon,0,0,0,0,3020,2013
Idaho,Salmon,0,0,0,0,3006,2014
Idaho,Salmon,0,0,0,0,3013,2015
Idaho,Salmon,0,0,0,0,3019,2016
Utah,Salt Lake City,0,1,1,0,177873,2010
Utah,Salt Lake City,0,0,2,0,190038,2011
Utah,Salt Lake City,0,0,0,2,192465,2012
Utah,Salt Lake City,0,3,0,2,190246,2013
Utah,Salt Lake City,0,0,0,1,192368,2014
Utah,Salt Lake City,0,3,1,0,191992,2015
Utah,Salt Lake City,0,0,1,0,193918,2016
Tennessee,Saltillo,DNR,0,DNR,0,350,2010
Tennessee,Saltillo,0,0,0,0,306,2011
Tennessee,Saltillo,0,0,0,0,519,2012
Tennessee,Saltillo,0,0,0,0,520,2013
Tennessee,Saltillo,0,0,0,0,514,2014
Tennessee,Saltillo,0,0,0,0,505,2015
Tennessee,Saltillo,0,0,0,0,502,2016
Pennsylvania,Saltsburg,0,0,0,0,874,2010
Pennsylvania,Saltsburg,0,0,0,0,876,2011
Pennsylvania,Saltsburg,0,0,0,0,872,2012
Pennsylvania,Saltsburg,0,0,0,0,861,2013
Pennsylvania,Saltsburg,0,0,DNR,DNR,840,2014
Pennsylvania,Saltsburg,0,0,DNR,DNR,833,2015
Pennsylvania,Saltsburg,0,0,0,0,832,2016
Virginia,Saltville,0,0,0,0,2192,2010
Virginia,Saltville,0,0,0,0,2102,2011
Virginia,Saltville,0,0,0,0,2089,2012
Virginia,Saltville,0,0,0,0,2043,2013
Virginia,Saltville,0,0,0,0,2046,2014
Virginia,Saltville,0,0,0,0,2034,2015
Virginia,Saltville,0,0,0,0,2022,2016
North Carolina,Saluda,0,0,0,0,590,2010
North Carolina,Saluda,0,0,0,0,722,2011
North Carolina,Saluda,0,0,0,0,712,2012
North Carolina,Saluda,0,0,0,0,699,2013
North Carolina,Saluda,0,0,0,0,705,2014
North Carolina,Saluda,0,0,0,0,704,2015
North Carolina,Saluda,0,0,0,0,705,2016
South Carolina,Saluda,0,0,0,0,2980,2010
South Carolina,Saluda,0,0,0,0,3607,2011
South Carolina,Saluda,0,0,0,0,3600,2012
South Carolina,Saluda,0,0,0,0,3565,2013
South Carolina,Saluda,0,0,0,0,3609,2014
South Carolina,Saluda,0,0,1,0,3618,2015
South Carolina,Saluda,0,0,0,0,3603,2016
Kentucky,Salyersville,DNR,0,0,0,1557,2010
Kentucky,Salyersville,0,0,0,0,1896,2011
Kentucky,Salyersville,0,0,0,0,1870,2012
Kentucky,Salyersville,0,0,0,0,1831,2013
Kentucky,Salyersville,0,0,0,0,1829,2014
Kentucky,Salyersville,0,0,0,0,1817,2015
Kentucky,Salyersville,0,0,0,0,1804,2016
Tennessee,Samburg,0,0,0,0,249,2010
Tennessee,Samburg,0,0,0,0,219,2011
Tennessee,Samburg,0,0,0,0,220,2012
Tennessee,Samburg,0,0,0,0,213,2013
Washington,Sammamish,0,0,1,0,43048,2010
Washington,Sammamish,0,0,0,0,46498,2011
Washington,Sammamish,0,0,0,0,47158,2012
Washington,Sammamish,0,0,0,0,49805,2013
Washington,Sammamish,1,0,0,0,51016,2014
Washington,Sammamish,1,0,0,0,52365,2015
Washington,Sammamish,0,0,6,1,53387,2016
Alabama,Samson,0,0,0,0,2039,2010
Alabama,Samson,DNR,0,0,DNR,1949,2011
Alabama,Samson,DNR,0,0,DNR,1948,2012
Alabama,Samson,0,0,0,0,1940,2013
Alabama,Samson,0,DNR,DNR,DNR,1922,2014
Texas,San Angelo,1,0,0,1,92234,2010
Texas,San Angelo,1,0,2,1,95161,2011
Texas,San Angelo,0,0,0,2,95960,2012
Texas,San Angelo,1,0,0,0,96661,2013
Texas,San Angelo,0,0,0,0,98477,2014
Texas,San Angelo,0,0,1,0,100356,2015
Texas,San Angelo,0,0,0,1,101870,2016
California,San Anselmo,0,0,0,0,12016,2010
California,San Anselmo,0,0,0,0,12481,2011
California,San Anselmo,0,1,0,0,12584,2012
Texas,San Antonio,3,2,0,0,1392198,2010
Texas,San Antonio,0,1,0,1,1355339,2011
Texas,San Antonio,1,5,4,7,1380123,2012
Texas,San Antonio,3,3,3,2,1399725,2013
Texas,San Antonio,6,4,3,1,1428465,2014
Texas,San Antonio,2,2,7,1,1463586,2015
Texas,San Antonio,2,1,4,2,1498642,2016
Texas,San Augustine,0,0,0,0,2306,2010
Texas,San Augustine,0,0,0,0,2152,2011
Texas,San Augustine,0,0,0,0,2138,2012
Texas,San Augustine,0,0,0,0,2081,2013
Texas,San Augustine,0,0,0,0,2094,2014
Texas,San Augustine,0,0,0,0,2035,2015
Texas,San Augustine,0,0,0,0,1989,2016
Texas,San Benito,0,0,0,0,25400,2010
Texas,San Benito,0,0,0,0,24760,2011
Texas,San Benito,0,0,0,0,25099,2012
Texas,San Benito,0,DNR,0,0,24555,2013
Texas,San Benito,0,0,0,0,24392,2014
Texas,San Benito,0,0,0,0,24557,2015
Texas,San Benito,0,0,0,0,24535,2016
California,San Bernardino,0,2,0,0,199214,2010
California,San Bernardino,0,0,0,2,212392,2011
California,San Bernardino,0,1,0,0,214987,2012
California,San Bernardino,0,0,2,1,214322,2013
California,San Bernardino,1,0,0,0,214588,2014
California,San Bernardino,1,2,1,0,216477,2015
California,San Bernardino2,0,1,4,1,217303,2016
California,San Bruno,0,0,1,1,41517,2010
California,San Bruno,0,0,1,0,41597,2011
California,San Bruno,0,0,0,0,42002,2012
California,San Bruno,0,0,0,0,42495,2013
California,San Bruno,0,0,0,0,42787,2014
California,San Bruno,0,0,0,0,43499,2015
California,San Bruno,0,0,1,1,43613,2016
California,San Carlos,0,0,0,DNR,27187,2010
California,San Clemente,0,0,0,0,62796,2010
California,San Clemente,0,0,1,0,64269,2011
California,San Clemente,0,1,0,0,65089,2012
California,San Clemente,0,0,0,0,65295,2013
California,San Clemente,0,0,2,0,65397,2014
California,San Clemente,0,0,0,0,65755,2015
California,San Clemente,0,0,0,0,65915,2016
California,San Diego,11,13,13,12,1313433,2010
California,San Diego,14,10,10,8,1316919,2011
California,San Diego,10,6,8,10,1338477,2012
California,San Diego,7,10,17,9,1349306,2013
California,San Diego,7,13,11,6,1368690,2014
California,San Diego,10,9,6,11,1400467,2015
California,San Diego,7,10,6,12,1413414,2016
Texas,San Diego,0,0,0,0,4357,2010
Texas,San Diego,0,0,0,0,4582,2011
Texas,San Diego,0,0,0,0,4528,2012
Texas,San Diego,0,0,0,0,4437,2013
Texas,San Diego,0,0,0,0,4453,2014
Texas,San Diego,0,0,0,0,4385,2015
Texas,San Diego,0,0,0,0,4350,2016
California,San Dimas,0,0,0,0,35008,2010
California,San Dimas,0,1,0,0,33763,2011
California,San Dimas,1,0,0,0,33923,2012
California,San Dimas,1,0,0,0,33854,2013
California,San Dimas,0,0,0,1,33953,2014
California,San Dimas,0,1,0,0,34955,2015
California,San Dimas,0,0,0,0,34884,2016
Texas,San Felipe,0,0,0,0,995,2010
Texas,San Felipe,0,0,0,0,763,2011
Texas,San Felipe,0,0,DNR,DNR,764,2012
California,San Fernando,0,0,0,0,23719,2010
California,San Fernando,0,0,0,0,23923,2011
California,San Fernando,0,0,0,0,24039,2012
California,San Fernando,0,0,0,0,23955,2013
California,San Fernando,0,0,0,0,24362,2014
California,San Fernando,0,0,0,0,24823,2015
California,San Fernando,1,0,0,1,25194,2016
California,San Francisco,18,10,18,17,818594,2010
California,San Francisco,9,14,14,9,814701,2011
California,San Francisco,8,9,8,10,820363,2012
California,San Francisco,4,8,8,4,833863,2013
California,San Francisco,7,5,5,5,850294,2014
California,San Francisco,8,11,7,2,863782,2015
California,San Francisco2,9,12,10,5,871155,2016
California,San Gabriel,0,0,0,0,40281,2010
California,San Gabriel,0,1,0,0,40185,2011
California,San Gabriel,1,0,0,0,40376,2012
California,San Gabriel,0,0,0,0,40287,2013
California,San Gabriel,0,0,0,0,40409,2014
California,San Gabriel,0,0,0,0,40714,2015
California,San Gabriel,0,0,0,0,40580,2016
California,San Jacinto,0,1,0,0,39703,2010
California,San Jacinto,0,0,0,0,44719,2011
California,San Jacinto,0,0,0,0,45637,2012
California,San Jacinto,0,0,0,0,45714,2013
California,San Jacinto,0,0,0,0,46216,2014
California,San Jacinto,0,1,0,0,47022,2015
California,San Jacinto,0,0,0,0,47475,2016
California,San Jose,4,4,9,7,970252,2010
California,San Jose,11,11,6,4,957062,2011
California,San Jose,6,2,1,6,976459,2012
California,San Jose,7,1,2,5,992143,2013
California,San Jose,2,1,6,2,1009679,2014
California,San Jose,2,1,0,3,1031458,2015
California,San Jose,5,1,4,9,1041844,2016
Texas,San Juan,0,0,0,0,35326,2010
Texas,San Juan,0,0,0,0,34568,2011
Texas,San Juan,0,0,0,0,35394,2012
Texas,San Juan,0,0,0,0,35588,2013
Texas,San Juan,0,0,0,0,35982,2014
Texas,San Juan,0,0,0,0,36719,2015
Texas,San Juan,0,0,0,0,37075,2016
California,San Juan Capistrano,0,0,1,0,35241,2010
California,San Juan Capistrano,0,0,0,0,35000,2011
California,San Juan Capistrano,0,0,0,0,35449,2012
California,San Juan Capistrano,0,0,0,0,35585,2013
California,San Juan Capistrano,0,0,0,0,36124,2014
California,San Juan Capistrano,0,1,0,0,36666,2015
California,San Juan Capistrano,0,0,0,0,36798,2016
California,San Leandro,0,1,5,5,78447,2010
California,San Leandro,0,0,1,0,85949,2011
California,San Leandro,2,0,0,1,86869,2012
California,San Leandro,2,1,2,0,87490,2013
California,San Leandro,0,2,0,0,88690,2014
California,San Leandro,1,0,1,1,90438,2015
California,San Leandro,4,5,5,8,91870,2016
Arizona,San Luis,0,0,0,0,28168,2012
Arizona,San Luis,0,0,0,0,28231,2013
Arizona,San Luis,0,0,0,0,32059,2014
Arizona,San Luis,0,0,0,0,31807,2015
Arizona,San Luis,0,0,0,0,32227,2016
California,San Luis Obispo,1,2,0,0,44008,2010
California,San Luis Obispo,2,1,0,0,45649,2011
California,San Luis Obispo,2,2,0,0,45947,2012
California,San Luis Obispo,0,0,2,0,46095,2013
California,San Luis Obispo,0,0,1,0,46672,2014
California,San Luis Obispo,0,0,0,0,47116,2015
California,San Luis Obispo,2,0,0,0,47774,2016
California,San Marcos,1,1,3,0,83671,2010
California,San Marcos,1,0,2,0,84766,2011
California,San Marcos,1,0,0,1,85810,2012
California,San Marcos,0,0,0,0,87712,2013
California,San Marcos,0,0,1,0,90799,2014
California,San Marcos,0,0,0,0,95314,2015
California,San Marcos,1,0,0,1,94840,2016
Texas,San Marcos,0,0,1,0,55100,2010
Texas,San Marcos,0,0,0,0,45839,2011
Texas,San Marcos,0,0,0,0,47384,2012
Texas,San Marcos,0,0,0,0,51786,2013
Texas,San Marcos,0,0,0,0,56623,2014
Texas,San Marcos,0,0,0,0,62919,2015
Texas,San Marcos,0,0,0,1,64380,2016
California,San Marino,0,0,0,0,12725,2010
California,San Marino,0,0,0,0,13302,2011
California,San Marino,0,0,0,0,13364,2012
California,San Marino,0,0,0,0,13308,2013
California,San Marino,0,0,0,0,13371,2014
California,San Marino,0,0,1,0,13491,2015
California,San Marino,0,0,0,0,13528,2016
California,San Mateo,0,0,1,0,92724,2010
California,San Mateo,0,0,1,1,98350,2011
California,San Mateo,1,0,0,0,99303,2012
California,San Mateo,0,0,1,0,100440,2013
California,San Mateo,1,1,0,0,102082,2014
California,San Mateo,0,0,0,2,104306,2015
California,San Mateo,0,1,0,1,104802,2016
California,San Pablo,0,1,0,0,31122,2010
California,San Pablo,0,0,0,1,29482,2011
California,San Pablo,0,0,0,0,29884,2012
California,San Pablo,0,0,0,0,29893,2013
California,San Pablo,0,0,0,0,29831,2014
California,San Pablo,0,0,0,0,30290,2015
California,San Pablo,0,0,0,0,30674,2016
California,San Rafael,1,1,1,2,55832,2010
California,San Rafael,2,1,0,0,58391,2011
California,San Rafael,0,1,0,2,58854,2012
California,San Rafael,0,0,0,0,58725,2013
California,San Rafael,1,0,1,0,59292,2014
California,San Rafael,0,0,0,0,59598,2015
California,San Rafael,0,0,0,1,59435,2016
California,San Ramon,0,2,0,0,50006,2010
California,San Ramon,0,0,0,0,72996,2011
California,San Ramon,0,0,0,0,74013,2012
California,San Ramon,0,0,0,0,74434,2013
California,San Ramon,0,1,0,0,75049,2014
California,San Ramon,0,0,0,0,76081,2015
California,San Ramon,0,0,0,4,76901,2016
Texas,San Saba,0,0,0,0,2458,2010
Texas,San Saba,0,0,0,0,3164,2011
Texas,San Saba,0,0,0,0,3173,2012
Texas,San Saba,0,0,0,0,3086,2013
Texas,San Saba,0,0,0,0,3098,2014
Texas,San Saba,0,0,0,0,2692,2015
Texas,San Saba,0,0,0,0,3004,2016
New Hampshire,Sanbornton,0,0,0,0,2978,2012
New Hampshire,Sanbornton,0,0,0,0,2970,2013
New Hampshire,Sanbornton,0,0,0,0,2973,2014
New Hampshire,Sanbornton,0,0,0,0,2976,2015
New Hampshire,Sanbornton,0,0,0,0,2979,2016
California,Sand City,0,0,0,0,372,2010
California,Sand City,0,0,0,0,338,2011
California,Sand City,0,0,0,0,343,2012
California,Sand City,0,0,0,0,344,2013
California,Sand City,0,0,0,0,343,2014
California,Sand City,0,0,0,0,339,2015
California,Sand City,0,0,0,0,391,2016
Michigan,Sand Lake,0,0,0,0,514,2010
Michigan,Sand Lake,0,0,0,0,500,2011
Michigan,Sand Lake,0,0,0,0,504,2012
Michigan,Sand Lake,0,0,0,0,512,2013
Michigan,Sand Lake,0,0,0,0,519,2014
Michigan,Sand Lake,0,0,0,0,523,2015
Michigan,Sand Lake,0,0,0,0,525,2016
Oklahoma,Sand Springs,0,0,0,0,19204,2010
Oklahoma,Sand Springs,0,0,0,0,19108,2011
Oklahoma,Sand Springs,0,0,0,0,19180,2013
Oklahoma,Sand Springs,0,0,0,0,19456,2014
Oklahoma,Sand Springs,0,0,0,0,19726,2015
Oklahoma,Sand Springs,0,0,0,DNR,19961,2016
Georgia,Sandersville,DNR,0,0,0,5990,2011
Georgia,Sandersville,0,0,0,DNR,5952,2012
Georgia,Sandersville,0,0,0,0,5807,2013
Georgia,Sandersville,0,0,0,0,5822,2014
Georgia,Sandersville,0,0,0,0,5750,2015
Georgia,Sandersville,0,0,0,0,5724,2016
Illinois,Sandoval,0,0,0,0,1221,2016
New Hampshire,Sandown,0,1,0,0,5907,2010
New Hampshire,Sandown,0,0,0,0,5994,2011
New Hampshire,Sandown,0,0,0,0,6019,2012
New Hampshire,Sandown,0,0,0,0,6183,2013
New Hampshire,Sandown,0,0,0,0,6239,2014
New Hampshire,Sandown,0,0,0,0,6311,2015
New Hampshire,Sandown,0,0,0,1,6348,2016
Idaho,Sandpoint,0,0,0,0,8503,2010
Idaho,Sandpoint,0,0,0,0,7446,2011
Idaho,Sandpoint,0,0,0,0,7404,2012
Idaho,Sandpoint,0,0,0,0,7412,2013
Idaho,Sandpoint,0,0,0,0,7629,2014
Idaho,Sandpoint,0,0,0,0,7860,2015
Idaho,Sandpoint,0,0,0,0,7931,2016
New York,Sands Point Village,0,0,0,0,2848,2010
New York,Sands Point Village,0,0,0,0,2687,2011
New York,Sands Point Village,0,0,0,0,2700,2012
New York,Sands Point Village,0,0,0,0,2715,2013
New York,Sands Point Village,0,0,0,0,2727,2014
New York,Sands Point Village,0,0,DNR,0,2754,2015
New York,Sands Point Village,0,0,0,0,2767,2016
Michigan,Sandusky,0,0,0,DNR,2504,2010
Michigan,Sandusky,0,0,0,0,2652,2012
Michigan,Sandusky,0,0,0,0,2624,2013
Michigan,Sandusky,0,0,0,0,2609,2014
Michigan,Sandusky,0,0,0,0,2586,2015
Michigan,Sandusky,0,0,0,0,2580,2016
Ohio,Sandusky,DNR,0,0,0,25380,2010
Ohio,Sandusky,0,0,0,0,25812,2011
Ohio,Sandusky,0,DNR,DNR,DNR,25680,2012
Ohio,Sandusky,0,0,0,0,25401,2013
Ohio,Sandusky,0,0,0,0,25236,2014
Ohio,Sandusky,0,0,0,0,25213,2015
Ohio,Sandusky,0,0,0,0,25078,2016
Illinois,Sandwich,0,0,0,0,7389,2010
Illinois,Sandwich,0,0,0,0,7443,2011
Illinois,Sandwich,0,0,0,0,7397,2012
Illinois,Sandwich,0,0,0,0,7363,2013
Illinois,Sandwich,0,0,DNR,DNR,7353,2014
Illinois,Sandwich,0,0,0,DNR,7409,2015
Illinois,Sandwich,0,0,0,0,7355,2016
Massachusetts,Sandwich,0,0,0,0,19721,2010
Massachusetts,Sandwich,0,0,0,0,20801,2011
Massachusetts,Sandwich,0,0,0,0,20848,2012
Massachusetts,Sandwich,0,0,0,0,20713,2013
Massachusetts,Sandwich,0,0,0,0,20628,2014
Massachusetts,Sandwich,0,0,0,0,20511,2015
Massachusetts,Sandwich,0,0,0,0,20312,2016
New Hampshire,Sandwich,0,0,0,0,1318,2010
New Hampshire,Sandwich,0,0,0,0,1328,2011
New Hampshire,Sandwich,0,0,0,0,1324,2012
New Hampshire,Sandwich,0,0,0,0,1316,2013
New Hampshire,Sandwich,0,0,0,0,1316,2014
New Hampshire,Sandwich,0,0,0,0,1310,2015
New Hampshire,Sandwich,0,0,0,0,1307,2016
Oregon,Sandy,0,0,0,0,9426,2010
Oregon,Sandy,0,0,0,0,10855,2016
Utah,Sandy,1,0,0,0,95173,2010
Utah,Sandy,0,0,0,1,89149,2011
Utah,Sandy,0,0,0,0,90405,2012
Utah,Sandy,0,0,0,0,89943,2013
Utah,Sandy,0,0,0,0,90860,2014
Utah,Sandy,0,0,0,2,92013,2015
Utah,Sandy,0,0,0,0,94601,2016
Pennsylvania,Sandy Lake,0,0,0,0,685,2010
Pennsylvania,Sandy Lake,DNR,0,0,0,661,2011
Pennsylvania,Sandy Lake,0,0,0,0,656,2012
Pennsylvania,Sandy Lake,0,0,0,DNR,651,2013
Pennsylvania,Sandy Lake,0,0,0,0,651,2014
Pennsylvania,Sandy Lake,0,0,DNR,DNR,647,2015
Pennsylvania,Sandy Lake,0,0,DNR,DNR,651,2016
Georgia,Sandy Springs,0,0,0,0,82898,2010
Georgia,Sandy Springs,0,0,0,DNR,95089,2011
Georgia,Sandy Springs,0,0,0,DNR,97890,2012
