2012,Colorado,Cities,Grand Junction,1,0,3,0,"59,516",0,0,,,,
2012,Colorado,Cities,Greeley,3,1,2,0,"96,276",0,0,,,,
2012,Colorado,Cities,Hotchkiss,DNR,1,0,0,942,0,0,,,,
2012,Colorado,Cities,Johnstown,0,0,1,0,"10,259",0,0,,,,
2012,Colorado,Cities,Lafayette,0,1,3,4,"25,209",0,0,,,,
2012,Colorado,Cities,La Junta,0,0,1,0,"7,187",0,0,,,,
2012,Colorado,Cities,Lakewood,0,0,0,2,"146,404",0,0,,,,
2012,Colorado,Cities,Littleton,2,0,0,0,"43,229",0,0,,,,
2012,Colorado,Cities,Lone Tree,1,3,2,1,"88,925",0,0,,,,
2012,Colorado,Cities,Longmont,4,3,0,0,"69,147",0,0,,,,
2012,Colorado,Cities,Meeker,0,0,1,0,"2,554",0,0,,,,
2012,Colorado,Cities,Monument,0,2,0,0,"5,744",0,0,,,,
2012,Colorado,Cities,Parker,0,1,0,0,"47,004",0,0,,,,
2012,Colorado,Cities,Pueblo,2,1,0,0,"109,065",0,0,,,,
2012,Colorado,Cities,Sheridan,0,0,1,0,"5,871",0,0,,,,
2012,Colorado,Cities,Steamboat Springs,0,1,0,0,"12,116",0,0,,,,
2012,Colorado,Cities,Sterling,2,0,0,0,"14,929",0,0,,,,
2012,Colorado,Cities,Telluride,0,1,0,0,"2,401",0,0,,,,
2012,Colorado,Cities,Westminster,0,0,0,1,"109,461",0,0,,,,
2012,Colorado,Wheat Ridge,Wheat Ridge3,1,1,1,0,"30,886",0,0,,,,
2012,Colorado,Cities,Windsor,0,1,1,0,"19,330",0,0,,,,
2012,Colorado,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0,0,,,,
2012,Colorado,Universities and Colleges,Auraria Higher Education Center4,0,0,0,1,No Data,0,0,,,,
2012,Colorado,Universities and Colleges,"Colorado State University, Fort Collins",0,1,1,1,"30,467",0,0,,,,
2012,Colorado,Universities and Colleges,University of Northern Colorado,0,0,1,0,"13,038",0,0,,,,
2012,Colorado,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR,No Data,0,0,,,,
2012,Colorado,Metropolitan Counties,Adams,0,1,1,1,No Data,0,0,,,,
