year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookatMe,
2013,Maryland,State Police Agencies,Caroline County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Carroll County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Cecil County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Charles County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Dorchester County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Garrett County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Harford County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Howard County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Kent County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Montgomery County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Prince George's County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Somerset County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,St. Mary's County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Talbot County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Washington County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Wicomico County,0,0,0,0, Nan,0,
2013,Maryland,State Police Agencies,Worcester County,0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,"Comptroller of the Treasury, Field Enforcement Division",0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,"Department of Public Safety and Correctional Services, Internal Investigations Unit",0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,General Services:,DNR,DNR,DNR,DNR, Nan,1,
2013,Maryland,Other Agencies,"Annapolis, Anne Arundel County",0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,Baltimore City,0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,Maryland-National Capital Park Police:,DNR,DNR,DNR,DNR, Nan,1,
2013,Maryland,Other Agencies,Montgomery County,0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,Prince George's County,0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,Natural Resources Police,0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,Springfield Hospital,0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,Transit Administration,0,0,0,0, Nan,0,
2013,Maryland,Other Agencies,Transportation Authority,0,0,0,0, Nan,0,
2013,Massachusetts,Cities,Abington,0,0,0,0,16121,0,
2013,Massachusetts,Cities,Acushnet,0,0,0,0,10362,0,
2013,Massachusetts,Cities,Adams,0,0,0,0,8352,0,
2013,Massachusetts,Cities,Agawam,0,0,0,0,28659,0,
2013,Massachusetts,Cities,Andover,0,0,0,0,34529,0,
2013,Massachusetts,Cities,Aquinnah,0,0,0,DNR,321,0,
2013,Massachusetts,Cities,Arlington,0,0,0,0,44098,0,
2013,Massachusetts,Cities,Ashburnham,0,0,0,0,6166,0,
2013,Massachusetts,Cities,Ashby,0,0,0,0,3169,0,
2013,Massachusetts,Cities,Ashland,0,0,0,0,17162,0,
2013,Massachusetts,Cities,Athol,0,0,0,0,11668,0,
2013,Massachusetts,Cities,Auburn,0,0,0,0,16361,0,
2013,Massachusetts,Cities,Ayer,0,0,0,0,7788,0,
2013,Massachusetts,Cities,Barnstable,0,0,0,0,44837,0,
2013,Massachusetts,Cities,Barre,0,0,0,0,5453,0,
2013,Massachusetts,Cities,Belchertown,0,0,0,0,14744,0,
2013,Massachusetts,Cities,Bellingham,0,0,0,0,16619,0,
2013,Massachusetts,Cities,Berkley,0,0,0,0,6543,0,
2013,Massachusetts,Cities,Berlin,0,0,0,0,2921,0,
2013,Massachusetts,Cities,Bernardston,0,0,0,0,2136,0,
2013,Massachusetts,Cities,Blackstone,0,0,0,0,9094,0,
2013,Massachusetts,Cities,Bourne,0,0,0,0,19875,0,
2013,Massachusetts,Cities,Boxborough,0,0,0,0,5151,0,
2013,Massachusetts,Cities,Boxford,0,0,0,0,8145,0,
2013,Massachusetts,Cities,Boylston,0,0,0,0,4417,0,
2013,Massachusetts,Cities,Brewster,0,0,0,0,9825,0,
2013,Massachusetts,Cities,Brimfield,0,0,0,0,3675,0,
2013,Massachusetts,Cities,Brockton,0,0,0,0,94448,0,
2013,Massachusetts,Cities,Burlington,0,0,0,0,25435,0,
2013,Massachusetts,Cities,Canton,0,0,0,0,22100,0,
2013,Massachusetts,Cities,Carlisle,0,0,0,0,5029,0,
2013,Massachusetts,Cities,Carver,0,0,0,0,11552,0,
2013,Massachusetts,Cities,Charlton,0,0,0,0,13195,0,
2013,Massachusetts,Cities,Chatham,0,0,0,0,6162,0,
2013,Massachusetts,Cities,Chelmsford,0,0,0,0,34862,0,
2013,Massachusetts,Cities,Chesterfield,0,0,0,0,1238,0,
2013,Massachusetts,Cities,Chicopee,0,0,0,0,55566,0,
2013,Massachusetts,Cities,Chilmark,0,0,0,0,911,0,
2013,Massachusetts,Cities,Clinton,0,0,0,0,13721,0,
2013,Massachusetts,Cities,Cohasset,0,0,0,0,8450,0,
2013,Massachusetts,Cities,Concord,0,0,0,0,19437,0,
2013,Massachusetts,Cities,Dalton,0,0,0,0,6725,0,
2013,Massachusetts,Cities,Dartmouth,0,0,0,0,34562,0,
2013,Massachusetts,Cities,Dedham,0,0,0,0,25094,0,
2013,Massachusetts,Cities,Deerfield,0,0,0,0,5120,0,
2013,Massachusetts,Cities,Dennis,0,0,0,0,14173,0,
2013,Massachusetts,Cities,Dighton,0,0,0,0,7194,0,
2013,Massachusetts,Cities,Dudley,0,0,0,0,11619,0,
2013,Massachusetts,Cities,Dunstable,0,0,0,0,3350,0,
2013,Massachusetts,Cities,Duxbury,0,0,0,0,15244,0,
2013,Massachusetts,Cities,East Bridgewater,0,0,0,0,14044,0,
2013,Massachusetts,Cities,East Brookfield,0,0,0,0,2192,0,
2013,Massachusetts,Cities,Eastham,0,0,0,0,4956,0,
2013,Massachusetts,Cities,Easthampton,0,0,0,0,15997,0,
2013,Massachusetts,Cities,Easton,0,0,0,0,23420,0,
2013,Massachusetts,Cities,Egremont,0,0,0,0,1225,0,
2013,Massachusetts,Cities,Erving,0,0,0,0,1803,0,
2013,Massachusetts,Cities,Everett,0,0,0,0,42966,0,
2013,Massachusetts,Cities,Fairhaven,0,0,0,0,15951,0,
2013,Massachusetts,Cities,Falmouth,0,0,0,0,31592,0,
2013,Massachusetts,Cities,Fitchburg,0,0,0,0,40521,0,
2013,Massachusetts,Cities,Foxborough,0,0,DNR,DNR,17195,0,
2013,Massachusetts,Cities,Franklin,0,0,0,0,32633,0,
2013,Massachusetts,Cities,Freetown,0,0,0,0,8996,0,
2013,Massachusetts,Cities,Gardner,0,0,0,0,20341,0,
2013,Massachusetts,Cities,Georgetown,0,0,0,0,8457,0,
2013,Massachusetts,Cities,Gill,0,0,0,0,1503,0,
2013,Massachusetts,Cities,Gloucester,0,0,0,0,29383,0,
2013,Massachusetts,Cities,Goshen,0,0,0,0,1057,0,
2013,Massachusetts,Cities,Grafton,0,0,0,0,18182,0,
2013,Massachusetts,Cities,Granby,0,0,0,0,6297,0,
2013,Massachusetts,Cities,Granville,0,0,0,0,1616,0,
2013,Massachusetts,Cities,Great Barrington,0,0,0,0,6972,0,
2013,Massachusetts,Cities,Groton,0,0,0,0,11164,0,
2013,Massachusetts,Cities,Groveland,0,DNR,0,0,6917,0,
2013,Massachusetts,Cities,Hadley,0,0,DNR,DNR,5278,0,
2013,Massachusetts,Cities,Halifax,0,0,0,0,7574,0,
2013,Massachusetts,Cities,Hamilton,0,0,0,0,8122,0,
2013,Massachusetts,Cities,Hampden,0,0,0,0,5161,0,
2013,Massachusetts,Cities,Hanover,0,0,0,0,14275,0,
2013,Massachusetts,Cities,Hanson,0,0,0,0,10342,0,
2013,Massachusetts,Cities,Hardwick,0,0,0,0,3005,0,
2013,Massachusetts,Cities,Harvard,0,0,0,0,6548,0,
2013,Massachusetts,Cities,Harwich,0,0,0,0,12299,0,
2013,Massachusetts,Cities,Hatfield,0,0,0,0,3275,0,
2013,Massachusetts,Cities,Hingham,0,0,0,0,22687,0,
2013,Massachusetts,Cities,Holbrook,0,0,0,0,10959,0,
2013,Massachusetts,Cities,Holden,0,0,0,0,17775,0,
2013,Massachusetts,Cities,Holliston,0,0,0,0,14199,0,
2013,Massachusetts,Cities,Holyoke,0,0,0,0,40215,0,
2013,Massachusetts,Cities,Hopedale,0,0,0,0,5952,0,
2013,Massachusetts,Cities,Hopkinton,0,0,0,0,15689,0,
2013,Massachusetts,Cities,Hubbardston,0,0,0,0,4448,0,
2013,Massachusetts,Cities,Hudson,0,0,0,0,19659,0,
2013,Massachusetts,Cities,Hull,0,0,0,0,10331,0,
2013,Massachusetts,Cities,Ipswich,0,0,0,0,13699,0,
2013,Massachusetts,Cities,Lancaster,0,0,0,0,7943,0,
2013,Massachusetts,Cities,Lanesboro,0,0,0,0,3047,0,
2013,Massachusetts,Cities,Lee,0,0,0,0,5883,0,
2013,Massachusetts,Cities,Leicester,0,0,0,0,11183,0,
2013,Massachusetts,Cities,Lenox,0,0,0,0,4993,0,
2013,Massachusetts,Cities,Leominster,0,0,0,0,41175,0,
2013,Massachusetts,Cities,Leverett,0,0,0,0,1871,0,
2013,Massachusetts,Cities,Lexington,0,0,0,0,32632,0,
2013,Massachusetts,Cities,Littleton,0,0,0,0,9219,0,
2013,Massachusetts,Cities,Longmeadow,0,0,0,0,15844,0,
2013,Massachusetts,Cities,Ludlow,0,0,0,0,21214,0,
2013,Massachusetts,Cities,Lynnfield,0,0,0,0,11900,0,
2013,Massachusetts,Cities,Manchester-by-the-Sea,0,0,0,0,5255,0,
2013,Massachusetts,Cities,Mansfield,0,0,0,0,23552,0,
2013,Massachusetts,Cities,Marion,0,0,0,0,4923,0,
2013,Massachusetts,Cities,Marshfield,0,0,0,0,25581,0,
2013,Massachusetts,Cities,Mashpee,0,0,0,0,14041,0,
2013,Massachusetts,Cities,Mattapoisett,0,0,0,0,6149,0,
2013,Massachusetts,Cities,Maynard,0,0,0,0,10393,0,
2013,Massachusetts,Cities,Medfield,0,0,0,0,12309,0,
2013,Massachusetts,Cities,Medway,0,0,0,0,12929,0,
2013,Massachusetts,Cities,Melrose,0,0,0,0,27648,0,
2013,Massachusetts,Cities,Mendon,0,0,0,0,5902,0,
2013,Massachusetts,Cities,Merrimac,0,0,0,0,6590,0,
2013,Massachusetts,Cities,Methuen,0,0,0,0,48363,0,
2013,Massachusetts,Cities,Middleton,0,0,0,0,9394,0,
2013,Massachusetts,Cities,Milford,0,0,0,0,28312,0,
2013,Massachusetts,Cities,Millbury,0,0,0,0,13355,0,
2013,Massachusetts,Cities,Millis,DNR,0,DNR,DNR,8048,0,
2013,Massachusetts,Cities,Millville,0,0,0,0,3209,0,
2013,Massachusetts,Cities,Montague,0,0,0,0,8418,0,
2013,Massachusetts,Cities,Monterey,0,0,0,0,953,0,
2013,Massachusetts,Cities,Nahant,0,0,0,0,3461,0,
2013,Massachusetts,Cities,Nantucket,0,0,0,0,10378,0,
2013,Massachusetts,Cities,Natick,0,0,0,0,34085,0,
2013,Massachusetts,Cities,Newbury,0,0,0,DNR,6821,0,
2013,Massachusetts,Cities,New Salem,0,0,0,0,1006,0,
2013,Massachusetts,Cities,Newton,0,0,0,0,86867,0,
2013,Massachusetts,Cities,Norfolk,0,0,0,0,11663,0,
2013,Massachusetts,Cities,North Adams,0,0,0,0,13516,0,
2013,Massachusetts,Cities,Northampton,0,0,0,0,28581,0,
2013,Massachusetts,Cities,North Andover,0,0,0,0,28667,0,
2013,Massachusetts,Cities,North Attleboro,0,0,0,0,28913,0,
2013,Massachusetts,Cities,Northborough,0,0,0,0,14878,0,
2013,Massachusetts,Cities,Northbridge,0,0,0,0,16026,0,
2013,Massachusetts,Cities,North Brookfield,0,0,0,0,4695,0,
2013,Massachusetts,Cities,North Reading,0,0,0,0,15406,0,
2013,Massachusetts,Cities,Norwell,0,0,0,0,10622,0,
2013,Massachusetts,Cities,Norwood,0,0,0,0,28906,0,
2013,Massachusetts,Cities,Oak Bluffs,0,0,0,0,4679,0,
2013,Massachusetts,Cities,Oakham,0,0,0,0,1921,0,
2013,Massachusetts,Cities,Orange,0,0,0,0,7818,0,
2013,Massachusetts,Cities,Orleans,0,0,0,0,5892,0,
2013,Massachusetts,Cities,Oxford,0,0,0,0,13828,0,
2013,Massachusetts,Cities,Palmer,0,0,0,0,12155,0,
2013,Massachusetts,Cities,Paxton,0,0,0,0,4884,0,
2013,Massachusetts,Cities,Pelham,0,0,0,0,1321,0,
2013,Massachusetts,Cities,Pembroke,0,0,0,0,18040,0,
2013,Massachusetts,Cities,Pepperell,0,0,0,0,11920,0,
2013,Massachusetts,Cities,Plympton,0,0,0,0,2852,0,
2013,Massachusetts,Cities,Princeton,0,0,0,0,3452,0,
2013,Massachusetts,Cities,Raynham,0,0,0,0,13580,0,
2013,Massachusetts,Cities,Rehoboth,0,0,0,0,11809,0,
2013,Massachusetts,Cities,Rochester,0,0,0,0,5367,0,
2013,Massachusetts,Cities,Rockport,0,0,0,0,7116,0,
2013,Massachusetts,Cities,Rowley,0,0,0,0,6015,0,
2013,Massachusetts,Cities,Rutland,0,0,0,0,8272,0,
2013,Massachusetts,Cities,Salisbury,0,0,0,0,8490,0,
2013,Massachusetts,Cities,Sandwich,0,0,0,0,20713,0,
2013,Massachusetts,Cities,Scituate,0,0,0,0,18230,0,
2013,Massachusetts,Cities,Seekonk,0,0,0,0,14102,0,
2013,Massachusetts,Cities,Shelburne,0,0,0,DNR,1900,0,
2013,Massachusetts,Cities,Sherborn,0,0,0,0,4236,0,
2013,Massachusetts,Cities,Shirley,0,0,0,0,7649,0,
2013,Massachusetts,Cities,Somerset,0,0,0,0,18340,0,
2013,Massachusetts,Cities,Southampton,0,0,0,0,5976,0,
2013,Massachusetts,Cities,Southborough,0,0,0,0,9908,0,
2013,Massachusetts,Cities,Southbridge,0,0,0,0,16870,0,
2013,Massachusetts,Cities,Southwick,0,0,0,0,9597,0,
2013,Massachusetts,Cities,Sterling,0,0,0,0,7895,0,
2013,Massachusetts,Cities,Stockbridge,0,0,0,0,1966,0,
2013,Massachusetts,Cities,Stoneham,0,0,0,0,21763,0,
2013,Massachusetts,Cities,Stow,0,0,0,0,6949,0,
2013,Massachusetts,Cities,Sturbridge,0,0,0,0,9399,0,
2013,Massachusetts,Cities,Sudbury,0,0,0,0,18312,0,
2013,Massachusetts,Cities,Sutton,0,0,0,0,9137,0,
2013,Massachusetts,Cities,Swansea,0,0,0,0,16099,0,
2013,Massachusetts,Cities,Templeton,0,0,0,0,8083,0,
2013,Massachusetts,Cities,Tewksbury,0,0,0,0,29953,0,
2013,Massachusetts,Cities,Topsfield,0,0,0,0,6351,0,
2013,Massachusetts,Cities,Townsend,0,0,0,0,9213,0,
2013,Massachusetts,Cities,Truro,0,0,0,0,2016,0,
2013,Massachusetts,Cities,Tyngsboro,0,0,0,0,12183,0,
2013,Massachusetts,Cities,Upton,0,0,0,0,7690,0,
2013,Massachusetts,Cities,Uxbridge,0,0,0,0,13629,0,
2013,Massachusetts,Cities,Wakefield,0,0,0,0,25838,0,
2013,Massachusetts,Cities,Wales,0,0,0,0,1872,0,
2013,Massachusetts,Cities,Walpole,0,0,0,0,24771,0,
2013,Massachusetts,Cities,Ware,0,0,0,0,9856,0,
2013,Massachusetts,Cities,Wareham,0,0,0,0,22567,0,
2013,Massachusetts,Cities,Warren,0,0,0,0,5158,0,
2013,Massachusetts,Cities,Wayland,0,0,0,0,13411,0,
2013,Massachusetts,Cities,Webster,0,0,0,0,16871,0,
2013,Massachusetts,Cities,Wellesley,0,0,0,0,29053,0,
2013,Massachusetts,Cities,Wellfleet,0,0,0,0,2747,0,
2013,Massachusetts,Cities,Wenham,0,0,0,0,5045,0,
2013,Massachusetts,Cities,West Bridgewater,0,0,0,0,6966,0,
2013,Massachusetts,Cities,Westfield,0,0,0,0,41493,0,
2013,Massachusetts,Cities,Westford,0,0,0,0,23196,0,
2013,Massachusetts,Cities,Westminster,0,0,0,0,7377,0,
2013,Massachusetts,Cities,West Newbury,0,0,0,0,4419,0,
2013,Massachusetts,Cities,Weston,0,0,0,0,11893,0,
2013,Massachusetts,Cities,Westport,0,0,0,0,15735,0,
2013,Massachusetts,Cities,West Tisbury,0,0,0,0,2856,0,
2013,Massachusetts,Cities,Westwood,0,0,0,0,14850,0,
2013,Massachusetts,Cities,Weymouth,0,0,0,0,55432,0,
2013,Massachusetts,Cities,Whately,0,0,0,0,1510,0,
2013,Massachusetts,Cities,Whitman,0,0,0,0,14682,0,
2013,Massachusetts,Cities,Wilbraham,0,0,0,0,14375,0,
2013,Massachusetts,Cities,Williamsburg,0,0,0,0,2474,0,
2013,Massachusetts,Cities,Wilmington,0,0,0,0,23187,0,
2013,Massachusetts,Cities,Winchendon,0,0,0,0,10551,0,
2013,Massachusetts,Cities,Winchester,0,0,0,0,22082,0,
2013,Massachusetts,Cities,Winthrop,0,0,0,0,18131,0,
2013,Massachusetts,Cities,Woburn,0,0,0,0,39284,0,
2013,Massachusetts,Cities,Wrentham,0,0,0,0,11195,0,
2013,Massachusetts,Cities,Yarmouth,0,0,0,0,23736,0,
2013,Massachusetts,Universities and Colleges,Assumption College,0,0,0,0,2813,0,
2013,Massachusetts,Universities and Colleges,Bentley University,0,0,0,0,5647,0,
2013,Massachusetts,Universities and Colleges,Brandeis University,0,0,0,0,5808,0,
2013,Massachusetts,Universities and Colleges,Bristol Community College,0,0,0,0,9022,0,
2013,Massachusetts,Universities and Colleges,Bunker Hill Community College,0,0,0,0,13504,0,
2013,Massachusetts,Universities and Colleges,Clark University,0,0,0,0,3503,0,
2013,Massachusetts,Universities and Colleges,Hampshire College,0,0,0,0,1461,0,
2013,Massachusetts,Universities and Colleges,Massachusetts College of Art,0,0,0,0,2326,0,
2013,Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,0,0,0,0,11189,0,
2013,Massachusetts,Universities and Colleges,Massasoit Community College,0,0,0,0,8209,0,
2013,Massachusetts,Universities and Colleges,Mount Holyoke College,0,0,0,0,2347,0,
2013,Massachusetts,Universities and Colleges,North Shore Community College,0,0,0,0,7912,0,
2013,Massachusetts,Universities and Colleges,Salem State University,0,0,0,0,9456,0,
2013,Massachusetts,Universities and Colleges,Smith College,0,0,0,0,3212,0,
2013,Massachusetts,Universities and Colleges,Springfield College,0,0,0,0,3284,0,
2013,Massachusetts,Universities and Colleges,Tufts University:,DNR,DNR,DNR,DNR, Nan,1,
2013,Massachusetts,Suffolk,Suffolk3,0,0,0,0, Nan,0,
2013,Massachusetts,Worcester,Worcester3 ,0,0,0,0, Nan,0,
2013,Massachusetts,Worcester,University of Massachusetts:,DNR,DNR,DNR,DNR, Nan,1,
2013,Massachusetts,Worcester,Dartmouth ,0,0,0,0,9210,0,
2013,Massachusetts,Worcester,"Medical Center, Worcester ",0,0,0,0,1160,0,
2013,Massachusetts,Worcester,Wellesley College,0,0,0,0,2482,0,
2013,Massachusetts,Worcester,Western New England University,0,0,0,0,3802,0,
2013,Massachusetts,Worcester,Westfield State University,0,0,0,0,6081,0,
2013,Massachusetts,Worcester,Worcester Polytechnic Institute,0,0,0,0,5957,0,
2013,Massachusetts,State Police Agencies,State Police:,DNR,DNR,DNR,DNR, Nan,1,
2013,Massachusetts,State Police Agencies,Franklin County,0,0,0,0, Nan,0,
2013,Massachusetts,State Police Agencies,Hampden County,0,0,0,0, Nan,0,
2013,Massachusetts,State Police Agencies,Hampshire County,0,0,0,0, Nan,0,
2013,Massachusetts,State Police Agencies,Middlesex County,0,0,0,0, Nan,0,
2013,Massachusetts,State Police Agencies,Worcester County,0,0,0,0, Nan,0,
2013,Massachusetts,Other Agencies,"Division of Law Enforcement, Environmental Police",0,0,0,0, Nan,0,
2013,Michigan,Cities,Akron,0,0,0,0,394,0,
2013,Michigan,Cities,Allegan,0,0,0,0,5055,0,
2013,Michigan,Cities,Allen Park,0,0,0,0,27601,0,
2013,Michigan,Cities,Alma,0,0,0,0,9256,0,
2013,Michigan,Cities,Almont,0,0,0,0,2678,0,
2013,Michigan,Cities,Argentine Township,0,0,0,0,6755,0,
2013,Michigan,Cities,Armada,0,0,0,0,1728,0,
2013,Michigan,Cities,Auburn Hills,0,0,0,0,21680,0,
2013,Michigan,Cities,Bad Axe,0,0,0,0,3052,0,
2013,Michigan,Cities,Bancroft,0,0,0,0,526,0,
2013,Michigan,Cities,Baroda-Lake Township,0,0,0,0,3824,0,
2013,Michigan,Cities,Barryton,0,0,0,0,363,0,
2013,Michigan,Cities,Barry Township,0,0,0,0,3372,0,
2013,Michigan,Cities,Bay City,0,0,0,0,34395,0,
2013,Michigan,Cities,Beaverton,0,0,0,0,1057,0,
2013,Michigan,Cities,Belding,0,0,0,0,5751,0,
2013,Michigan,Cities,Bellaire,0,0,0,0,1078,0,
2013,Michigan,Cities,Belleville,0,0,0,0,3900,0,
2013,Michigan,Cities,Berkley,0,0,0,0,15173,0,
2013,Michigan,Cities,Berrien Springs-Oronoko,0,0,0,0,9170,0,
2013,Michigan,Cities,Beverly Hills,0,0,0,0,10399,0,
2013,Michigan,Cities,Big Rapids,0,0,0,0,10735,0,
2013,Michigan,Cities,Birch Run,0,0,0,0,1525,0,
2013,Michigan,Cities,Blissfield,0,0,0,DNR,3276,0,
2013,Michigan,Cities,Bloomfield Hills,0,0,0,0,3952,0,
2013,Michigan,Cities,Boyne City,0,0,0,0,3757,0,
2013,Michigan,Cities,Breckenridge,0,0,0,0,1308,0,
2013,Michigan,Cities,Bridgeport Township,0,0,0,0,10341,0,
2013,Michigan,Cities,Bridgman,0,0,0,0,2275,0,
2013,Michigan,Cities,Brighton,0,0,0,0,7586,0,
2013,Michigan,Cities,Bronson,0,0,0,0,2340,0,
2013,Michigan,Cities,Brown City,0,0,0,0,1292,0,
2013,Michigan,Cities,Burr Oak,0,0,0,0,820,0,
2013,Michigan,Cities,Cadillac,0,0,0,0,10239,0,
2013,Michigan,Cities,Calumet,0,0,0,0,716,0,
2013,Michigan,Cities,Cambridge Township,0,0,0,0,5663,0,
2013,Michigan,Cities,Capac,0,0,0,0,1848,0,
2013,Michigan,Cities,Carleton,0,0,0,0,2324,0,
2013,Michigan,Cities,Caro,0,0,0,0,4135,0,
2013,Michigan,Cities,Carrollton Township,0,0,0,0,5997,0,
2013,Michigan,Cities,Caseville,0,0,0,0,756,0,
2013,Michigan,Cities,Cass City,0,0,0,0,2372,0,
2013,Michigan,Cities,Cassopolis,0,0,0,0,1760,0,
2013,Michigan,Cities,Cedar Springs,0,0,0,0,3565,0,
2013,Michigan,Cities,Center Line,0,0,0,0,8251,0,
2013,Michigan,Cities,Central Lake,0,0,0,0,945,0,
2013,Michigan,Cities,Charlevoix,0,0,0,0,2524,0,
2013,Michigan,Cities,Cheboygan,0,0,0,0,4789,0,
2013,Michigan,Cities,Chelsea,0,0,0,0,5056,0,
2013,Michigan,Cities,Chesaning,0,0,0,0,2353,0,
2013,Michigan,Cities,Chikaming Township,0,0,0,0,3088,0,
2013,Michigan,Cities,Clawson,0,0,0,0,11984,0,
2013,Michigan,Cities,Clayton Township,0,0,0,0,7322,0,
2013,Michigan,Cities,Clay Township,0,0,0,0,8891,0,
2013,Michigan,Cities,Clinton,0,DNR,0,0,2293,0,
2013,Michigan,Cities,Clio,0,0,0,0,2580,0,
2013,Michigan,Cities,Coleman,0,0,0,0,1231,0,
2013,Michigan,Cities,Coloma Township,0,0,0,0,6475,0,
2013,Michigan,Cities,Colon,0,0,0,0,1157,0,
2013,Michigan,Cities,Columbia Township,0,0,0,0,7415,0,
2013,Michigan,Cities,Concord,0,0,0,0,1049,0,
2013,Michigan,Cities,Constantine,0,DNR,DNR,DNR,2052,0,
2013,Michigan,Cities,Corunna,0,0,0,0,3410,0,
2013,Michigan,Cities,Covert Township,0,0,0,0,2833,0,
2013,Michigan,Cities,Croswell,0,0,0,0,2379,0,
2013,Michigan,Cities,Crystal Falls,0,0,0,0,1431,0,
2013,Michigan,Cities,Davison,0,0,0,0,5050,0,
2013,Michigan,Cities,Davison Township,0,0,0,0,19212,0,
2013,Michigan,Cities,Dearborn Heights,0,0,0,0,56583,0,
2013,Michigan,Cities,Decatur,0,0,DNR,DNR,1778,0,
2013,Michigan,Cities,Denton Township,0,0,0,0,5434,0,
2013,Michigan,Cities,Dewitt,0,0,0,0,4587,0,
2013,Michigan,Cities,Dryden Township,0,0,0,0,4771,0,
2013,Michigan,Cities,Durand,0,DNR,DNR,DNR,3350,0,
2013,Michigan,Cities,East Lansing,0,0,0,0,48506,0,
2013,Michigan,Cities,Eaton Rapids,0,0,0,0,5199,0,
2013,Michigan,Cities,Eau Claire,0,0,0,0,624,0,
2013,Michigan,Cities,Edmore,0,0,0,0,1195,0,
2013,Michigan,Cities,Elkton,0,0,0,0,790,0,
2013,Michigan,Cities,Elsie,0,0,0,0,969,0,
2013,Michigan,Cities,Emmett Township,0,0,0,0,11648,0,
2013,Michigan,Cities,Evart,0,0,0,0,1877,0,
2013,Michigan,Cities,Fair Haven Township,0,DNR,DNR,DNR,1076,0,
2013,Michigan,Cities,Farmington Hills,0,0,0,0,81084,0,
2013,Michigan,Cities,Fennville,0,0,0,0,1396,0,
2013,Michigan,Cities,Fenton,0,0,0,0,11493,0,
2013,Michigan,Cities,Flat Rock,0,0,0,0,9772,0,
2013,Michigan,Cities,Flint,0,0,0,0,99941,0,
2013,Michigan,Cities,Flushing Township,DNR,0,0,0,10416,0,
2013,Michigan,Cities,Fowlerville,0,0,0,0,2910,0,
2013,Michigan,Cities,Frankenmuth,0,0,0,0,4925,0,
2013,Michigan,Cities,Frankfort,0,0,0,0,1281,0,
2013,Michigan,Cities,Fremont,0,0,0,0,4034,0,
2013,Michigan,Cities,Frost Township,0,0,0,0,1037,0,
2013,Michigan,Cities,Gaines Township,DNR,DNR,DNR,0,6312,0,
2013,Michigan,Cities,Gaylord,0,0,0,0,3615,0,
2013,Michigan,Cities,Genesee Township,0,0,0,0,20977,0,
2013,Michigan,Cities,Gibraltar,0,0,0,0,4564,0,
2013,Michigan,Cities,Gladstone,0,0,0,0,4915,0,
2013,Michigan,Cities,Gladwin,0,0,0,0,2907,0,
2013,Michigan,Cities,Grand Beach,0,0,0,0,271,0,
2013,Michigan,Cities,Grand Blanc,0,0,0,0,8105,0,
2013,Michigan,Cities,Grand Haven,0,0,0,0,10731,0,
2013,Michigan,Cities,Grand Ledge,0,0,0,0,7772,0,
2013,Michigan,Cities,Green Oak Township,0,0,0,0,17977,0,
2013,Michigan,Cities,Greenville,0,0,0,0,8423,0,
2013,Michigan,Cities,Grosse Ile Township,0,0,0,0,10194,0,
2013,Michigan,Cities,Grosse Pointe,0,0,0,0,5300,0,
2013,Michigan,Cities,Grosse Pointe Farms,0,0,0,0,9271,0,
2013,Michigan,Cities,Grosse Pointe Shores,0,0,0,0,2948,0,
2013,Michigan,Cities,Hamburg Township,0,0,0,0,21455,0,
2013,Michigan,Cities,Hampton Township,0,0,0,0,9555,0,
2013,Michigan,Cities,Hancock,0,0,0,0,4614,0,
2013,Michigan,Cities,Harbor Beach,0,0,0,0,1659,0,
2013,Michigan,Cities,Harbor Springs,0,0,0,0,1204,0,
2013,Michigan,Cities,Hart,0,0,0,0,2103,0,
2013,Michigan,Cities,Hastings,0,0,0,0,7288,0,
2013,Michigan,Cities,Hillsdale,0,0,0,0,8188,0,
2013,Michigan,Cities,Holly,0,0,0,0,6150,0,
2013,Michigan,Cities,Hopkins,0,0,0,0,607,0,
2013,Michigan,Cities,Houghton,0,0,0,0,7699,0,
2013,Michigan,Cities,Howard City,0,0,0,0,1786,0,
2013,Michigan,Cities,Howell,0,0,0,0,9514,0,
2013,Michigan,Cities,Hudson,0,0,DNR,DNR,2263,0,
